English,Other
amperage,ампеража
ampland,ампланд
amplitude,амплитуда
amplifier,амплификатор
amplification,амплификација
amputate,ампутирати
amsterdam,амстердам
amphetamine,амфетамин
speed,амфетамин
speeds,амфетамин
ann,ана
anna,ана
anal,аналан
analyses,анализа
analysis,анализа
test,анализа
tests,анализа
analyze,анализирати
analyzed,анализирати
anatomize,анализирати
break down,анализирати
analyses,анализирање
analysis,анализирање
annalist,аналист
analyst,аналитичар
analysts,аналитичар
analytic,аналитички
analytical,аналитички
analog,аналог
analogous,аналоган
anamnesis,анамнеза
anathema,анатема
anathematize,анатемисати
anatomy,анатомија
manikin,анатомски модел човечјег тела
anatomic model of the human body,анатомски модел људског тела
anatomical model of the human body,анатомско модел људског тела
anaheim,анахајм
anachronistic,анахрон
anachronism,анахронизам
engagement,ангажман
engaged,ангажован
book,ангажовати
books,ангажовати
engage,ангажовати
enlist,ангажовати
booking,ангажовање
bookings,ангажовање
engagement,ангажовање
angela,ангела
angeles,ангелес
angola,ангола
andale,андале
anderson,андерсон
andi,анди
andy,анди
andorra,андора
andrea,андреа
andreas,андреас
andrews,андревс
andrew,андрија
annex,анекс
annex,анектирати
animal,анималан
savage,анималан
animation,анимација
anime,аниме
animate,анимиран
animated,анимирани
animated cartoon,анимирани филм
animate,анимирати
poll,анкета
polls,анкета
questionnaire,анкета
poll,анкетирати
polls,анкетирати
anxious,анксиозан
anxiety,анксиозност
starter,анласер
anne,анне
annie,анние
anodyne,анодин
anomaly,аномалија
anonym,аноним
anonymous,анониман
anonym,анонимно лице
annotation,анотација
ensemble,ансамбл
troupe,ансамбл
antagonism,антагонизам
antagonist,антагониста
antagonist,антагонистички
entente,антанта
understanding,антанта
antarctica,антарцтица
aerial,антена
antenna,антена
loop aerial,антена
anterior,антериорни
vest,антерија
teetotaler,антиалкохоличар
teetotaller,антиалкохоличар
dry,антиалкохолни
antivirus,антивирус
antigua,антигуа
antique,антика
antiques,антика
antiquity,антика
the classical period,антика
antique,антиквитет
antiques,антиквитет
anticlimax,антиклимакс
bathos,антиклимакс
antipathetic,антипатетичан
antipathetical,антипатетичан
antipathetic,антипатичан
antipathetical,антипатичан
repulsive,антипатичан
antipathy,антипатија
aversion,антипатија
antisocial,антисоцијалан
antithesis,антитеза
antibodies,антитело
antibody,антитело
anticipation,антиципација
ancient,антички
antique,антички
anthology,антологија
omnibus,антологија
antonio,антонио
anthony,антоније
anthropology,антропологија
annular,ануларни
annul,анулирати
defeat,анулирати
disannul,анулирати
angel,анђео
angels,анђео
cherub,анђео
seraph,анђео
aol,аол
ap,ап
nohow,апа-драпа
slipslop,апа-драпа
apparatus,апарат
device,апарат
devices,апарат
machinery,апарат
shaver,апарат за бријање
viewer,апарат за дијапозитиве
viewers,апарат за дијапозитиве
scuba,апарат за загњуривање
magneto,апарат за магнетско паљенје
percolator,апарат за прављење кафе с цедилом
apparatus for magneto ignition,апарати за магнетно паљење
apparatus,апаратура
unusual,апартан
apartment,апартман
apartments,апартман
suite,апартман
suites,апартман
apathetic,апатичан
apathetical,апатичан
apathy,апатија
apache,апацхе
appeal,апел
appeals,апел
call,апел
calls,апел
appeal,апелација
appeals,апелација
appeal,апеловати
appeals,апеловати
appendix,апендикс
aperitif,аперитив
aperitive,аперитив
aperture,апертура
appetite,апетит
api,апи
apical,апикални
applaud,аплаудирати
clap,аплаудирати
applause,аплауз
applicator,апликатор
application,апликација
applications,апликација
applies,аплицирати
apply,аплицирати
applying,аплицирати
apnic,апниц
denomination,апоен
apposition,апозиција
apocryphal,апокрифан
apollo,аполо
apologist,апологет
apologetic,апологетски
apologetical,апологетски
fetch,апортирати
retrieve,апортирати
retrieved,апортирати
retrieval,апортирање
apostate,апостат
apostle,апостол
disciple,апостол
thongs,апостолке
address,апострофирати
addressed,апострофирати
addresses,апострофирати
addressing,апострофирати
apostrophize,апострофирати
stress,апострофирати
apothecary,апотека
chemist's,апотека
chemist's shop,апотека
drugstore,апотека
pharmacies,апотека
pharmacy,апотека
apothecary,апотекар
chemist,апотекар
druggist,апотекар
pharmacist,апотекар
apotheosis,апотеоза
app,апп
apps,аппс
apr,апр
april,април
approbation,апробација
approximate,апроксимативан
apropos,апропо
absolute,апсолут
absolute,апсолутан
flat,апсолутан
utter,апсолутан
uttermost,апсолутан
absolute,апсолутистички
absolute,апсолутна конструкција
absolutely,апсолутно
flatly,апсолутно
absorb,апсорбовати
occlusion,апсорбовање
absorption,апсорпција
apostasy,апстазија
abstainer,апстинент
abstinence,апстиненција
continence,апстиненција
abstain,апстинирати
abstract,апстрактан
abstraction,апстрактност
abstractiveness,апстрактност
abstraction,апстракција
abstract,апстраховати
abstracts,апстраховати
absurdity,апсурд
howl,апсурд
absurd,апсурдан
preposterous,апсурдан
absurdly,апсурдно
absurdism,апсурдност
preposterousness,апсурдност
ar,ар
arabia,арабија
arrange,аранжирати
arranged,аранжирати
arrangement,аранжман
arrangements,аранжман
arab,арапин
arabian,арапин
arab,арапски
arabian,арапски
arabic,арапски
arabic,арапски језик
arbalest,арбитар
arbiter,арбитар
arbitrator,арбитар
referee,арбитар
arbalest,арбитража
arbitration,арбитража
arbitrary,арбитраран
arg,арг
grind,аргатовати
toll,аргатовати
argentina,аргентина
argument,аргумент
arguments,аргумент
contention,аргумент
topic,аргумент
topics,аргумент
argumentation,аргументација
debate,аргументација
argue,аргументирати
argued,аргументирати
arena,арена
lists,арена
lease,аренда
ariz.,аризона
arizona,аризона
aristocracy,аристократија
aristocratic,аристократски
arithmetic,аритметика
arcade,аркада
ark.,арканзас
arkansas,арканзас
arctic,арктик
arctic,арктички
arlington,арлингтон
armada,армада
armature,арматура
metal framework,арматура
reinforcement bar,арматура
armenia,арменија
army,армија
armstrong,армстронг
arnold,арнолд
arrogant,арогантан
high-handed,арогантан
presumptuous,арогантан
uppity,арогантан
wise,арогантан
arrogance,ароганција
aroma,арома
bouquet,арома
flavor,арома
flavour,арома
fragrance,арома
fragrances,арома
fragrancy,арома
smell,арома
flavored,ароматизован
flavoured,ароматизован
aromatic,ароматичан
fragrance,ароматичност
fragrances,ароматичност
fragrancy,ароматичност
article,артикал
articles,артикал
commodities,артикал
commodity,артикал
item,артикал
items,артикал
product,артикал
products,артикал
articulate,артикулисати
artist,артиста
artists,артиста
artillery,артиљерија
cannonry,артиљерија
gunnery,артиљерија
batteries,артиљеријска јединица
battery,артиљеријска јединица
artillery,артиљеријски
battery,артиљеријски
shelling,артиљеријско гађање
arthritis,артрит
arthritis,артритис
arthur,артхур
aruba,аруба
archaic,архаичан
archetype,архетип
archive,архива
archives,архива
file,архива
files,архива
record,архива
archivist,архивар
recorder,архивар
recorders,архивар
registrar,архивар
archived,архивиране
archivist,архивиста
architect,архитекта
architects,архитекта
architectonic,архитектонски
architectural,архитектонски
architecture,архитектура
ell,аршин
standard,аршин
standards,аршин
ace,ас
asexual,асексуалан
sexless,асексуалан
assimilation,асимилација
assimilate,асимилирати
asin,асин
asyndetic,асиндентоничан
assistant,асистент
helper,асистент
tutor,асистент
assist,асистирати
assisted,асистирати
assists,асистирати
ascetic,аскета
asceticism,аскетизам
austerity,аскетизам
ascetic,аскетски
loosen,асклимати
asn,асн
assortment,асортиман
selection,асортиман
selections,асортиман
assort,асортирати
associate,асоцирати
associates,асоцирати
association,асоцијација
associations,асоцијација
aspect,аспект
facet,аспект
asp,аспида
randy,аспида
scorpion,аспида
vixen,аспида
aspic,аспик
aspirant,аспирант
candidate,аспирант
candidates,аспирант
extractor fan,аспиратор
aspiration,аспирација
rough,аспириран
table,астал
tables,астал
astatic,астатичан
asthma,астма
astral,астрални
astrology,астрологија
astronomical,астрономички
astronomy,астрономија
astronomic,астрономски
astronomical,астрономски
big,астрономски
bigger,астрономски
biggest,астрономски
asus,асус
pave,асфалтирати
ashley,асхлеи
ascii,асции
horse,ат
horses,ат
ata,ата
attack,атак
ate,ате
atheist,атеист
atheist,атеиста
assassination,атентат
assassin,атентатор
assassinator,атентатор
alight,атерирати
land,атерирати
lands,атерирати
attest,атестирати
atelier,атеље
studio,атеље
studios,атеље
ati,ати
athena,атина
athens,атина
atlantic,атлански
atlanta,атланта
atlantic,атлантик
atlas,атлас
satin,атлас
satin,атласни
athlete,атлета
athletes,атлета
athletics,атлетика
athlete,атлетичар
athletes,атлетичар
athletic,атлетски
atmosphere,атмосфера
atmospherics,атмосферске сметње
static,атмосферске сметње
atmospheric,атмосферски
atmospheric effects on the rocks,атмосферски ефекти на стенама
atmospherics,атмосферски утицаји
weathering,атмосферско дејство на стење
atom,атом
atomic,атомиски
atomic,атомски
attractive,атрактиван
attractiveness,атрактивност
attraction,атракција
attractions,атракција
attribute,атрибут
attributes,атрибут
au,ау
aug,ауг
augural,аугурални
audi,ауди
auditorium,аудиторијум
audition,аудиција
try-out,аудиција
audience,аудијенција
presence chamber,аудијенција
auction,аукција
auctions,аукција
auditorium,аула
aus,аус
air exhauster,ауспух
exhaust,ауспух
exhaust pipe,ауспух
austin,аустин
australia,аустралија
australian,аустралијанац
australian,аустралијски
austria,аустрија
out,аут
out,аут
authentic,аутентичан
auto,ауто
car,ауто
cars,ауто
autobiography,аутобиографија
memoir,аутобиографија
autobus,аутобус
bus,аутобус
buses,аутобус
char-a-banc,аутобус
coach,аутобус
coaches,аутобус
motorbus,аутобус
bus,аутобуски
autograph,аутограм
autograph,аутограф
slot,аутомат за коцкање
slot machine,аутомат за коцкање
slots,аутомат за коцкање
automation,аутоматизација
automatization,аутоматизација
automated,аутоматизован
automatic,аутоматски
automatical,аутоматски
push-button,аутоматски
sprinkler,аутоматски водени тушеви
sprinkler system,аутоматски водени тушеви
automatically,аутоматско
automobile,аутомобил
automobiles,аутомобил
car,аутомобил
cars,аутомобил
motorcar,аутомобил
automobile,аутомобилски
automotive,аутомобилски
motor,аутомобилски
vehicular,аутомобилски
autopsy,аутопсија
necropsy,аутопсија
necroscopy,аутопсија
autobahn,аутопут
expressway,аутопут
freeway,аутопут
highway,аутопут
highways,аутопут
motorway,аутопут
speedway,аутопут
thoroughfare,аутопут
author,аутор
authors,аутор
copywriter,аутор рекламних текстова
huckster,аутор рекламних текстова
authoritative,ауторитативан
magisterial,ауторитативан
authority,ауторитет
say,ауторитет
says,ауторитет
authorship,ауторско право
copyright,ауторско право
copyrights,ауторско право
authorship,ауторство
autos,аутос
service station,аутосервис
autochthonous,аутохтон
native,аутохтон
auckland,ауцкланд
af,аф
affect,афект
affects,афект
kittenish,афектиран
mannered,афектиран
prim,афектиран
affair,афера
affairs,афера
scandal,афера
affirm,афирмисати
africa,африка
african,африканац
african,афрички
ah,ах
ah!,ах!
achromatic,ахроматски
ac,ац
acdbentiti,ацдбентити
acdbentity,ацдбентити
acer,ацер
acidity,ацидитет
acm,ацм
acc,ацц
shovel,ашов
spade,ашов
adjutant,ађутант
aide,ађутант
aj,ај
stallion,ајгир
idaho,ајдахо
shark,ајкула
io.,ајова
iowa,ајова
alaska,аљаска
blowzy,аљкав
dowdy,аљкав
grubby,аљкав
littery,аљкав
slatternly,аљкав
slipshod,аљкав
slipslop,аљкав
sloppy,аљкав
slovenly,аљкав
sluttish,аљкав
unkempt,аљкав
sloppily,аљкаво
slovenly,аљкаво
scamp,аљкаво урадити
grubbiness,аљкавост
sloppiness,аљкавост
slovenliness,аљкавост
slut,аљкавуша
sluts,аљкавуша
trollop,аљкавуша
gammer,баба
grandmother,баба
grandparent,баба
old woman,баба
beldam,бабетина
beldame,бабетина
accouchement,бабиње
confinement,бабиње
lying-in,бабиње
concern,бавити се
concerns,бавити се
deal in,бавити се
engage in,бавити се
go in for,бавити се
had,бавити се
has,бавити се
have,бавити се
having,бавити се
voodoo,бавити се вуду-магијом
dealing,бављење
sporting,бављење спортом
bagatelle,багатела
bargain,багатела
bargains,багатела
trifle,багатела
trinket,багатела
baghdad,багдад
bagger,багер
drag,багер
dredge,багер
drag,багерисати
scum,багра
free,бадава
gratis,бадава
laze,бадаваџисати
badminton,бадминтон
shuttlecock,бадминтон
alkali,база
base,база
bases,база
basis,база
database,база података
databases,база података
radix,база система
basal,базални
dawdler,базало
basic,базан
bazaar,базар
market place,базар
laze,базати
loiter,базати
lounge about,базати
roam,базати
trapse,базати
trapse,базање
basin,базен
piscine,базен
pool,базен
pools,базен
swimming pool,базен
based,базиран
base,базирати
bases,базирати
basic,базични
basically,базично
alkalescent,базни
alkali,базни
cummer,бака
grandma,бака
grandmamma,бака
grandmother,бака
grannie,бака
granny,бака
bachelor,бакалавар
ba,бакалавар уметности
bachelor of arts,бакалавар уметности
cod,бакалар
codfish,бакалар
haddock,бакалар
stockfish,бакалар
bodega,бакалница
grocery,бакалница
grocery store,бакалница
copper,бакар
cuprum,бакар
baccarat,бакара
copper,бакарни
cupreous,бакарни
doit,бакарни новчић
kettle,бакрач
engraving,бакрорез
bacteria,бактерија
bacterium,бактерија
bacterial,бактеријски
baksheesh,бакшиш
bakshish,бакшиш
kickback,бакшиш
tip,бакшиш
tips,бакшиш
flambeau,бакља
link,бакља
links,бакља
torch,бакља
ball,бал
fancy ball,бал под маскама
fancy dress ball,бал под маскама
bale,бала
bundle,бала
drool,балавити
slobber,балавити
snivel,балавити
driveler,балаво дете
driveller,балаво дете
ballad,балада
ballade,балада
lay,балада
balance,баланс
balance,балансирати
ballast,баласт
block,балван
blocks,балван
chump,балван
drivel,бале
slaver,бале
slobber,бале
snivel,бале
snot,бале
droppings,балега
muck,балега
ballet,балет
ballet,балетска представа
ballet,балетски
balm,балзам
balsam,балзам
lip salve,балзам за усне
balsam,балзамовати
bali,бали
balloon,балон
blimp,балон
baltimore,балтимор
balustrade,балустрада
rail,балустрада
hilt,балчак
sword hilt,балчак
banal,баналан
camp,баналан
commonplace,баналан
corny,баналан
crude,баналан
hackneyed,баналан
trite,баналан
banality,баналност
bathos,баналност
commonplace,баналност
triteness,баналност
banana,банана
lame,бангав
bangbus,бангбус
bangladesh,бангладесх
gang,банда
mob,банда
flange,бандажа
bandage,бандажирати
truss,бандажирати
bandwidth,бандвидтх
lamppost,бандера
pole,бандера
bandit,бандит
stubborn,бандоглав
banister,банистер
bank,банка
banking,банкарство
banks,банке
banquet,банкет
banquette,банкет
shoulder,банкина
bank note,банкнота
bangkok,банкок
atm,банкомат
cash machine,банкомат
bankruptcy,банкрот
bankrupt,банкротиран
stony-broke,банкротиран
bankruptcy,банкротство
smash,банкротство
burst in,банути
pop in,банути
binge,банчење
carousal,банчење
carouse,банчити
go on the spree,банчити
riot,банчити
bap,баптиста
baptist,баптиста
at least,бар
bar,бар
barroom,бар
bars,бар
if only,бар
leastwise,бар
nightclub,бар
surely,бар
plash,бара
pool,бара
pools,бара
puddle,бара
swamp,бара
raff,бараба
vagabond,бараба
equally,барабар
pari passu,барабар
barrage,баража
barrage,баражна ватра
curtain fire,баражна ватра
barrack,барака
hut,барака
log hut,барака
shack,барака
riffraff,барапски
handle,баратати
handles,баратати
manage,баратати
managed,баратати
barbados,барбадос
barbara,барбара
barbie,барбика
jug,бардак
barrel,барел
at least,барем
leastways,барем
leastwise,барем
barge,баржа
lighter,баржа
scow,баржа
puddle,барица
barrier,баријера
barriers,баријера
launch,баркаса
launches,баркаса
barkeeper,бармен
barman,бармен
bartender,бармен
barnes,барнес
baronial,баронски
barri,барри
barry,барри
barcelona,барселона
paludal,барски
swamp,барски
uliginous,барски
gunpowder,барут
powder,барут
ultramarine,барутни камен
morass,баруштина
banner,барјак
banners,барјак
flag,барјак
flags,барјак
gonfalon,барјак
standard,барјак
standards,барјак
bass,бас
basso,бас
basso,басиста
fabulous,баснослован
bass,басовски
bastard,бастардан
bastion,бастијон
clatter,бат
helve hammer,бат
mallet,бат
clump,бат тешких корака
drumstick,батак
leg,батак
legs,батак
abandon,баталити
quit,баталити
battalion,батаљон
detachment,батаљон
batteries,батерија
battery,батерија
flashlight,батерија
superimposition,батерија
flashlight,батеријска лампа
bludgeon,батина
club,батина
clubs,батина
cudgel,батина
paddle,батина
rod,батина
stick,батина
batter,батинати
beat,батинати
beats,батинати
bludgeon,батинати
swinge,батинати
whang,батинати
walloping,батинање
drubbing,батине
battler,батлер
butler,батлер
flounder,батргати се
stagger,батргати се
bogey,баук
bogy,баук
boogeyman,баук
bugaboo,баук
bugbear,баук
hob,баук
hobgoblin,баук
crawl,бауљати
grabble,бауљати
bahamas,бахамас
bahrain,бахраин
cast,бацати
throw,бацати
throws,бацати
raffle,бацати коцку
pelt,бацати на
pebble,бацати облутке
pitcher,бацач
thrower,бацач
cast,бацање
chuck,бацање
fling,бацање
heave,бацање
hurl,бацање
pitch,бацање
pitching,бацање
put,бацање
puts,бацање
roll,бацање
throw,бацање
throwing,бацање
throws,бацање
toss,бацање
tossing,бацање
renounce,бацање друге боје
sortition,бацање коцке
toss-up,бацање новчића увис
putting,бацање с рамена
bung,бацити
cast,бацити
chuck,бацити
dart,бацити
dash,бацити
fling,бацити
heave,бацити
hurl,бацити
hurtle,бацити
peg,бацити
pitch,бацити
project,бацити
shoot,бацити
slap,бацити
sling,бацити
throw,бацити
throw out,бацити
throws,бацити
toss,бацити
anathematize,бацити анатему на некога
loft,бацити високо
throw down,бацити доле
throw back,бацити натраг
overcast,бацити преко
lunge,бацити се
shadow,бацити сенку
shadows,бацити сенку
jettison,бацити товар са брода
send up,бацити у затвор
scrap,бацити у старо гвожђе
barrel,бачва
gyle,бачва
pipe,бачва
tun,бачва
vat,бачва
cooper,бачвар
hooper,бачвар
thrown,бачен
bang,баш
even,баш
just,баш
right,баш
too,баш
very,баш
aside,башка
allotment,башта
garden,башта
parterre,башта
summer house,баштенска кућа
heirdom,баштина
inheritance,баштина
patrimony,баштина
heir,баштиник
overlord,баштиник
gardening,баштованство
bypass,бај-пас
sorcerer,бајалица
spell,бајалица
fantastic,бајан
fantastical,бајан
musty,бајат
stale,бајат
bike,бајк
bikes,бајк
a group of bits,бајт
byte,бајт
bytes,бајт
piffle,баљезгати
drivel,баљезгање
piffle,баљезгање
resort,бања
resorts,бања
sanatorium,бања
spa,бања
spas,бања
bbv,ббв
bbw,ббв
bbs,ббс
bbc,ббц
bv,бв
bw,бв
bg,бг
bd,бд
watch,бдети
watched,бдети
watches,бдети
vigil,бдење
wake,бдење
bdp,бдп
gdp,бдп
bdsm,бдсм
beastaliti,беасталити
beastality,беасталити
beastialiti,беастиалити
beastiality,беастиалити
beatles,беатлес
babies,беба
baby,беба
beverly,беверли
fleer,бегунац
fugitive,бегунац
refugee,бегунац
runaway,бегунац
calamity,беда
destitution,беда
grief,беда
misery,беда
pauperism,беда
squalor,беда
abject,бедан
beggarly,бедан
crummy,бедан
distressful,бедан
lamentable,бедан
mangy,бедан
miserable,бедан
needy,бедан
pelting,бедан
pitiable,бедан
poor,бедан
rubbishy,бедан
squalid,бедан
wretched,бедан
bastion,бедем
bulwark,бедем
causeway,бедем
causey,бедем
rampart,бедем
beggarly,бедно
miserably,бедно
pitiably,бедно
poorly,бедно
hipbone,бедрењача
hucklebone,бедрењача
haunch,бедро
hip,бедро
thigh,бедро
bedford,бедфорд
flee,бежати
run away,бежати
scud,бежати
leg-bail,бежање
runaway,бежање
scamper,бежање
lifeless,беживотан
milk-and-water,беживотан
sapless,беживотан
wireless,бежични
out of,без
sans,без
with no,без
without,без
unbearded,без браде
undefended,без браниоца
off-cast,без вредности
pointless,без врха
topless,без врха
flawy,без грешке
word-perfect,без грешке
remorseless,без гриже савести
non-effective,без дејства
abysmal,без дна
bottomless,без дна
soundless,без дна
unlicensed,без дозволе
