English,Other
round,kulový
round,hladký
round,plný
round,zaokrouhlit
round,obejít
round,zakulatit se
round,zatočit za
round,donášet
roughly,přibližně
roughly,zhruba
roughly,hrubě
roughly,drsně
around,kolem
around,okolo
around,dokola
around,v blízkosti
well-nigh,téměř
almost,téměř
almost,skoro
practically,skoro
practically,prakticky
practically,málem
practically,ve skutečnosti
approximately,přibližně
some,asi
some,přibližně
some,nějaký
some,nějaký
some,několik
some,trochu
some,určitý
some,některý
some,jistý
some,značný
some,někteří
some,někdo
some,mnozí
with,při
with,ke
beside,při
beside,oproti
beside,vedle
beside,ve srovnání
near,blízko
near,ke
near,před
near,poblíž
near,těsně
near,šetrně
near,blízký
near,těsný
near,šetrný
along,podle
along,podél
nigh,blízko
in the course of,během
in the course of,v průběhu
lateral,postranní
pursuant to,podle
pursuant to,shodně s
close,blízko
close,podobný
close,drobný
close,konec
close,blízký
close,těsný
close,zavřít
close,uzavřít
close,ukončit
close,skončit
close,zatáhnout
close,sevřít
close,sjednat
close,vyhojit se
close,zastavit provoz
close,zmenšovat se
close,složit
close,úzký
close,zavřený
close,bezprostřední
close,důvěrný
close,vyrovnaný
close,nevětraný
close,nedýchatelný
close,nemluvný
close,hustý
close,semknutý
close,důkladný
close,věrný
close,zkoumavý
close,dusný
close,tíživý
close,sklonek
thereabouts,nablízku
thereabouts,tam někde
alongside,vedle
alongside,podél
not far,nedaleko
not far,nedaleký
next to,vedle
next to,blízko
next to,hned za
next to,hned po
ulterior motives,postranní
ulterior motives,nekalé úmysly
apart,stranou
apart,odděleně
aloof,stranou
aloof,rezervovaný
aloof,odměřený
aloof,opodál
aloof,lhostejně
sideways,stranou
sideways,bokem
incidental,vedlejší
incidental,náhodný
incidental,doprovodný
incidental,případný
next,vedlejší
next,potom
next,následující
next,další
next,příští
next,příště
next,pak
next,zase
next,po druhé
secondary,vedlejší
secondary,sekundární
secondary,podružný
secondary,středoškolský
secondary,okrajový
through,přes
through,skrz
through,skrz
through,naskrz
through,přímý
ancillary,vedlejší
ancillary,přidružený
ancillary,pomocný
ancillary,služebný
aside,stranou
sidewards,stranou
during,během
during,v průběhu
according to,podle
according to,v souladu s
up,podél
up,nahoře
up,nahoře
up,výš
up,nahoru
up,vzhůru
up,výše
up,zpříma
up,rovně
near there,nablízku
upwards of,kolem
upwards of,více než
despite,přes
despite,navzdory
despite,opovržení
in accordance with,podle
in accordance with,v souladu s
in accordance with,ve shodě s
forasmuch,ježto
ergo,od té doby
ever since,od té doby
ever since,už od
thenceforward,od té doby
whereas,ježto
whereas,jelikož
whereas,zatímco
whereas,kdežto
forasmuch as,poněvadž
ever after,od té doby
thenceforth,od té doby
thenceforth,od té chvíle
inasmuch as,poněvadž
inasmuch as,ježto
inasmuch as,jelikož
inasmuch as,vzhledem k tomu
inasmuch as,že
indoors,uvnitř
indoors,doma
indoors,pod střechou
inside,uvnitř
inside,doma
inside,vnitřek
inside,jádro
inside,vnitřní strana
inwardly,dovnitř
inwardly,uvnitř
therein,uvnitř
therein,tam
exterior,vnější
exterior,exteriér
exterior,zevnějšek
exterior,fasáda
external,vnější
external,externí
external,zahraniční
external,povrchový
external,zevnějšý
excessive,přílišný
excessive,nadměrný
excessive,přehnaný
excessive,nestřídmý
excessive,krajní
excessive,horentní
contrary to,proti
contrary to,proti čemu
above,nad
above,přes
above,nahoře
above,nahoru
above,výše
above,shora
above,na nebesích
too,příliš
too,přílišný
too,moc
too,též
too,rovněž
too,velice
undue,přílišný
undue,nadměrný
undue,nepatřičný
undue,nepřípustný
undue,nevhodný
undue,nemístný
undue,nemírný
undue,neobvyklý
outward,vnější
outward,ven
outward,zevnějšek
outward,viditelný
outward,zřejmý
outward,vzhled
in excess of,nad
in excess of,více než
outer,vnější
outer,krajní
outer,zevnější
contra,proti
unduly,příliš
unduly,přehnaně
unduly,nadměrně
outside,nad
outside,mimo
outside,mimo
outside,vnější
outside,venku
outside,vně
outside,zevnějšek
outside,externí
outside,vnějšek
outside,venek
outside,vnější vzhled
canceled,zrušený
canceled,stornovaný
distant,vzdálený
distant,rezervovaný
distant,odměřený
distant,daleký
faraway,vzdálený
faraway,daleký
faraway,nepřítomný
faraway,zasněný
remote,vzdálený
remote,malý
remote,dálkový
remote,odlehlý
remote,nepřístupný
remote,zapadlý
unlucky,nešťastný
unlucky,nevhodný
unlucky,smolařský
unlucky,smolný
unlucky,neblahý
unlucky,neúspěšný
unlucky,zlověstný
unlucky,černý
completely,úplně
completely,naskrz
completely,zcela
completely,kompletně
completely,docela
completely,totálně
completely,skrz naskrz
completely,načisto
unfortunate,nešťastný
unfortunate,neblahý
unfortunate,neúspěšný
unfortunate,nechvalný
whence,odtud
whence,odkud
whence,z čehož
whence,tudíž
to the end,do konce
hapless,nešťastný
hapless,neblahý
entirely,úplně
entirely,zcela
entirely,naprosto
all,úplně
all,všichni
all,všichni
all,velmi
all,zcela
all,docela
all,vše
all,všechno
all,všechno
all,celý
all,veškerý
all,celek
unhappy,nešťastný
unhappy,nespokojený
unhappy,smutný
unhappy,sklíčený
unhappy,znepokojený
unhappy,politováníhodný
unhappy,pohnutý
day off,volno
day off,volný den
far,vzdálený
far,daleký
far,daleko
far,mnohem
far,nesmírně
far,extrémní
gone,pryč
gone,vyčerpaný
leisure,volno
leisure,volný čas
cancellous,zrušený
holiday,volno
holiday,dovolená
holiday,svátek
wholly,úplně
wholly,výhradně
wholly,zcela
wholly,výlučně
wretched,nešťastný
wretched,ubohý
wretched,mizerný
wretched,bídný
wretched,žalostný
vacation,volno
vacation,dovolená
vacation,prázdniny
vacation,uvolnění
free time,volno
quite,úplně
quite,zcela
quite,docela
quite,naprosto
quite,dost
quite,přesně
quite,dokonale
from here,odtud
removed,vzdálený
removed,odstraněný
removed,soukromý
thence,odtud
thence,odtamtud
out,pryč
out,ven
out,z domu
out,veřejně
out,venku
out,najevo
out,vyřazený
out,vyloučený
out,nepřijatelný
out,nesprávný
in conformity with,podle
in conformity with,ve shodě s
but,kromě
but,až na
but,ale
but,avšak
but,nýbrž
from the inside,zevnitř
barring,kromě
barring,pokud ne
besides,kromě
besides,mimo
besides,navíc k
besides,mimoto
besides,nadto
besides,vůbec
apart from,kromě
at home,doma
from within,zevnitř
vs,proti
vs,kontra
when,při
when,vždy
when,kdykoli
when,když
when,jakmile
when,kdy
when,pokaždé když
amid,mezi
amid,uprostřed
probably,asi
probably,bezpochyby
probably,pravděpodobně
notwithstanding,přes
notwithstanding,nehledě na
notwithstanding,přesto
notwithstanding,nicméně
notwithstanding,přestože
buttocks,zadek
buttocks,hýždě
rear,zadek
rear,zadní
rear,týlový
rear,chovat
rear,vychovat
rear,plašit se
rear,pěstovat
rear,postavit
rear,zázemí
rear,zadní část
rear,týl
rear,pozadí
back,před
back,zadek
back,zpátky
back,dozadu
back,zadní
back,týl
back,zpáteční
back,zadopatrový
back,záda
back,hřbet
back,obránce
back,opěradlo
back,podporovat
back,stát za
astern,vzadu
astern,na zádi
at the back,vzadu
bum,zadek
bum,mizerný
bum,prdýlka
bum,vandrák
bum,pobuda
bum,povaleč
bum,prdel
bum,zadnice
bum,vyžebrat si
afterwards,později
hereupon,potom
regardless of,navzdory
regardless of,bez ohledu nač
sequential,následující
following,následující
following,příští
in spite of,navzdory
in spite of,nehledě na
in spite of,přesto
ensuing,následující
thereafter,potom
thereafter,poté
despite of,navzdory
in defiance of,navzdory
later,později
later,pozdější
subsequent,následující
subsequent,další
after that,potom
after that,poté
then,potom
then,pak
then,tedy
then,tehdy
then,tenkrát
then,tehdejší
eternity,věčnost
age,věčnost
age,věk
age,stáří
age,doba
age,léta
age,stárnout
age,zrát
age,uležet se
on the other hand,na druhé straně
perpetuity,věčnost
perpetuity,ustavičnost
aeon,věčnost
without,mimo
without,venku
without,bez
overleaf,na druhé straně
last,minulý
last,poslední
last,trvat
last,stačit
last,konečně
last,nakonec
last,jako poslední
last,kopyto
preterit,minulý
preterit,minulý čas
antecedent,předcházející
antecedent,dřívější
antecedent,předchůdce
antecedent,původ
except,mimo
except,vyloučit
except,vyjmout
previous,minulý
previous,předešlý
previous,předchozí
wide,mimo
wide,široce
wide,široko
wide,široký
wide,velký
wide,obšírný
wide,rozšířený
wide,rozloha
out of,mimo
preterite,minulý
preterite,minulý čas
foregoing,předcházející
foregoing,výše uvedený
bygone,minulý
bygone,dávný
in place of,namísto
in lieu of,místo
horizontally,vodorovně
horizontally,horizontálně
up to,až do
up to,až k
unfinished,nevyřízený
unfinished,nedokončený
unfinished,rozpracovaný
oncoming,blížící se
oncoming,nadcházející
oncoming,budoucí
oncoming,chystaný
oncoming,nový
undetermined,nerozhodnutý
till,až do
till,dotud
till,než
till,dokud ne
till,pěstovat
till,pokladna
till,zásuvka na peníze
till,jíl
until,až do
until,dotud
until,do té doby
until,donedávna
until,ne dříve než
until,teprve
until,než
until,dokud ne
unsettled,nevyřízený
unsettled,nestálý
unsettled,nevyrovnaný
unsettled,nestabilní
unsettled,nervózní
unsettled,neusazený
unsettled,nejistý
unsettled,nepevný
unsettled,zneklidněný
unsettled,nezaplacený
unsettled,neobydlený
forthcoming,blížící se
forthcoming,budoucí
forthcoming,ochotný
forthcoming,sdílný
outstanding,nevyřízený
outstanding,nezaplacený
outstanding,vynikající
outstanding,význačný
outstanding,nevykonaný
outstanding,nápadný
in the teeth of,navzdory
in view of,kvůli
in view of,vzhledem k
place,místo
place,prostor
place,poloha
place,bydliště
place,umístění
place,sídlo
place,dům
place,sedadlo
place,postavit
place,prostranství
place,země
place,umístit
place,zařadit
place,uložit
place,uznat
place,ustanovit
spot,místo
spot,bod
spot,tečka
spot,skvrna
spot,znaménko
spot,puntík
spot,piha
spot,pupínek
spot,oko
spot,zpozorovat
spot,poskvrnit
spot,objevit
spot,zašpinit
spot,umazat
spot,vystopovat
space,místo
space,prostor
space,vesmír
space,vzdálenost
space,mezera
space,plocha
space,doba
space,proklad
space,časový úsek
space,proložit
space,prostrkat
space,prostorový
venue,místo
venue,místo konání soudního řízení
post,místo
post,tyč
post,pevnost
post,pilíř
post,pošta
post,stojan
post,zařadit
post,zveřejnit
post,poslat poštou
post,pospíchat
post,vylepit
post,vyslat na stanoviště
post,jet poštou
room,místo
room,prostor
room,kancelář
room,pokoj
room,místnost
room,bydlit v podnájmu
job,místo
job,práce
job,úkol
job,funkce
job,povolání
job,zaměstnání
job,povinnost
job,pracovat v úkolu
job,dělat makléře
locus,místo
situation,místo
situation,situace
situation,poloha
situation,postavení
appointment,místo
appointment,schůzka
appointment,termín
appointment,funkce
appointment,zařízení
appointment,jmenování
appointment,úmluva
appointment,nařízení
stand,místo
stand,stání
stand,stánek
stand,postoj
stand,stojan
stand,stanoviště
stand,trvat
stand,stanovisko
stand,klid
stand,zastavení
stand,pult
stand,tribuna
stand,polička
stand,vydržet
stand,snést
stand,zastávat
stand,strpět
stand,dodržet
stand,ubránit
stand,zastavit se
stand,být umístěn
stand,nefungovat
stand,nacházet se
stand,být v platnosti
accommodation,místo
accommodation,akomodace
accommodation,ubytování
accommodation,dohoda
accommodation,přizpůsobení
standing,místo
standing,trvání
standing,reputace
standing,společenské postavení
standing,hodnost
standing,pořadí
standing,stojící
standing,stálý
standing,nastojato
standing,stojatý
standing,běžný
every,každý
every,všechen
every,všechen
any,každý
any,ještě
any,kterýkoliv
any,nějaký
any,jakýkoli
any,žádný
any,už ne
any,nijak
everyone,každý
everybody,každý
everybody,všichni
only,až do
only,jenom
only,pouze
only,výhradně
only,teprve
only,ale
only,jediný
only,samotní
only,jenže
inwards,dovnitř
onwards,kupředu
onwards,dopředu
onwards,napřed
ahead,kupředu
ahead,dopředu
ahead,napřed
ahead,vpředu
ahead,zpředu
so as,aby
so as,tak
so as,aby
so that,aby
though,ačkoli
though,ale
though,nicméně
though,stejně
though,však
though,i když
while,když
while,ačkoli
while,zatímco
while,kdežto
while,doba
while,chvíle
while,chvilka
that,ze
that,když
that,aby
that,jenž
that,který
that,který
that,která
that,onen
that,tamto
that,tamten
that,tamhleto
although,ačkoli
although,třebaže
which,což
which,který
which,který
which,jaký
if,kdykoli
if,když
if,jestli
if,-li
if,kdyby
if,jestliže
if,zdali
if,kéž
in order that,aby
albeit,ačkoli
in order,aby
in order,v pořadí
desire,přát si
desire,touha
desire,přání
desire,tužba
desire,toužit
desire,bažit
such,podobný
such,takový
such,jako takový
wish,přát si
wish,touha
wish,přání
wish,prosba
wish,žádost
wish,chtít
wish,žádat
one,stejný
one,někdo
one,jednotka
one,jediný
one,jeden
one,jeden
one,člověk
pleasure,líbit se
pleasure,potěšení
pleasure,radost
pleasure,požitek
pleasure,rozkoš
pleasure,libost
pleasure,půvab
pleasure,působit radost
pleasure,posloužit
equal,stejný
equal,rovný
equal,rovnat se
enjoy,líbit se
enjoy,požívat
enjoy,chutnat
enjoy,těšit se z
enjoy,užívat čeho
attract,líbit se
attract,přitahovat
attract,vzbudit
attract,vábit
same,stejný
same,ten samý
same,titíž
same,tentýž
love,mít rád
love,líbit se
love,láska
love,zlato
love,milý
love,miláček
love,nula
love,poklad
love,roztomilý chlapeček
love,roztomilá holčička
love,báječný člověk
love,milovat
please,líbit se
please,chtít
please,potěšit
please,uspokojit
please,ráčit
please,rozradovat
analogous,podobný
analogous,analogický
identical,stejný
identical,totožný
identical,identický
identical,shodný
relish,líbit se
relish,požitek
relish,rozkoš
relish,záliba
relish,příjemná chuť
relish,pochoutka
relish,příchuť
relish,slast
relish,pochutnat si
relish,libovat si
choose,přát si
choose,chtít
choose,vybrat
choose,zvolit
choose,vybírat
choose,rozhodnout
choose,volit
choose,vybírat si
choose,volit si
alike,podobný
alike,stejný
alike,stejně
alike,podobně
want,přát si
want,toužit
want,chtít
want,žádat
want,potřebovat
want,potřeba
want,nouze
want,nedostatek
want,bída
wish for,přát si
wish for,žádat o
similar,podobný
akin,podobný
akin,příbuzný
given,vzhledem k
given,s ohledem
given,daný
given,uvedený
given,dohodnutý
considering,vzhledem k
considering,konec konců
considering,s ohledem na
considering,za daných okolností
by dint of,díky čemu
by dint of,pomocí čeho
demean,snížit se
sag,snížit se
sag,průhyb
sag,průvěs
sag,pokles
sag,poklesnout
sag,prohnout se
sag,ochabnout
sag,zbortit se
slacken,snížit se
slacken,ochabnout
slacken,povolit
slacken,polevit
slacken,zmírnit
slacken,popustit
slacken,zeslábnout
slacken,uvolnit se
stoop,snížit se
stoop,sehnout
stoop,sklonit se
stoop,pokořit se
stoop,hrbit se
come down,snížit se
come down,sestoupit
come down,klesnout
come down,sejít
come down,sesednout
desultory,nedůležitý
desultory,nepodstatný
desultory,povrchní
desultory,nesouvislý
desultory,těkavý
desultory,nesoustavný
desultory,nedůsledný
trivial,nedůležitý
trivial,triviální
trivial,všední
trivial,nicotný
trivial,jednotvárný
little,malý
little,mladší
little,málo
little,maličký
smaller,menší
short,malý
short,krátký
short,krátkodobý
short,nízký
short,skoupý
short,úsečný
short,nakrátko
short,náhle
short,naráz
short,panák
short,krátká slabika
minute,nepatrný
minute,chvíle
minute,maličký
minute,minuta
minute,okamžik
minute,protokol
minute,návrh
minute,mizivý
minute,úzkostlivě pečlivý
minute,zjistit přesný čas
minute,udělat zápis
minute,dát do zápisu
inconsequential,bezvýznamný
inconsequential,nelogický
petty,menší
petty,drobný
petty,nepatrný
under-age,nezletilý
under-age,mladistvý
slight,nepatrný
slight,štíhlý
slight,nezávažný
rare,vzácný
rare,unikátní
rare,výjimečný
rare,řídký
rare,krvavý
rare,neobyčejný
rare,nedovařený
rare,nesmírný
rare,zředěný
rare,polosyrový
precious,vzácný
precious,drahocenný
precious,drahý
precious,skvostný
negligible,nepatrný
negligible,bezvýznamný
negligible,zanedbatelný
noble,vzácný
noble,ušlechtilý
noble,vznešený
noble,urozený
noble,nádherný
noble,šlechtic
fine,drobný
fine,pěkně
fine,vynikající
fine,pokuta
fine,pokutovat
fine,čistit
fine,potrestat koho pokutou
fine,jemný
fine,skvělý
fine,pěkný
fine,krásný
fine,hezký
fine,tenký
fine,výborný
fine,ryzí
fine,čistý
fine,senzační
fine,ztepilý
fine,skvěle
immaterial,vedlejší
immaterial,nedůležitý
immaterial,nehmotný
immaterial,irelevantní
immaterial,nepodstatný
middling,druhořadý
middling,prostřední
middling,vlažný
meaningless,bezvýznamný
meaningless,nicotný
meaningless,prázdný
poor,bezvýznamný
poor,špatný
poor,ubohý
poor,chudý
poor,neúrodný
poor,sprostý
inconsiderable,bezvýznamný
young,malý
young,nový
young,mladý
young,mladický
young,mládě
young,mládež
scarce,vzácný
scarce,řídký
scarce,nedostatkový
scarce,úzkoprofilový
ulterior,vedlejší
ulterior,sekundární
ulterior,pozdější
valuable,vzácný
valuable,drahocenný
valuable,cenný
valuable,hodnotný
valuable,užitečný
diminutive,drobný
diminutive,maličký
diminutive,mrňavý
diminutive,zdrobnělina
second-rate,druhořadý
second-rate,brakový
tight,malý
tight,těsný
tight,úzký
tight,napjatý
tight,přiléhavý
tight,utažený
tight,omezený
tight,úhledný
tight,nadrátovaný
small,malý
small,drobný
small,nepatrný
small,nedůležitý
small,tenký
small,lehký
small,ruční
small,malicherný
unimportant,nedůležitý
unimportant,nepodstatný
small-time,druhořadý
small-time,bezvýznamný
insignificant,nepatrný
insignificant,bezvýznamný
insignificant,nezávažný
insignificant,zanedbatelný
worse,horší
worse,hůře
worse,hůř
worse,špatněji
complex,podřadný
complex,celek
complex,komplikovaný
complex,složitý
complex,komplexní
complex,komplex
complex,soubor
ill,špatný
ill,nemocný
ill,churavý
ill,špatně
wrong,špatný
wrong,nesprávný
wrong,nepravý
wrong,chybný
wrong,mylný
wrong,falešný
wrong,špatně
wrong,zlo
wrong,špatnost
wrong,bezpráví
wrong,příkoří
wrong,křivda
wrong,ukřivdit
bad,špatný
bad,mizerný
bad,bídný
bad,slabý
bad,škodlivý
bad,ošklivý
bad,zkažený
bad,falešný
bad,nemocný
bad,těžký
bad,silný
bad,odporný
bad,nedobytný
crummy,podřadný
crummy,mizerný
low,podřízený
low,špatný
low,nízký
low,slabý
low,hluboký
low,levný
low,primitivní
low,nevkusný
low,hrubý
low,nízko
low,potichu
low,chudobně
low,bučet
low,bučení
low,první rychlost
subordinate,vedlejší
subordinate,podřadný
subordinate,podřízený
subordinate,podřídit
evil,špatný
evil,zlý
evil,zlo
forth,dopředu
forth,vpřed
in future,napříště
in future,příště
further,další
further,podporovat
further,bližší
further,prosazovat
farther,dál
farther,vzdálenější
in the future,v budoucnu
henceforth,napříště
henceforth,od nynějška
inherent,vlastní
inherent,vrozený
inherent,inherentní
essential,základní
essential,nutný
essential,hlavní
essential,podstatný
essential,nezbytný
latent,skrytý
latent,latentní
latent,dřímající
snug,skrytý
snug,příjemný
snug,útulný
snug,pohodlný
peremptory,zásadní
peremptory,určitý
peremptory,rozhodný
peremptory,autoritářský
peremptory,rázný
covert,skrytý
covert,zastřený
covert,houští
covert,úkryt
hidden,skrytý
hidden,ulitý
primary,základní
primary,primární
primary,elementární
secret,skrytý
secret,tajemný
secret,tajný
secret,tajemství
own,vlastní
own,milý
own,drahý
own,vlastnit
own,přiznat
own,hlásit se
own,na vlastní pěst
proper,vlastní
proper,vhodný
proper,správný
proper,pravý
proper,řádný
proper,slušný
fundamental,základní
fundamental,principiální
fundamental,podstatný
fundamental,elementární
intrinsic,vlastní
intrinsic,vnitřní
intrinsic,podstatný
intrinsic,skutečný
elementary,základní
elementary,začáteční
elementary,jednoduchý
elementary,elementární
jack,spodek
jack,zvedák
jack,kluk
jack,hever
jack,chlap
jack,honza
jack,zdvihák
jack,ručník
jack,jeník
substructure,spodek
substructure,spodní konstrukce
knave,spodek
knave,kluk
free from,bez
free from,prostý čeho
sans,bez
devoid of,bez
devoid of,zbavený
parterre,přízemí
parterre,květinový sad
stall,stání
stall,stánek
stall,přízemí
stall,příhrada
stall,krámek
stall,křeslo
stall,parter
stall,bouda
stall,výklenek
stall,opatřit křesly
stall,dát do stáje
stall,vykrmovat
stall,zastavovat se
stall,nechat zhasnout
stall,hrát na čas
stall,vytáčet se
ground floor,přízemí
son,syn
son,kluk
son,chlapec
boy,syn
boy,kluk
boy,chlapec
boy,mladík
boy,hoch
abutment,pata
abutment,podpěra
ultimate,základní
ultimate,poslední
ultimate,maximální
ultimate,konečný
ultimate,nejzazší
ultimate,definitivní
ultimate,nejvzdálenější
seat,sídlo
seat,sedadlo
seat,zadní část
seat,uložit
seat,křeslo
seat,stolička
seat,sedlo
seat,židle
seat,lavička
seat,ohnisko
seat,středisko
seat,dření těla
seat,usadit
seat,posadit
seat,zaujímat
seat,vysedět se
ribbon,lem
ribbon,stuha
ribbon,stužka
ribbon,lišta
ribbon,pentle
end,konec
end,skončit
end,strana
end,okraj
end,závěr
end,špička
end,polovina
end,zbytek
end,končit
hem,lem
hem,obruba
hem,obroubit
hem,olemovat
hem,lemovat
hem,vroubit
the last,poslední
the last,předešlý
termination,konec
termination,mez
termination,ukončení
termination,koncovka
termination,omezení
skirt,lem
skirt,obruba
skirt,sukně
skirt,kost
skirt,objet
skirt,vést kolem
skirt,vrhnout se
final,poslední
final,konečný
final,definitivní
final,závěrečný
final,neodvolatelný
edge,lem
edge,kraj
edge,ostří
edge,okraj
edge,hrana
edge,břit
edge,ořízka
edge,pokraj
edge,koneček
worst,nejhorší
worst,nejhůře
bed,dno
bed,postel
bed,lůžko
bed,nocleh
bed,lože
bed,záhon
bed,koryto
bed,vrstva
bed,sloj
bed,podklad
bed,podestlat
bed,zasadit
bed,spávat s kým
heel,pata
heel,podpatek
heel,patka
heel,kramflek
heel,ničema
heel,skrojek
heel,dát nové podpatky
front,první
front,fasáda
front,tvář
front,titulní
front,přední
front,fronta
front,předek
front,čelo
front,průčelí
front,náprsenka
front,nestydatost
front,drzost
sink,dno
sink,kanál
sink,klesnout
sink,dřez
sink,umývadlo
sink,žumpa
sink,propadliště
sink,stoka
sink,potopit
sink,klesat
sink,tonout
sink,padat
sink,zanikat
sink,ubývat
ending,konec
ending,závěr
prime,první
prime,původní
prime,prvotní
prime,hlavní
prime,primární
prime,mládí
prime,jaro
prime,počátek
prime,nejlepší část
prime,úsvit
finish,konec
finish,ukončit
finish,skončit
finish,závěr
finish,dokončit
finish,dodělat
finish,dostavět
finish,dojíst
finish,dočíst
finish,absolvovat
finish,sníst
finish,dohotovit
finish,provést
finish,skončit se
finish,úprava
finish,provedení
finish,finiš
finish,dohotovení
floor,dno
floor,patro
floor,podlaha
floor,poschodí
floor,položit podlahu
floor,srazit k zemi
leading,první
leading,hlavní
leading,vedoucí
leading,čelný
leading,vůdčí
leading,významný
latest,poslední
latest,nejnovější
latest,nejposlednější
first,první
first,napřed
first,prvý
first,prvý
first,nejprve
first,nejdříve
first,poprvé
first,jako první
first,především
first,spíše
here below,na zemi
neap,spodní
underarm,spodní
underarm,podpažní
underarm,provedený zdola
underarm,zespodu
extremely,mimořádně
extremely,velmi
extremely,nesmírně
extremely,vrcholně
much,velmi
much,moc
much,moc
much,mnohem
much,hodně
much,zdaleka
much,mnoho
much,mnoho
much,mnoho
close at hand,blízko
greatly,velmi
greatly,velice
greatly,značně
very,velmi
very,moc
very,velice
very,právě
very,pravý
very,úplný
very,skutečný
very,hodně
very,hned
very,dokonalý
very,samý
just,pouze
just,sotva
just,přesně
just,zrovna
just,prostě
just,jen
just,právě
just,správný
just,spravedlivý
just,důvodný
just,zasloužený
just,přesný
just,pravdivý
just,oprávněný
scarcely likely,stěží
barely,sotva
barely,stěží
barely,taktak
scarcely,sotva
scarcely,jen taktak
sorely,tvrdě
sorely,těžce
sorely,akutně
harshly,tvrdě
harshly,drsně
harshly,přísně
sloping,kulatý
sloping,svažující se
sloping,šikmý
sloping,klesající
sloping,ležatý
sloping,stoupající
flesh out,zakulatit se
flesh out,tloustnout
flesh out,podepřít fakty
flesh out,baculatět
filled,plný
perambulate,obejít
perambulate,projít
spheric,kulový
spheric,sférický
spheric,kulovitý
band,kroužek
band,pruh
band,stuha
band,obruč
band,kapela
band,skupina
band,tlupa
band,houf
band,řemen
diversion,objížďka
diversion,zábava
diversion,kratochvíle
diversion,odchýlení
diversion,odbočka
hand-barrow,kolečko
gust,salva
gust,záchvat
gust,výbuch
gust,závan
gust,příval
gust,poryv
gust,citové vzplanutí
gust,záplava
cycle,kolo
cycle,oběh
cycle,cyklus
cycle,jet na kole
cycle,kroužit
ring,kruh
ring,kroužek
ring,obruba
ring,klika
ring,prsten
ring,manéž
ring,kroužit
ring,zvonit
