English,Other
abstract,abstrakt
abstracted,indvindes
abstractedly,åndsfraværende
abstracting,abstrahere
abstraction,abstraktion
abstractions,abstraktioner
abstractly,abstrakt
abstruse,dunkel
absurdist,absurde
absurdities,absurditeter
absurdity,absurditet
absurdly,absurd
abundance,overflod
abundances,mængderne
abundant,rigelige
abundantly,rigeligt
abuse,misbrug
abused,misbrugt
abuser,misbruger
abusers,misbrugere
abuses,misbrug
abusing,misbruger
abusive,misbrug
abusively,misbrug
abusiveness,grovheder
abut,støder
abutting,tilstødende
abuzz,summer
abysmal,afgrundsdyb
abyss,afgrunden
abysses,afgrunde
abyssinia,abessinien
abyssinian,abessinske
acacia,akacie
academia,akademiske verden
academic,akademiske
academically,fagligt
academician,akademiker
academicians,akademikere
academics,akademikere
academies,akademier
academy,akademi
accede,tiltræde
acceded,tiltrådt
acceding,tiltrædende
accelerate,fremskynde
accelerated,accelereret
accelerates,accelererer
accelerating,accelererende
accelerations,accelerationer
accelerators,acceleratorer
accelerometers,accelerometre
accented,accent
accents,accenter
accentuate,fremhæve
accentuated,accentueret
accentuates,accentuerer
accentuating,fremhæve
accentuation,accentuering
accept,acceptere
accepta,kunne ac
acceptability,accept
acceptable,acceptabel
acceptably,acceptabel
acceptance,accept
acceptances,accepter
acceptation,accept
accepted,accepteret
accepting,acceptere
acceptors,acceptorer
accepts,accepterer
acces,adgang
access,adgang
accessed,adgang
accesses,adgang
accessibility,tilgængelighed
accessible,tilgængelig
accessing,adgang
accession,tiltrædelse
accessions,tiltrædelser
accessories,tilbehør
accessory,tilbehør
accident,ulykke
accidental,utilsigtet
accidentally,uheld
accidents,ulykker
acclaim,anerkendelse
acclaimed,anmelderroste
acclamation,akklamation
acclamations,jubel
acclimatisation,akklimatisering
acclimatise,akklimatisere
acclimatised,akklimatiseret
acclivity,skrænt
accolade,hyldest
accolades,anerkendelser
accommodate,rumme
accommodated,indkvarteret
accommodates,plads
accommodating,imødekommende
accommodation,indkvartering
accommodations,opholdsrum
accompagnee,accompagnée
accompanied,ledsaget
accompanies,ledsager
accompaniment,akkompagnement
accompaniments,akkompagnementer
accompanist,akkompagnatør
accompany,ledsage
accompanying,ledsagende
accomplice,medskyldig
accomplices,medskyldige
accomplish,udrette
accomplished,gennemført
accomplishes,udretter
accomplishing,opstilling
accomplishment,realisering
accomplishments,resultater
accordance,overensstemmelse
accorded,indrømmes
according,ifølge
accordingly,følgelig
accordion,harmonika
accordionist,harmonikaspiller
accordions,harmonikaer
accords,aftalerne
accost,antaste
accosted,antastet
account,konto
accountability,ansvarlighed
accountable,ansvarlige
accountancy,regnskabsvæsen
accountant,revisor
accountants,revisorer
accounted,tegnede
accounting,regnskab
accounts,konti
accredit,akkreditere
accreditation,akkreditering
accredited,akkrediteret
accrediting,akkreditering
accredits,akkrediterer
accretion,tilvækst
accretions,sammenvoksninger
accrual,periodisering
accruals,periodiseringer
accrue,tilfalde
accrued,påløbne
accrues,tilfalder
accruing,tilfalder
accumulate,ophobes
accumulated,akkumuleret
accumulates,akkumuleres
accumulating,akkumulere
accumulation,ophobning
accumulations,ophobninger
accumulative,akkumulerende
accumulator,akkumulator
accumulators,akkumulatorer
accuracies,nøjagtigheder
accuracy,nøjagtighed
accurate,nøjagtig
accurately,nøjagtigt
accursed,forbandede
accusation,beskyldning
accusations,beskyldninger
accusative,akkusativ
accusatory,anklagende
accuse,beskylde
accused,anklaget
accuser,anklager
accusers,anklagere
accuses,beskylder
accusing,beskylder
accusingly,anklagende
accustom,vænne
accustomed,vant
accustoming,vænne
acentric,acentrisk
acerbity,skarphed
aces,esser
acetate,acetat
acetates,acetater
acetic,eddikesyre
acetylene,acetylen
achab,akab
achaean,achaia
ache,ondt
ached,smertede
aches,ømhed
achievable,opnåelige
achieve,opnå
achieved,opnået
achievement,præstation
achievements,resultater
achievers,læsefærdigheder
achieves,opnår a
achieving,opnå
aching,smertende
achromatic,akromatisk
achy,ømme
acid,syre
acidic,sure
acidification,forsuring
acidified,syrnet
acidify,syrne
acidifying,forsurende
acidity,surhedsgrad
acidrain,syreregn
acids,syrer
acknowledge,anerkender
acknowledged,anerkendt
acknowledgement,kvittering
acknowledgements,anerkendelser
acknowledges,anerkender
acknowledging,anerkender
acknowledgment,kvittering
acknowledgments,anerkendelser
acolytes,følgesvende
acorn,agern
acorns,agern
acoustic,akustisk
acoustical,akustisk
acoustically,akustisk
acoustics,akustik
acp,avs
acquaint,sætte
acquaintance,bekendtskab
acquaintances,bekendte
acquaintanceship,bekendtskab
acquainted,bekendtskab
acquainting,få kendskab
acquiesce,indvillige
acquiesced,affundet
acquiescence,samtykke
acquiescent,føjelig
acquiescing,føjelig
acquire,erhverve
acquired,erhvervede
acquirement,erhvervelse
acquirements,kundskaber
acquirer,erhververen
acquirers,erhververe
acquires,erhverver
acquiring,erhverve
acquis,regelværk
acquisition,erhvervelse
acquisitions,opkøb
acquisitive,begærlig
acquisitiveness,begærlighed
acquit,frikende
acquits,frikender
acquittal,frifindelse
acquittals,frifindelser
acquitted,frikendt
acquitting,frikende
acre,hektar
acreage,areal
acrid,bitter
acrimonious,bitter
acrimony,bitterhed
acrobat,akrobat
acrobatic,akrobatiske
acrobatics,akrobatik
acrobats,akrobater
acronym,akronym
acronyms,akronymer
acropolis,akropolis
across,tværs
acrylic,akryl
acrylics,akryl
act,handling
acted,handlet
acting,handler
actinides,actinider
action,handling
actionable,handlingsrettede
actions,handlinger
activate,aktivere
activated,aktiveret
activates,aktiverer
activating,aktivering
activation,aktivering
activations,aktiveringer
activator,aktivator
activators,aktivatorer
active,aktiv
actively,aktivt
actives,aktive
activism,aktivisme
activist,aktivist
activists,aktivister
activities,aktiviteter
activity,aktivitet
actor,skuespiller
actors,aktører
actress,skuespillerinde
actresses,skuespillerinder
acts,handlinger
actual,faktiske
actualisation,aktualisering
actualise,aktualisere
actualised,aktualiseres
actualities,virkeligheder
actuality,virkelighed
actually,faktisk
actuarial,aktuarmæssig
actuaries,aktuarer
actuary,aktuar
actuate,aktivere
actuated,aktiverede
actuates,aktiverer
actuating,aktivering
actuation,aktivering
actuator,aktuator
actuators,aktuatorer
acuity,skarphed
acumen,købmandskab
acupuncture,akupunktur
acupuncturist,akupunktør
acupuncturists,akupunktører
acute,akut
acutely,akut
acuteness,akutte
acyclic,acykliske
ad,annonce
adage,ordsprog
adages,forudså
adamant,stejlt
adapt,tilpasse
adaptability,tilpasningsevne
adaptable,tilpasningsdygtige
adaptation,tilpasning
adaptations,tilpasninger
adapted,tilpasset
adapters,adaptere
adapting,tilpasning
adaptive,adaptiv
adaptively,adaptivt
adaptor,adapter
adaptors,adaptere
adapts,tilpasser
add,tilføje
added,tilføjet
addenda,tillæg
addendum,tillæg
adders,addere
addict,narkoman
addicted,afhængige
addiction,afhængighed
addictions,afhængighed
addictive,vanedannende
addictiveness,vanedannende
addicts,misbrugere
adding,tilføjer
addition,derudover
additional,yderligere
additionally,derudover
additions,tilføjelser
additive,tilsætningsstof
additively,additivt
additives,tilsætningsstoffer
addled,dum
address,adresse
addressable,adresserbare
addressed,rettet
addressee,adressaten
addressees,adressater
addresses,adresser
addressing,adressering
adds,tilføjer
adduce,fremlægge
adduced,fremført
adduces,fremført
adducing,fremlægge
adenine,adenin
adenoids,polypper
adenoma,adenom
adenomas,adenomer
adept,dygtige
adequacy,tilstrækkelighed
adequate,tilstrækkelig
adequately,tilstrækkeligt
adhere,klæbe
adhered,klæbet
adherence,overholdelse
adherent,vedhængende
adherents,tilhængere
adheres,klæber
adhering,vedhængende
adhesion,vedhæftning
adhesions,sammenvoksninger
adhesive,klæbemiddel
adhesiveness,klæbeevne
adhesives,klæbemidler
adhoc,ad hoc
adiabatic,adiabatisk
adiabatically,adiabatisk
adieu,farvel
adipose,fedt
adjacent,tilstødende
adjacently,siden af ​​hinanden
adjectival,adjektivisk
adjective,adjektiv
adjectives,adjektiver
adjoin,flisenummer
adjoined,støder
adjoining,tilstødende
adjoins,støder op
adjourn,udsætte
adjourned,hævet
adjournment,udsættelse
adjudged,bedømmes
adjudicate,træffe afgørelse i sagen
adjudicated,afgøres
adjudicates,træffer afgørelse
adjudicating,afgørende
adjudication,pådømmelse
adjudicators,dommere
adjunct,adjungeret
adjuncts,supplementer
adjure,besværge
adjured,besvor
adjust,justere
adjustable,justerbar
adjusted,justerede
adjuster,justering
adjusting,justering
adjustment,justering
adjustments,justeringer
adjusts,justerer
adjutant,adjudant
administer,administrere
administered,administreret
administering,indgift
administers,administrerer
administrate,administrere
administrated,administreres
administrating,administration
administrations,administrationer
administrative,administrativ
administratively,administrativt
administrators,administratorer
admirable,beundringsværdig
admirably,beundringsværdigt
admirals,admiraler
admiration,beundring
admire,beundrer
admired,beundrede
admirer,beundrer
admirers,beundrere
admires,beundrer
admiring,beundrende
admiringly,beundrende
admissibility,antagelse
admissible,realitetsbehandling
admission,adgang
admissions,indlæggelser
admit,indrømme
admits,indrømmer
admittance,adgang
admittances,indlæggelser
admitted,indrømmede
admittedly,ganske vist
admitting,indrømme
admixture,iblanding
admonish,formane
admonished,formanede
admonishes,formaner
admonishing,manende
admonition,formaning
admonitions,formaninger
admonitory,formanende
adolescence,ungdomsårene
adolescents,unge
adopt,vedtage
adopted,vedtaget
adopter,adoptant
adopting,vedtage
adoption,vedtagelse
adoptions,adoptioner
adoptive,adoptiv
adopts,vedtager
adorable,yndig
adoration,tilbedelse
adore,tilbede
adorer,tilbeder
adorers,tilbedere
adores,forguder
adoring,tilbedende
adoringly,tilbedende
adorn,pryder
adorned,prydet
adorning,hylde
adornment,pynt
adornments,smykker
adorns,pryder
adrenaline,adrenalin
adressee,adressat
adrianople,adrianopel
adroit,behændig
adroitly,behændigt
adsorb,adsorbere
adsorbed,adsorberet
adulation,beundring
adult,voksen
adulterate,forfalske
adulterated,forfalsket
adulterating,forfalskningsmidlet
adulteration,forfalskning
adulterations,forfalskninger
adulterer,ægteskabsbryder
adulterers,ægteskabsbrydere
adulteress,ægteskabsbryder
adulteries,hor
adulterous,utro
adultery,utroskab
adulthood,voksenalderen
adults,voksne
adumbrated,skitseret
advance,forhånd
advanced,avanceret
advancement,avancement
advancements,fremskridt
advancer,avancer
advances,forskud
advancing,fremrykkende
advantage,fordel
advantaged,stillede
advantageous,fordelagtige
advantageously,med fordel
advantages,fordele
adventitious,utilsigtet
adventure,eventyr
adventurer,eventyrer
adventurers,eventyrere
adventures,eventyr
adventuress,eventyrerske
adventuring,eventyr
adventurism,eventyrlyst
adventurous,eventyrlystne
adverb,biord
adverbs,adverbier
adversarial,kontradiktorisk
adversaries,modstandere
adversary,modstander
adverse,negativ
adversely,negativt
adversities,modgang
adversity,modgang
advert,annonce
advertise,annoncere
advertised,annonceret
advertisement,annonce
advertisements,reklamer
advertiser,annoncør
advertisers,annoncører
advertises,annoncerer
advertising,reklame
adverts,annoncer
advice,rådgivning
advices,råd
advisability,tilrådelige
advisable,tilrådeligt
advise,rådgive
advised,rådgivet
advisedly,med velberåd hu
adviser,rådgiver
advisers,rådgivere
advises,rådgiver
advising,rådgive
advisor,rådgiver
advisory,rådgivende
advocacy,fortalervirksomhed
advocate,fortaler
advocated,fortaler
advocates,fortalere
advocating,fortaler
adze,økse
aegean,ægæiske
aegis,regi
aegisthus,aigisthos
aeneid,æneiden
aeons,æoner
aerate,luftes
aerated,beluftet
aerates,afluftes
aerating,beluftning
aeration,beluftning
aerator,belufter
aerial,antenne
aerials,antenner
aerobatic,kunstflyvning
aerobatics,kunstflyvning
aerobe,aerob
aerobes,aerober
aerobic,aerob
aerobically,aerobt
aerobics,aerobic
aerobraking,'aerobraking'
aerodrome,flyveplads
aerodromes,flyvepladser
aerodynamic,aerodynamisk
aerodynamically,aerodynamisk
aerodynamics,aerodynamik
aeronautic,aeronautisk
aeronautical,aeronautiske
aeronautics,luftfart
aeroplane,fly
aeroplanes,flyvemaskiner
aerosols,aerosoler
aerospace,rumfart
aeschylus,aischylos
aesthete,æstetiker
aesthetes,æstetikere
aesthetic,æstetisk
aesthetically,æstetisk
aestheticism,æstetik
aesthetics,æstetik
aetolians,aitolerne
afar,langvejs
affable,forbindtligt
affably,elskværdigt
affair,affære
affairs,anliggender
affect,påvirker
affectation,krukkeri
affected,påvirket
affectedly,affekteret
affecting,påvirker
affection,hengivenhed
affectionate,kærlig
affectionately,kærligt
affections,følelser
affective,affektive
affects,påvirker
afferent,afferente
affianced,forlovet
affidavit,erklæring
affiliated,tilknyttet
affiliates,søsterselskaber
affiliating,affilierede
affiliation,tilhørsforhold
affiliations,overbevisninger
affine,affin
affinities,tilhørsforhold
affinity,affinitet
affirm,bekræfte
affirmation,bekræftelse
affirmations,bekræftelser
affirmative,bekræftende
affirmatively,bekræftende
affirmed,bekræftet
affirming,bekræfter
affirms,bekraefter
affix,anbringe
affixed,fastgjort
affixes,anbringer
affixing,anbringelse
afflict,hjemsøge
afflicted,plaget
afflicting,plager
affliction,lidelse
afflictions,trængsler
afflicts,hjemsøger
affluence,velstand
affluent,velhavende
affluents,bifloder
afford,råd
affordability,overkommelighed
affordable,overkommelige
afforded,ydes
affording,giver
affords,frembyder
afforestation,skovrejsning
afforested,tilplantet med skov
affray,slagsmål
affright,skræmmer
affrighted,forfærdede
affront,hån
affronts,fornærmelser
afghans,afghanere
afield,væk
aflame,i brand
afloat,oven vande
afoot,gære
aforementioned,førnævnte
aforesaid,førnævnte
afraid,bange
afresh,forfra
africa,afrika
african,afrikaner
africans,afrikaner
aft,agterste
after,efter
afterbirth,efterbyrd
aftercare,efterbehandling
aftereffect,eftervirkninger
aftereffects,eftervirkninger
afterglow,efterglød
afterlife,efterliv
aftermath,kølvandet
afternoon,eftermiddag
afternoons,eftermiddage
aftershocks,efterskælv
aftertaste,eftersmag
afterthought,eftertanke
afterward,bagefter
afterwards,bagefter
again,igen
against,mod
agaragar,agar agar
agate,agat
agaves,agaver
age,alder
aged,alderen
ageing,aldring
ageism,aldersdiskrimination
ageless,tidløs
agencies,agenturer
agency,agentur
agenda,dagsorden
agendas,dagsordener
agents,agenter
ages,aldre
agesilaus,agesilaos
agglomerated,agglomereret
agglomerating,agglomerering
agglomeration,agglomerering
agglomerations,byområder
agglutinative,agglutinerende
aggrandisement,aggrandizement
aggravate,forværre
aggravated,forværret
aggravates,forværrer
aggravating,skærpende
aggravation,forværring
aggregate,aggregat
aggregated,aggregeret
aggregates,aggregater
aggregating,aggregere
aggregation,sammenlægning
aggregations,aggregeringer
aggressions,aggressioner
aggressive,aggressiv
aggressively,aggressivt
aggressiveness,aggressivitet
aggressors,aggressorer
aggrieved,forurettede
aghast,forfærdet
agile,adræt
aging,aldring
agitate,agitere
agitated,ophidset
agitatedly,ophidset
agitates,ophidser gemytterne
agitating,agiterende
agitations,agitation
agitator,omrører
agitators,agitatorer
agnostic,agnostiker
agnosticism,agnosticisme
agnostics,agnostikere
ago,siden
agog,spændt
agonies,kvaler
agonise,agonisere
agonised,agonized
agonises,agoniserer
agonising,pinefuld
agonisingly,pinefuldt
agonists,agonister
agonizing,pinefuld
agony,kval
agoraphobia,agorafobi
agrarian,landbrugsreform
agreables,agréables
agree,enig
agreeable,behagelig
agreeably,behageligt
agreed,aftalt
agreeing,aftale
agreement,aftale
agreements,aftaler
agrees,er enig
agribusiness,agroindustrien
agricolas,agrícolas
agricultural,landbruget
agriculturalist,landmand
agriculturalists,for landbrug
agriculturally,landbrugsmæssigt
agriculture,landbrug
agriculturist,landmand
agriculturists,agerdyrkere
agrimony,agermåne
agrochemical,agrokemiske
agrochemicals,landbrugskemikalier
agronomist,agronom
agronomists,agronomer
agronomy,agronomi
aground,grundstødte
ague,kuldegysninger
ahab,akab
ahasuerus,ahasverus
ahaz,akaz
ahead,forude
ahnlich,ähnlich
ahoy,ohøj
aid,bistand
aided,hjulpet
aides,hjælpere
aiding,medvirken
aids,hjælpemidler
ailed,fattedes
aileron,krængeror
ailerons,krængeror
aileth,fattes
ailing,skrantende
ailment,lidelse
ailments,lidelser
ails,fattes
aim,målet
aimed,sigter
aiming,sigter
aimlessly,planløst
aims,mål
air,luft
airbase,luftbase
airborne,luftbårne
airconditioned,airconditionerede
airconditioner,klimaanlæg
airconditioning,aircondition
aircraft,fly
aircrew,flybesætninger
aircrews,flybesætninger
aired,luftet
airfield,flyveplads
airfields,flyvepladser
airflow,luftstrøm
airforce,luftvåben
airframe,flyskrog
airframes,flyskrog
airgun,luftkanon
airier,luftigere
airily,henkastet
airiness,luftighed
airing,luftning
airings,luftture
airlift,luftbro
airlifted,fløjet
airlifts,lufttransport
airline,flyselskab
airliner,passagerfly
airliners,passagerfly
airlines,flyselskaber
airlock,luftsluse
airlocks,luftsluser
airmail,luftpost
airman,flyveren
airmen,flyvere
airplane,fly
airport,lufthavn
airports,lufthavne
airraid,luftangreb
airship,luftskib
airships,luftskibe
airsick,luftsyg
airspace,luftrum
airstream,luftstrøm
airstrip,landingsbane
airstrips,landingsbaner
airtight,lufttæt
airwaves,æteren
airway,luftveje
airways,luftveje
airworthiness,luftdygtighed
airworthy,luftdygtigt
airy,luftige
aisle,gang
aisles,gangene
ajar,klem
akin,beslægtet
alabaster,alabast
alacarte,a la carte
alack,en mangel
alacrity,beredvillighed
alanine,alanin
alarmed,alarmeret
alarming,alarmerende
alarmingly,alarmerende
alarmism,sortsyn
alarmist,alarmerende
alarms,alarmer
alas,ak
albania,albanien
albanian,albansk
albanians,albanere
albatross,albatrossen
albatrosses,albatrosser
albeit,omend
albinism,albinisme
albumen,æggehvidestof
albuminous,proteiner
alchemical,alkymistiske
alchemist,alkymist
alchemists,alkymister
alchemy,alkymi
alcibiades,alkibiades
alcohol,alkohol
alcoholic,alkoholiske
alcoholics,alkoholikere
alcoholism,alkoholisme
alcohols,alkoholer
alcove,alkove
alcoves,alkover
aldehyde,aldehyd
aldehydes,aldehyder
alder,elletræ
alderman,rådmand
aldermen,rådmænd
alders,elletræer
alembic,kolbe
alert,alarm
alerted,advaret
alerting,alarmering
alertly,vagtsomt
alertness,årvågenhed
alerts,advarsler
alexandrian,alexandrinske
alexandrians,alexandrianere
alfalfa,lucerne
alga,alge
algae,alger
algal,alge
algebraic,algebraisk
algebras,algebraer
algeria,algeriet
algerian,algeriske
algonquins,algonquinerne
algorithm,algoritme
algorithmic,algoritmisk
algorithmically,algoritmisk
algorithms,algoritmer
alia,bl.a.
aliases,aliaser
alibis,alibier
alienate,fremmedgøre
alienated,fremmedgjorte
alienates,fremmedgør
alienating,fremmedgørende
alienation,fremmedgørelse
aliens,udlændinge
alight,ild
alighted,satte
alighting,udstigning
align,tilpasse
aligning,justering
alignment,tilpasning
aligns,justerer
alike,ens
aliment,underholdsbidrag
alimentary,fødemæssig
alimony,underholdsbidrag
aliphatic,alifatiske
aliquot,portion
aliquots,portioner
alive,live
alkalic,alkalisk
alkalies,alkalier
alkaline,alkalisk
alkalinity,alkalinitet
alkalis,baser
alkaloids,alkaloider
alkanes,alkaner
all,alle
alla­,alla
allay,dæmpe
allayed,fjernet
allaying,dæmpe
allays,dæmper
allegation,påstand
allegations,beskyldninger
allege,påstår
alleged,påståede
allegedly,angiveligt
alleges,hævder
allegiance,troskab
allegiances,tilhørsforhold
alleging,om
allegorical,allegorisk
allegorically,allegorisk
allegories,allegorier
allegory,allegori
allele,allel
alleles,alleler
allelic,allel
allerede,already
allergens,allergener
allergic,allergisk
allergies,allergier
allergy,allergi
alleviate,lindre
alleviated,lindres
alleviates,lindrer
alleviating,lindre
alleviation,lindring
alleviations,lempelser
alley,gyde
alleys,stræder
alleyway,gyde
alleyways,gyder
alliances,alliancer
allies,allierede
alligators,alligatorer
alliteration,bogstavrim
allocatable,allokerbar
allocate,tildele
allocated,allokeret
allocates,allokerer
allocating,tildeling
allocation,tildeling
allocations,tildelinger
allocator,allokatoren
allocators,målere
allot,tild
allotment,kolonihave
allotments,kolonihaver
allotropic,allotrop
allots,tildeler
allotted,tildelte
allotting,tildele
allow,give lov til
allowable,tilladte
allowance,godtgørelse
allowances,godtgørelser
allowed,tilladt
allowing,tillader
allows,tillader
alloy,legering
alloyed,legeret
alloying,legering
alloys,legeringer
allspice,allehånde
alltid,always
allude,hentyde
alluded,hentydet
alludes,hentyder
alluding,hentyder
allured,lokket
allurement,tillokkelsen
allurements,tillokkelser
alluring,dragende
alluringly,besnærende
allusion,hentydning
allusions,hentydninger
allusive,hentydende
alluvia,slam
alluvial,alluviale
alluvium,aflejringer
ally,allieret
allying,alliere
almanac,almanak
almanacs,almanakker
almighty,almægtige
almond,mandel
almonds,mandler
almost,næsten
alms,almisser
almsgiving,almisse
aloes,aloe
aloft,vejrs
alone,alene
along,sammen
alongside,langs med
aloof,tilknappet
aloud,højt
alphabet,alfabet
alphabetic,alfabetisk
alphabetical,alfabetisk
alphabetically,alfabetisk
alphabets,alfabeter
alphanumeric,alfanumerisk
alphas,alpha'er
alps,alperne
already,allerede
alright,i orden
also,også
altar,alter
altarpiece,altertavle
altarpieces,altertavler
altars,altre
alter,ændre
alterable,foranderlige
alteration,ændring
alterations,ændringer
altercation,skænderi
altercations,skænderier
altered,ændret
alterego,alter ego
altering,forandring
alternate,suppleant
alternated,vekslede
alternately,skiftevis
alternates,suppleanter
alternating,skiftevis
alternation,vekslen
alternations,vekslen
alternative,alternativ
alternatively,alternativt
alternatives,alternativer
alternator,generator
alternators,generatorer
alters,altre
although,selv
altimeter,højdemåler
altimeters,højdemålere
altitude,højde
altitudes,højder
altogether,helt
altruism,altruisme
altruistic,altruistiske
altruistically,uegennyttigt
alum,alun
alumina,aluminiumoxid
aluminum,aluminium
alumni,alumner
alumnus,alumne
alveolar,alveolær
alveoli,alveolerne
alway,altid
always,altid
am,er
amalekites,amalekitterne
amalgamate,sammenlægge
amalgamated,sammenlagt
amalgamating,sammenlægning
amalgamation,sammenlægning
amalgamations,sammenlægninger
amalgams,amalgamer
aman,en mand
amass,samle
amassed,tjent
amateur,amatør
amateurish,amatøragtig
amateurism,amatørisme
amateurs,amatører
amaze,forbløffe
amazed,forbløffet
amazement,forbløffelse
amazes,overrasker
amaziah,amasja
amazing,fantastiske
amazingly,forbavsende
amazonian,amazonas
amazons,amazoner
ambassador,ambassadør
ambassadorial,ambassadørniveau
ambassadors,ambassadører
amber,rav
ambergris,ambra
ambiance,stemning
ambidextrous,begge hænder
ambience,stemning
ambient,omgivende
ambiguities,uklarheder
ambiguity,tvetydighed
ambiguous,tvetydige
ambiguously,tvetydigt
ambit,anvendelsesområde
ambitions,ambitioner
ambitious,ambitiøse
ambitiously,ambitiøst
ambivalence,ambivalens
ambivalently,ambivalent
amble,slentre
ambling,pasgang
ambulances,ambulancer
ambulatory,ambulant
ambuscade,baghold
ambuscades,baghold
ambush,baghold
ambushed,baghold
ambushes,baghold
ameliorate,lindre
ameliorated,lindres
ameliorating,forbedrende
amelioration,forbedring
amenability,modtagelighed
amenable,modtagelig
amend,ændre
amended,ændret
amending,om ændring
amendment,ændring
amendments,ændringer
amends,godt igen
amenities,faciliteter
amenity,herlighedsværdi
amenorrhoea,amenorré
america,amerika
american,amerikansk
americanism,amerikanisme
americans,amerikanere
americas,amerika
amethyst,ametyst
amethysts,ametyster
amiable,elskværdig
amiably,venligt
amicability,venskabelig
amicable,mindelig
amicably,mindelighed
amid,midt
amide,amid
amidships,midtskibs
amidst,midt
amine,amin
amines,aminer
amiss,galt
ammeter,amperemeter
ammeters,amperemetre
ammonia,ammoniak
amnesia,hukommelsestab
amnesic,amnesifremkaldende
amnesties,amnesti
amnesty,amnesti
amniotic,fosterhinde
amoeba,amøbe
amoebae,amøber
among,blandt
amongst,blandt
amoral,amoralske
amorality,amoral
amorites,amoriternes
amorous,kælen
amorphous,amorf
amortisation,amortisering
amortise,afskrive
amortised,afskrives
amount,beløb
amounted,udgjorde
amounting,beløber
amounts,mængder
amperes,ampere
ampersand,tegnet
ampersands,tegn
amphetamine,amfetamin
amphetamines,amfetamin
amphibian,padde
amphibians,padder
amphibious,amfibie
amphitheater,amfiteater
amphitheatre,amfiteater
amphitheatres,amfiteatre
