English,Other
maturest,-khulile
ampler,-khulu
amplest,-khulu
big,-khulu
bulkier,-khulu
bulkiest,-khulu
main,-khulu
vastest,-khulu kakhulu
intenser,-khulu namandla
intensest,-khulu namandla
livelier,-khwishizayo
liveliest,-khwishizayo
lively,-khwishizayo
ticklish,-kitazwa yize
ultimate,-kokugcina
social,-kokuhlalisana kwabantu
furthest,-kude
ambitious,-kulangazela
seemliest,-kungathithi
seemly,-kungathithi
southern,-kwaseningizimu
western,-kwasentshonalanga
abler,-kwazi
ablest,-kwazi
industrial,-kwezimboni
lost,-lahlekelwe
hungriest,-lambile
parallel,-lihlanganisa
evener,-lingeneyo
evenest,-lingeneyo
frozen,-liqeqeba lamakhaza
slyest,-liqili
real,-liqiniso
realer,-liqiniso
realest,-liqiniso
truer,-liqiniso
truest,-liqiniso
lazier,-livila
laziest,-livila
lazy,-livila
hazier,-lufifi
haziest,-lufifi
hazy,-lufifi
obscure,-lufikifiki
obscurer,-lufikifiki
obscurest,-lufikifiki
rawer,-luhlaza
rawest,-luhlaza
green,-luhlaza ithecwe
blue,-luhlaza okwesibhakabhaka
bluer,-luhlaza okwesibhakabhaka
bluest,-luhlaza okwesibhakabhaka
stern,-lukhuni
sterns,-lukhuni
stiffer,-lukhuni
stiffest,-lukhuni
thinnest,-lula
justest,-lungile
readier,-lungile
readiest,-lungile
adjustable,-lungiseka
sad,-lusizi
colorful,-mabalabala
spottier,-mabalabala
spottiest,-mabalabala
clumsier,-madaxadaxa
clumsiest,-madaxadaxa
clumsy,-madaxadaxa
hillier,-magqumagquma
hilliest,-magqumagquma
rougher,-magudlugudlu
untidier,-mahlakahlaka
untidiest,-mahlakahlaka
funniest,-mahlaya
funny,-mahlaya
coarsest,-maholo
amazing,-mangalisa
unstabler,-manqikanqika
unstablest,-manqikanqika
wet,-manzi
stiller,-mi
stillest,-mi
closer,-minyene
misreligion,-misc inkolo
misrepeat,-misc uphinda
nice,-mnandi
nicer,-mnandi
pleasanter,-mnandi
pleasantest,-mnandi
sweet,-mnandi
tastier,-mnandi
mildest,-mnene
black,-mnyama
blacker,-mnyama
blackest,-mnyama
dark,-mnyama
bald,-mpandla
balder,-mpandla
baldest,-mpandla
loudest,-mpompoloza
pure,-msulwa
sourer,-muncu
sourest,-muncu
slim,-mzimba omncane
slimmer,-mzimba omncane
slimmest,-mzimba omncane
cloudier,-namafu
cloudiest,-namafu
greasier,-namafutha
greasiest,-namafutha
oilier,-namafutha
oiliest,-namafutha
oily,-namafutha
shy,-namahloni
shyer,-namahloni
shyest,-namahloni
strong,-namandla
falser,-namanga
falsest,-namanga
stickier,-namathelayo
stickiest,-namathelayo
merrier,-namile
merriest,-namile
merry,-namile
junior,-ncane
littler,-ncane
littlest,-ncane
meaner,-ncishana
guiltier,-necala
guiltiest,-necala
bloodier,-negazi
bloody,-negazi
foggier,-nekungu
foggiest,-nekungu
sunnier,-nelanga
sunniest,-nelanga
sunny,-nelanga
messier,-nembayo
messiest,-nembayo
rainier,-nemvula
rainiest,-nemvula
rainy,-nemvula
drastic,-nendluzula
luckier,-nenhlanhla
lucky,-nenhlanhla
mistier,-nenkungu
mistiest,-nenkungu
misty,-nenkungu
dizzier,-nenzululwane
dizziest,-nenzululwane
truthful,-neqiniso
unluckier,-neshwa
unluckiest,-neshwa
bold,-nesibindi
boldest,-nesibindi
braver,-nesibindi
bravest,-nesibindi
sandier,-nesihlabathi
sandiest,-nesihlabathi
sandy,-nesihlabathi
stormiest,-nesiphepho
politer,-nesizotha
politest,-nesizotha
unlikelier,-ngabazekayo
unlikeliest,-ngabazekayo
impatient,-ngabekezeli
blandest,-ngahlabi
loosest,-ngakhulekiwe
odder,-ngalingene
oddest,-ngalingene
sloppier,-nganakekeli
sloppiest,-nganakekeli
fabulous,-nganekwane
extra,-ngaphezulu
unhealthiest,-ngaphilile
shallowest,-ngashonile
armful,-ngathashwa kanye ngengalo
unaware,-ngazi
dirtier,-ngcolile
dirtiest,-ngcolile
dirty,-ngcolile
superior,-ngcono
deafer,-ngenakuzwa ngezindlebe
deafest,-ngenakuzwa ngezindlebe
blank,-ngenalutho
blankest,-ngenalutho
emptier,-ngenalutho
emptiest,-ngenalutho
informal,-ngenamicikilisho
unfriendlier,-ngenamusa
unfriendliest,-ngenamusa
unkinder,-ngenamusa
unkindest,-ngenamusa
absurder,-ngenangqondo
unfairer,-ngenaqiniso
unfairest,-ngenaqiniso
shapeless,-ngenasimo
tropical,-ngenhlana nangezansana kwenkabazwe
likelier,-ngenzeka
likeliest,-ngenzeka
idlest,-ngenzi lutho
unjustifiable,-ngethetheleleke
vaguer,-ngezwakali kahle
vaguest,-ngezwakali kahle
vivider,-ngokukhanya bha!
vividest,-ngokukhanya bha!
oral,-ngomlomo
assorted,-nhlobonhlobo
phonier,-njengayo
phoniest,-njengayo
hairier,-noboya
hairiest,-noboya
hairy,-noboya
jewish,-nobujuda
gorgeous,-nobukhosi
neatest,-nobunono
craftier,-nobuqili
craftiest,-nobuqili
grumpier,-nokhuthi
grumpiest,-nokhuthi
thankful,-nokubonga
honorable,-nokuhlonishwa
windier,-nomoya
windiest,-nomoya
noisier,-nomsindo
noisiest,-nomsindo
steamier,-nomusi
steamiest,-nomusi
spicier,-nongiwe
spiciest,-nongiwe
crueler,-nonya
cruelest,-nonya
dustier,-nothuli
dustiest,-nothuli
timider,-novalo
timidest,-novalo
uneasier,-novalo
neither,-noyedwa
sensitive,-nozwelo
scarcest,-nqabile
naked,-nqunu
brown,-nsundu
browner,-nsundu
brownest,-nsundu
pamper,-ntengeza
pampers,-ntengeza
antique,-nto yakudala
single,-nye
barrener,-nyumba
barrenest,-nyumba
severer,-nzima
imperial,-obukhosi basemazweni amaningi
plural,-obuningi
order,-oda
pink,-okuphinki
pinker,-okuphinki
pinkest,-okuphinki
purple,-okusabukhwebezane
purplest,-okusabukhwebezane
my,-okwami
driest,-omile
thirstier,-omile
thirstiest,-omile
mechanical,-omshini
skinnier,-ondile
skinniest,-ondile
skinny,-ondile
pushier,-ophikelelayo
pushiest,-ophikelelayo
oriya,-oriya
central,-phakathi impela
iv,-phakathi komthambo
crazier,-phambene
craziest,-phambene
crazy,-phambene
paler,-phaphathekayo
palest,-phaphathekayo
international,-phathelene nezizwe ezahlukene
electric,-phathelene nogesi
optical,-phathelene nokubona
compleat,-pheleleyo
completer,-pheleleyo
high,-phezulu
negative,-phikisayo
double,-phindiwe
cooler,-pholileyo
breakable,-phukayo
innovative,-qamba kabusha
yellow,-qanda
yellower,-qanda
yellowest,-qanda
icier,-qandayo
iciest,-qandayo
carefullest,-qaphele
discreeter,-qaphile
discreetest,-qaphile
lamest,-qhugayo
solidest,-qinile
tight,-qinile
tightest,-qinile
surer,-qinisekile
self,-qobo lwa-
tidier,-qoqekile
tidiest,-qoqekile
sanscrit,-sanskrit
sanskrit,-sanskrit
sati,-sati
abstract,-sengqondweni kuphela
fresh,-sha
juvenile,-sha
new,-sha
newer,-sha
young,-sha
slipperier,-shelelayo
slipperiest,-shelelayo
rapidest,-sheshayo
hot,-shisayo
thickest,-shubile
bossier,-shushisayo
bossiest,-shushisayo
bossy,-shushisayo
sane,-sile
saner,-sile
sanest,-sile
stupid,-silima
stupider,-silima
stupidest,-silima
classical,-simeme
dumber,-simungulu
dumbest,-simungulu
sindhi,-sindhi
plain,-sobala
soe,-soe
distrusting,-sola
distrusts,-sola
bent,-sontekile
damper,-swakeme
dampest,-swakeme
talkback,-talkback
tamer,-thambile
tamest,-thambile
soft,-thambileyo
lovable,-thandekayo
excusable,-thethelekayo
beige,-thi akube phuzi
rustier,-thombile
rustiest,-thombile
tenser,-thukile
tensest,-thukile
angriest,-thukuthele
angry,-thukuthele
triggers,-trigger
crookeder,-tshekile
crookedest,-tshekile
tsunamis,-tsunami
radioactive,-ukukhipha imisebe egijima ngelikhulu ijubane
unesco,-unesco
exotic,-vele kwelinye izwe
mutual,-vumelanayo
hydroponics,-we
interactive,-yahlangana
blind,-yimpumputhe
round,-yingiliza
rounder,-yingiliza
roundest,-yingiliza
vainer,-yize
vainest,-yize
barest,-ze
nude,-ze
sleepier,-zelayo
sleepiest,-zelayo
sleepy,-zelayo
born,-zelwe
subjective,-zicabangelayo
tranquilizers,-zinhlungu
tranquillisers,-zinhlungu
tranquillizers,-zinhlungu
remorseful,-zisolayo
calmest,-zolile
alive,-zwayo
sounder,-zwayo
aband,a band
anight,a ebusuku
aflat,a flat
adays,a izinsuku
aswing,a jika
agood,a omuhle
flay,a pugacheva
awheel,a wheel
athar,aadhar
arhus,aarhus
abnegative,ab negative
abevacuation,ab yokuba baphume
flattening,aba
hastile,aba nanezimo ezingagculisi
hostile,aba nanezimo ezingagculisi
audiologist,aba nemiphumela engathandeki
granularity,aba nguhhafu
unappetizing,aba noketshezi olunganambitheki
enumerators,ababalayo
fleeing,ababalekela
refugees,ababaleki
migrants,ababaleki abangemthetho
sticking,ababambelela
vicariously,ababambelele
undetected,ababanjwa
magnify,ababaza
especial,ababaze
artisans,ababazi
carpenters,ababazi
wicker,ababazi bakha
refuges,ababebalekela
conscripted,ababebuthelwe
drove,ababecindezela
teary,ababegcwele izinyembezi
slavers,ababegqilaza
clamored,ababegqugquzela
celebrants,ababegubha
accomplices,ababehamba
oceangoing,ababehamba olwandle
seafaring,ababehamba olwandle
reclining,ababehlezi
deserters,ababehlubukele
doodlers,ababeke
armsful,ababekhona
attendance,ababekhona
attendancy,ababekhona
ministering,ababekhonza
veranda,ababekuvulande
sealed,ababekwa uphawu
seeled,ababekwa uphawu
midwifes,ababelethisi
midwives,ababelethisi
excavating,ababemba
divans,ababenabalele ezinkukhweni
historically,ababencishwe
disadvantaged,ababencishwe amathuba ngaphambilini
predecessors,ababengaphambi
colonised,ababengaphansi kwemibuso yakwamanye amazwe
colonized,ababengaphansi kwemibuso yakwamanye amazwe
colonizes,ababengaphansi kwemibuso yakwamanye amazwe
faring,ababengaphathekile
lodging,ababengenise
ducting,ababephelezela
apposed,ababephikisana
opposed,ababephikisana
contemporaries,ababephila ngesikhathi
cotemporaries,ababephila ngesikhathi
detractors,ababeshisekela
forceful,ababevutha
unconventional,ababezibheka
professed,ababezibiza
misdirected,ababezinikele
rendezvous,ababezohlangana kuyo
authors,ababhali
scribes,ababhali
coauthors,ababhali co
registrants,ababhalisile
subscribers,ababhalisile
baptised,ababhapathiziwe
baptized,ababhapathiziwe
baptizes,ababhapathiziwe
guardians,ababheki
smokers,ababhemayo
demonstrators,ababhikishi
protesters,ababhikishi
quartets,ababhikishi
bishops,ababhishobhi
prayerfully,ababhishobhi
prelates,ababhishobhi
perishing,ababhubhayo
destroy,ababhubhise
bather,ababhukudi
divers,ababhukudi
oracles,ababhuli
wicked,ababi
predicted,ababikezela
meteorologists,ababikezeli bezulu
pair,ababili
lenders,ababolekisi
sighted,ababonayo
cheerleaders,ababongela abadlali
overseers,ababonisi
imprisoned,ababoshiwe
interment,ababoshiwe
unimprisoned,ababoshiwe
viewers,ababukeli
watched,ababukile
murderers,ababulali
executed,ababulawa
honeycombs,ababulawa ngokudutshulwa
slain,ababuleweyo
formers,ababumbi
potters,ababumbi
governors,ababusi
rulers,ababusi
frail,ababuthaka
acoustical,ababuthanda
conscripts,ababuthiwe
returnees,ababuyayo
reviewers,ababuyekezi
regathered,ababuyisiwe bayochuma
polled,ababuzwa
contemplating,abacabangela
chevron,abacaphuni
checkmark,abacaphuni abaqondile
chevronwise,abacaphuni ohlakaniphile
devising,abaceba
richest,abacebe
wealthiest,abacebe
schemed,abacebé
perfecto,abacelayo
urinates,abachamela
ruining,abachitha
shooters,abacibishelayo
archers,abacibisheli
atap,abacibisheli
suppressing,abacindezela
oppressors,abacindezeli
taskmasters,abacindezeli
firemen,abacishi bomlilo
artists,abaculi
brutalising,abaculi
musicians,abaculi
nipper,abaculi
researches,abacwaningi
adults,abadala
aftereffects,abadala
elders,abadala
seniors,abadala
schismatic,abadala uqhekeko nabezinye izinkolo
schismatize,abadala uqhekeko nabezinye izinkolo
schismatized,abadala uqhekeko nabezinye izinkolo
creators,abadali
downhearted,abadangele
downcast,abadanileyo
dancers,abadansi
peddle,abadayisa
salespeople,abadayisi
trader,abadayisi
defiant,abadelelayo
scornful,abadelelayo
yearnful,abadelelayo
retrenched,abadiliziwe
exiled,abadingisiwe
actresses,abadlali
contestants,abadlali
performers,abadlali
players,abadlali
plunderers,abadlali
sportspeople,abadlali
orchestra,abadlali bezigubhu nezimfijoli emculweni
burdened,abadliwa
passerby,abadlulayo
rapists,abadlwenguli
fisherfolk,abadobi
fishermen,abadobi
fishers,abadobi
comforters,abaduduzi
misguide,abadukile empeleni
misguided,abadukile empeleni
misguides,abadukile empeleni
misled,abadukiswa
disappoints,abadumaze
worthies,abadumile
painters,abadwebi
mapmakers,abadwebi bamabalazwe
claimants,abafake izicelo
clappings,abafake izicelo
boylike,abafana
callboys,abafana call
stableboys,abafana ozinzile
matched,abafanelana
respective,abafanele
eligible,abafanelekile
eligibly,abafanelekile
erigible,abafanelekile
qualifying,abafanelekile
prequalifying,abafanelekile pre
pharisees,abafarisi
mortals,abafayo
goodwives,abafazi okuhle
widows,abafelokazi
immortals,abafi
wishing,abafisa
felloes,abafo
fellows,abafo
budging,abafowabo
brothers,abafowethu
emigrants,abafuduki
jobseekers,abafuna umsebenzi
discipled,abafundi
disciples,abafundi
discipless,abafundi
discipling,abafundi
learners,abafundi
readers,abafundi
superwives,abafundi
pupils,abafundi baka
educated,abafundile
lecturers,abafundisayo
tutors,abafundisi
cattlemen,abafuyi bezinkomo
loggers,abagawuli
lumberjacks,abagawuli bemithi
cringe,abagcina
custodians,abagcina
anointed,abagcotshiwe
canonized,abagcotshwa
gamblers,abagembuli
onboard,abagibele
commuters,abagibeli
conjecture,abagibeli
passengers,abagibeli
voyagers,abagibeli babewenzela
runners,abagijimi
maimed,abagogekile
maimedly,abagogekile
promoters,abagqugquzeli
proofreading,abagqugquzeli
handicapped,abagula
sick,abagulayo
signposted,abagulayo
morbidity,abagulela ukufa
morbosity,abagulela ukufa
fickle,abaguquguqukayo
fickly,abaguquguqukayo
galley,abagwedli
oarsmen,abagwedli
critics,abagxeki
sceptic,abagxeki
skeptic,abagxeki
nonconformists,abagxeki besonto
greedy,abahahayo
cyclists,abahamba
pedestrians,abahamba ngezinyawo
philosophizing,abahamba ngezinyawo
strolling,abahambahamba
journeyed,abahambanga
placements,abahanjiswa
choirs,abahlabeleli
diaspora,abahlakazekile
residents,abahlali
attendees,abahlanganyele
interacted,abahlanganyele
parson,abahlanganyeli
participants,abahlanganyeli
sixteenths,abahlanganyeli
clique,abahlangene bodwana ngokucwasa
misrepresent,abahlanikezela
janitors,abahlanzi
assailants,abahlaseli
attackers,abahlaseli
backgrounds,abahlaseli
invaders,abahlaseli
annalists,abahlaziyi
annexures,abahlaziyi
commentators,abahlaziyi
expositors,abahlaziyi
deliberating,abahlaziyi bomphakathi
goodliest,abahle
superfine,abahle
pettiest,abahle kunabo
prettiest,abahle kunabo
conciliator,abahleli
editors,abahleli
organisers,abahleli
organizers,abahleli
planners,abahleli
polyglot,abahleli
burses,abahlengikazi
node,abahlengikazi
nurses,abahlengikazi
redeemed,abahlengiweyo
summonsing,abahlinzayo
providers,abahlinzeki
decorators,abahlobisi
assessors,abahloli
examiners,abahloli
inspectorate,abahloli
inspectors,abahloli
surveyors,abahloli
explorers,abahloli bamazwe
testers,abahloli be-
beneficiaries,abahlomulayo
revere,abahlonipha
reverer,abahlonipha
respected,abahlonishwa
errant,abahlubukayo
renegade,abahlubukayo
apostatize,abahlubukela
divorces,abahlukanisayo
separations,abahlukanisayo
separating,abahlukanise
dividers,abahlukanisi
discinct,abahlukene
distinct,abahlukene
traumatized,abahlukumezekile
abusers,abahlukumezi
curators,abahluleli
judges,abahluleli
overpowered,abahlulwa
underprivileged,abahluphekayo
poorhouse,"abahluphekayo indlu, kulendlu"
carer,abahluphekile
plucking,abahluthula
indigent,abahlwempu
earners,abahola
earning,abahola
leaders,abaholi
psalmists,abahubi
translators,abahumushi
traders,abahwebi
stockmen,abahwebi abahambela
iterant,abajikelezayo
itinerant,abajikelezayo
itinerate,abajikelezayo
gemaric,abajwayelekile
generic,abajwayelekile
paratheses,abakaki
parathesis,abakaki
parentheses,abakaki
parenthesis,abakaki
parenthesises,abakaki
parenthesizes,abakaki
petitionee,abakhalazayo
petitioner,abakhalazayo
goldsmith,abakhandi
blacksmiths,abakhandi bensimbi
campaigners,abakhankankasi
lewd,abakhanukayo
crawler,abakhasi
anxious,abakhathazekile
selective,abakhethayo
chosen,abakhethiwe
elect,abakhethiweyo
builders,abakhi
cameos,abakhi
shipbuilders,abakhi bemikhumbi
conspirators,abakhi bozungu
coconspirators,abakhi bozungu co
blackmailed,abakhipha
manufacturers,abakhiqizi
nonproductive,abakhiqizi
producers,abakhiqizi
unproductive,abakhiqizi
unsubscribed,abakhishiwe ohlweni
untouchables,abakhishwa inyumbazane
treacherous,abakhohlisayo
forests,abakhohlwa
underemployed,abakhokhelwa iholo elincane
taxpayer,abakhokhi bentela
ratepayers,abakhokhintela
evolutionists,abakholelwa ekuziphendukeleni kwemvelo
idolaters,abakhonza izithombe
idolators,abakhonza izithombe
disabilities,abakhubazekile
disabled,abakhubazekile
disables,abakhubazekile
puffed,abakhukhumele
worksheets,abakhulekeli
pregnancies,abakhulelwayo
pregnant,abakhulelwe
preregnant,abakhulelwe
regnant,abakhulelwe
archbishops,abakhulu
freemen,abakhululekileyo nabayizigqila
liberated,abakhululiwe
librated,abakhululiwe
reenactments,abakhululwe
drainplug,abakhwabanisi ipulaki
draintrap,abakhwabanisi isicupho
draintile,abakhwabanisi tile
cavalry,abakhwele amahhashi
bridegrooms,abakhwenyana
architects,abaklami
designers,abaklami
copyists,abakopishi
dogmatically,abakuchilizela
dogmaticalness,abakuchilizela
blatantly,abakugqizi
waitlisted,abakuhlu lokulinda
gunshots,abakuhlumeza
pillaging,abakuphangayo
spades,abakuthola
fielders,abakwafielder
lees,abakwalee
emigrant,abakwamanye amazwe
multicampus,abakwamuller
referees,abakwaziyo
creditors,abakweletwayo
kinsmen,abakwethu
hungering,abalambele
followers,abalandeli
followings,abalandeli
storytellers,abalandisi
administrators,abalawuli
contenders,abalawuli
controllers,abalawuli
adjutants,abalawuli bempi
crosses,abalekele
flee,abalekele
mourners,abalilayo
casualties,abalimala
causalities,abalimala
unhurt,abalimalanga
injured,abalimele
breeders,abalimi
gardeners,abalimi
glycaemic,abalimi
peasants,abalimi
sentries,abalindi
watchers,abalindi
watchmen,abalindi
usherettes,abalindi abangodade
porters,abalindisango
parters,abalingani
partners,abalingani
modeled,abalingisa
modelled,abalingisa
avatars,abalingiswa
reng,abalingiswa
recorders,abalobi
lexicographers,abalobi bezichaza-mazwi
lexicographist,abalobi bezichaza-mazwi
abalones,abalone
significant,abalulekile
significate,abalulekile
significavit,abalulekile
wherewith,abalungiselela
plastering,abaluphahleka
corroborated,abalwa
reenforcing,abalwazi kahle ulimi
reinforcing,abalwazi kahle ulimi
apologists,abalweli bokholo
agribusinesses,abamabhizinisi
agribusiness,abamabhizinisi asemkhakheni wezolimo
markers,abamaka
defendants,abamangalelwa
codefendants,abamangalelwa co
complainants,abamangali
litigants,abamangali
publicists,abamaphephandaba
marchers,abamashayo
metaphysics,abamashayo
intercepted,abamba
fewest,abambalwa
underpopulated,abambalwa
entrap,abambe
substituting,abambele
cooperate,abambisane
partnered,abambisene
representatives,abamele
reticulation,abamele
consuls,abameleli
antagonists,abamelene
advocates,abameli
attorneyism,abameli
attorneys,abameli
lawyers,abameli
playmates,abamemeza abadlala
proclaiming,abamemezela
publishers,abamemezeli
bidden,abamenyiweyo
pearced,abamhlaba
pierced,abamhlaba
whites,abamhlophe
meek,abamnene
poor,abampofu
receivers,abamukelayo
recipients,abamukeli
disclaiming,abanacala
caretakers,abanakekeli
maintainers,abanakekeli
foresters,abanakekeli bamahlathi
unsympathetic,abanaluzwela
debtors,abanamacala
mediums,abanamadlozi
skilled,abanamakhono
talented,abanamakhono
superhuman,abanamandla angaphezu kwawomuntu
fatally,abanamanxeba abulalayo
fallible,abanamaphutha
fallibly,abanamaphutha
adherents,abanamathele
unfriendly,abanamusa
affords,abanayo
takers,abanazo
underage,abancane
dependants,abancike kubo
dependents,abancike kubo
capableness,abanekhono
competent,abanekhono
culpableness,abanekhono
incapableness,abanekhono
yearn,abaneliseki
yern,abaneliseki
unsatisfied,abanelisekile
unsatisfactory,abanelisi
aged,abaneminyaka engu-
handpicked,abanenkani
headstrong,abanenkani
interested,abanentshisekelo
interserted,abanentshisekelo
brave,abanesibindi
stouthearted,abanesibindi
commissionate,abanesihawu
compassionate,abanesihawu
compassionated,abanesihawu
empassionate,abanesihawu
loneliest,abanesizungu
sinful,abanesono
inflential,abanethonya
influencive,abanethonya
influential,abanethonya
stockholders,abanezibambiso abayobe
aggrieved,abanezikhalo
intentioned,abanezinhloso
widowed,abangabafelwa nabafelokazi
unbaptized,abangabhapathiziwe
unthankful,abangabongiyo
unthinking,abangacabangi bazovele baqonde
uneducated,abangafundile
unlearned,abangafundile
potential,abangahle
tireless,abangakhathali bayibeka induku ebandla
atheists,abangakholelwa kunkulunkulu banesithakazelo
nudging,abangakholwa
disobediently,abangalalelanga
delinquent,abangalaleli
illiterates,abangalazi
unrighteous,abangalungile
hutu,abangamahutu
ungodlier,abangamhloniphi unkulunkulu
ungodly,abangamhloniphi unkulunkulu
companions,abangane
familiars,abangane
friendless,abangane
friends,abangane
mates,abangane bomshado
friended,abangani
subordinates,abangaphansi
underside,abangaphansi
noncivilised,abangaphucuzekile nakancane
noncivilized,abangaphucuzekile nakancane
uncivilised,abangaphucuzekile nakancane
uncivilized,abangaphucuzekile nakancane
unwary,abangaqaphile
unweary,abangaqaphile
unwray,abangaqaphile
unemployed,abangasebenzi
unmarried,abangashadile okwakufanele baziphathe ngayo
unmercied,abangashadile okwakufanele baziphathe ngayo
valueless,abangasizi ngalutho
uncircumcised,abangasokile
undesirables,abangathandeki
uninfected,abangathelelekile
unfruitful,abangatheli
disloyal,abangathembeki
undertakers,abangcwabi
picturised,abangcwele
pious,abangcwele
riverbanks,abangcwele
saints,abangcwele
diverse,abangefani
guiltless,abangelacala
infiltrating,abangena
solicitors,abangena indlu ngendlu
solicitress,abangena indlu ngendlu
guldens,abangenacala
innocent,abangenacala
innocents,abangenacala
unmovable,abangenakunyakaziswa
unmovably,abangenakunyakaziswa
heartlessly,abangenaluzwela
displaced,abangenamakhaya
impotent,abangenamandla
landless,abangenamihlaba
awless,abangenamthetho
lawless,abangenamthetho
unkind,abangenamusa
unreasonable,abangenangqondo
unethical,abangenasimilo
entrant,abangenayo
infected,abangenwe
invected,abangenwe
stammering,abangingiziswa
instigators,abangobhongoza
triads,abangomthath emunye
urbanising,abangondingasithebeni
vagrant,abangondingasithebeni
malnourish,abangondlekile
malnourished,abangondlekile
undernourish,abangondlekile
undernourished,abangondlekile
excitable,abangothathekile
oners,abanikazi
owners,abanikazi
possessors,abanikazi
zookeepers,abanikazi bama-zoo
hoteliers,abanikazi bamahhotela
cardholders,abanikazi bamakhadi
cataracts,abanikazi bamakhadi
ranchers,abanikazi bamapulazi
extort,abanike
donors,abanikelayo
contributors,abanikeli
cockpit,abanikeze asebenza nabo
grantees,abanikezeli
many,abaningi
householders,abaninikhaya
landowners,abaninimhlaba
shoplifters,abaninizitolo
persecuting,abanishushisayo
animalistic,abanjengezilwane
sheeplike,abanjengezimvu
prejudiced,abanobandlululo
crafty,abanobuqili
laborers,abanochoko
lepers,abanochoko
impairments,abanokukhubazeka
peaceable,abanokuthula
fierce,abanolaka
hypertensive,abanomfutho wegazi ophakeme
noisily,abanomsindo
philanthropists,abanomusa
minded,abanonya
mischievous,abanonya
overcame,abanqoba
conquistadores,abanqobi
victors,abanqobi
blacks,abansundu
hamitic,abansundu
fronting,abansundu ezikhundleni eziphezulu ngegama
folk,abantu
folks,abantu
humans,abantu
hydrates,abantu
individuals,abantu
people,abantu
peopler,abantu
persons,abantu
chewed,abantu ababefika babedla amakhasi
belial,abantu ababi
govern,abantu ababusayo
racists,abantu abacwasa
grownup,abantu abadala
flirts,abantu abadlala ngothando ababona
predators,abantu abahlukumeza abanye
charismatics,abantu abakholelwa komoya
misunderstood,abantu abaningi abasiqondi
