English,Other
epinephrine,adrenalina
complaint,aduan
complaints,aduan
unpreparedness,aduan dan kritikan
botheration,aduh
ooh,aduh
ouch,aduh
poke,aduk
assemblywoman,adun
batter,adunan
battledore,adunan
doughs,adunan
adventurism,adventurisme
adverbial,adverba
adverbs,adverba
advertorials,advertorial
advocacy,advokasi
advocation,advokasi
rumination,aegagrus biak
aeons,aeon
aerials,aerial
aerospace,aeroangkasa
aerobatic,aerobatik
aerobatics,aerobatik
aerobic,aerobik
aerobics,aerobik
aerodynamic,aerodinamik
aerodynamically,aerodinamik
aerodynamicist,aerodinamik
aerodynamics,aerodinamik
aerofoils,aerofoil
aerogramme,aerogram
aeronautic,aeronautik
aeronautical,aeronautik
aeronautics,aeronautik
aerosols,aerosol
aphasia,afasia
affective,afektif
afghanis,afghani
afghans,afghanistan
affidavit,afidavit
affidavits,afidavit
episcopal,afiliasi
episcopalian,afiliasi
affine,afin
affirmative,afirmatif
aflatoxin,aflatoksin
aflatoxins,aflatoksin
afflux,afluks
aphrodisiacs,afrodisia
aphrodisiac,afrodisiak
comparatively,agak
fairly,agak
quite,agak
rather,agak
relatively,agak
somewhat,agak
newish,agak baru
biggish,agak besar
oafish,agak bodoh
smartish,agak cerdas
coldish,agak dingin
acrimonious,agak hebat
widish,agak lebar
dimmish,agak legam
dampish,agak lembab
beery,agak mabuk
capernoited,agak mabuk
sweetish,agak manis
salsuginous,agak masin
erubescent,agak merah
youngish,agak muda
scampish,agak nakal
warmish,agak panas
shortish,agak pendek
palish,agak pucat
whitey,agak putih
declivitous,agak tadak
lightish,agak terang
latish,agak terlambat
tallish,agak tinggi
oldish,agak tua
faiths,agama
religion,agama
religionists,agama
religions,agama
religious,agama
religiously,agama
mediaevalism,agama abad pertengahan
religionist,agamawan
disdaining,agar mereka
gelatinize,agar-agar
gelatinous,agar-agar
gnat,agas
gnats,agas
midge,agas
midges,agas
repellants,agas
sandfly,agas
oxidizers,agen pengoksidaan
agendas,agenda
agency,agensi
agencies,agensi-agensi
aglycones,aglikon
agnostic,agnostik
agnosticism,agnostik
agnostics,agnostik
agonists,agonis
agonisingly,agonizingly
aggregate,agregat
aggregated,agregat
aggregates,agregat
aggregators,agregator
aggressive,agresif
aggressiveness,agresif
combative,agresif
hawkish,agresif
agrotourism,agro-pelancongan
agroindustry,agroindsutri
agrochemical,agrokimia
agrochemicals,agrokimia
agronomic,agronomi
agronomical,agronomi
agronomically,agronomi
agronomist,agronomi
agronomists,agronomi
agronomy,agronomi
skim,agunan
regal,agung
member,ahli
members,ahli
academia,ahli akademik
academician,ahli akademik
academicians,ahli akademik
academics,ahli akademik
psychoanalyst,ahli analisa jiwa
anthropologists,ahli antropologi
archaeologist,ahli arkeologi
astrophysicists,ahli astrofizik
astrologer,ahli astrologi
astronomer,ahli astronomi
linguist,ahli bahasa
linguists,ahli bahasa
philologist,ahli bahasa
ethnologist,ahli bangsa-bangsa
sawbones,ahli bedah
orthopaedist,ahli bedah bahagian tulang
catastrophists,ahli bencana
biochemist,ahli biokimia
agrobiologist,ahli biologi tanah
firefighter,ahli bomba
botanist,ahli botani
botanists,ahli botani
lunarian,ahli bulan
selenologist,ahli bulan
dietist,ahli diet
economists,ahli ekonomi
epistemologist,ahli epistemologi
ethicist,ahli etika
ethicists,ahli etika
philosopher,ahli falsafah
philosophes,ahli falsafah
pharmacologist,ahli farmakologi
pharmacologists,ahli farmakologi
druggists,ahli farmasi
pharmacist,ahli farmasi
pharmacists,ahli farmasi
physiognomist,ahli firasat
physiologists,ahli fisiologi
geodesists,ahli geodesi
geographer,ahli geografi
geographers,ahli geografi
geologist,ahli geologi
geologists,ahli geologi
wrestler,ahli gusti
jurisconsult,ahli hukum
justiceship,ahli hukum
woodsman,ahli hutan
ichthyologist,ahli ikan
etymologist,ahli ilmu asal kata
ornithologist,ahli ilmu burung
mycologist,ahli ilmu cendawan
sinologue,ahli kebudayaan cina
cosmetician,ahli kecantikan
cosmetologist,ahli kecantikan
clubman,ahli kelab
clubwoman,ahli kelab yg wanita
unionists,ahli kesatuan
unionise,ahli kesatuan pekerja
chemist,ahli kimia
chemists,ahli kimia
scribe,ahli kitab
classicist,ahli klasik
cooperators,ahli koperasi
limnologists,ahli limnologi
committeeman,ahli majlis
councillor,ahli majlis
councillors,ahli majlis
councilor,ahli majlis
councilors,ahli majlis
oculist,ahli mata
mathematician,ahli matematik
mathematicians,ahli matematik
psalmist,ahli mazmur
educationalist,ahli mendidik
pedagogue,ahli mendidik
marksman,ahli menembak
renovator,ahli mengemas kini
scrivener,ahli menulis
musician,ahli muzik
astrologers,ahli nujum
necromancer,ahli nujum
apothecary,ahli obat
pharmaceutist,ahli obat
palaeontologist,ahli paleontologi
paleontologist,ahli paleontologi
panelist,ahli panel
panelists,ahli panel
panellist,ahli panel
panellists,ahli panel
lawmaker,ahli parlimen
lawmakers,ahli parlimen
parliamentarian,ahli parlimen
pathologists,ahli patologi
sculptress,ahli patung
swordsman,ahli pedang
armourer,ahli pembuat senjata
pisciculturist,ahli pemeliharaan ikan
educationalists,ahli pendidikan
scouters,ahli pengakap
musicologist,ahli pengetahuan musik
apiarist,ahli pengusahaan lebah
alienist,ahli penyakit jiwa
podiatrist,ahli penyakit kaki
otologist,ahli penyakit telinga
canonist,ahli peraturan agama
businessman,ahli perniagaan
businessmen,ahli perniagaan
businesspeople,ahli perniagaan
businessperson,ahli perniagaan
businesspersons,ahli perniagaan
businesswoman,ahli perniagaan
businesswomen,ahli perniagaan
agriculturists,ahli pertanian
politician,ahli politik
epigraphist,ahli prasasti
psychologist,ahli psikologi
psychologists,ahli psikologi
radiotherapist,ahli radioterapi
rocketeer,ahli roket
scientist,ahli sains
neuropathist,ahli saraf
seismologists,ahli seismologi
tacticians,ahli siasat
cybernetician,ahli sibernetika
mage,ahli sihir
mages,ahli sihir
magus,ahli sihir
sorcerer,ahli sihir
sorcerers,ahli sihir
sorceress,ahli sihir
summoners,ahli sihir
thaumaturge,ahli sihir
theurgist,ahli sihir
warlock,ahli sihir
magician,ahli silap mata
magicians,ahli silap mata
sociologist,ahli sosiologi
sportsman,ahli sukan
sportsmen,ahli sukan
sportspeople,ahli sukan
sportsperson,ahli sukan
sportspersons,ahli sukan
taxonomist,ahli taksonomi
scribes,ahli taurat
techies,ahli teknologi
theologian,ahli teologi
theorist,ahli teori
behaviourists,ahli tingkah laku
toxicologists,ahli toksikologi
graphologist,ahli tulisan tangan
jurist,ahli undang-undang
legist,ahli undang-undang
archaeologists,ahli-ahli arkeologi
astronomers,ahli-ahli astronomi
philosophers,ahli-ahli falsafah
politicians,ahli-ahli politik
witches,ahli-ahli sihir
wizards,ahli-ahli sihir
theologians,ahli-ahli teologi
theorists,ahli-ahli teori
membered,ahli:
aigrette,aigret
ailerons,aileron
underwater,air
water,air
dishwater,air baju
swill,air baju
floodwater,air banjir
floodwaters,air banjir
groundwater,air bawah tanah
defecating,air besar
wastewaters,air buangan
bouillon,air daging
tailwater,air ekor
brine,air garam
brines,air garam
sirup,air gula
slabber,air hingus
rainwater,air hujan
orangeade,air jeruk
limewater,air kapur
urine,air kencing
urines,air kencing
runoff,air larian
seawater,air laut
seawaters,air laut
lemonade,air limau
saliva,air liur
salivary,air liur
salivas,air liur
salivation,air liur
bathwater,air mandi
semen,air mani
saltwater,air masin
eyewater,air mata
lachrymal,air mata
tear,air mata
tears,air mata
rosewater,air mawar
fountains,air pancut
tide,air pasang
tides,air pasang
tidally,air pasang surut
hydrargyrum,air raksa
ablutions,air sembahyang
dejecta,air seni
wastewater,air sisa
refluence,air surut
freshwater,air tawar
waterfall,air terjun
waterfalls,air terjun
splosh,air tersembur
ice,ais
iced,ais
ices,ais
icefall,ais jatuh
iceberg,aisberg
icing,aising
popsicle,aiskrim
magical,ajaib
magically,ajaib
miraculous,ajaib
miraculously,ajaib
wonderland,ajaib
incredulously,ajaibnya
showground,ajang
precept,ajaran
precepts,ajaran
teachings,ajaran
epicureanism,ajaran epikur
epicurism,ajaran epikur
precisianism,ajaran formalisme
chastening,ajaranmu
adjutancy,ajudan
adjuster,ajuster
adjusters,ajuster
solemnisation,akad nikah
solemnization,akad nikah
academe,akademi
academies,akademi
academy,akademi
grunge,akademi
academic,akademik
scholastic,akademik
commonsense,akal
idea,akal
intellect,akal
wit,akal
going,akan
will,akan
would,akan
aggrieve,akan berdukacita
aborts,akan berhenti
ensues,akan berlaku
forthcoming,akan datang
upcoming,akan datang
reprice,akan diletakkan harga semula
forfeits,akan ditarik balik
commentated,akan diulas
plummets,akan jatuh menjunam
apprises,akan memaklumkan
sacrilege,akan mencemarkan
raves,akan mengalami
hesitated,akan teragak-agak
disembarks,akan turun
root,akar
roots,akar
rootlet,akar kecil
grassroot,akar umbi
grassroots,akar umbi
acarid,akarid
acacia,akasia
account,akaun
accounts,akaun
accountability,akauntabiliti
accountant,akauntan
accountants,akauntan
dailies,akhbar
newspaper,akhbar
newspapers,akhbar
press,akhbar
end,akhir
final,akhir
finals,akhir
lastly,akhir sekali
lately,akhir-akhir ini
flection,akhiran
flexion,akhiran
suffix,akhiran
suffixes,akhiran
afterlife,akhirat
afterworld,akhirat
eventual,akhirnya
eventually,akhirnya
finally,akhirnya
ultimately,akhirnya
consequence,akibat
consequences,akibat
backwash,akibat buruk
corollary,akibat wajar
consequently,akibatnya
carnelian,akik
puberty,akil baligh
acclimatized,aklimatisasi
accommodating,akomodatif
accommodative,akomodatif
accordion,akordion
accordions,akordion
chummy,akrab
familiarly,akrab
accreditation,akreditasi
accreditations,akreditasi
acrylate,akrilat
acrylates,akrilat
acrylic,akrilik
acrylonitrile,akrilonitril
acrobat,akrobat
acrobats,akrobat
acrobatic,akrobatik
acrobatics,akrobatik
acronyms,akronim
initialism,akronim
accrual,akruan
accruals,akruan
chars,aksara
accented,aksen
accents,aksen
access,akses
accesses,akses tak
accessioning,aksesen
accessions,aksesi
accessories,aksesori
accessory,aksesori
stunt,aksi
stunts,aksi
farting,aksi malam pertama
axiology,aksiologi
axiom,aksiom
axioms,aksiom
active,aktif
actives,aktif
relaunching,aktifkan kembali
spellchecker,aktifkan penyemak ejaan
actinide,aktinida
actinides,aktinida
actinic,aktinik
actinium,aktinium
actinometric,aktinometrik
actinomycetes,aktinomiset
activist,aktivis
activists,aktivis
activism,aktivisme
activities,aktiviti
activity,aktiviti
birding,aktiviti memerhati burung setempat
caving,aktiviti penerokaan gua
actualisation,aktualisasi
actualization,aktualisasi
actualizations,aktualisasi
actualizing,aktualisasi
actuarial,aktuari
actuarially,aktuari
actuaries,aktuari
actuary,aktuari
cloke,aku berbicara
undertaking,aku janji
undertakings,aku janji
aquacultural,akuakultur
aquaculture,akuakultur
aquacultures,akuakultur
aquaculturists,akuakultur
aquaria,akuarium
aquarium,akuarium
aquariums,akuarium
oceanarium,akuarium laut
aquatic,akuatik
aquatics,akuatik
aqueducts,akueduk
aquifer,akuifer
aquifers,akuifer
accumulatively,akumulatif
accumulators,akumulator
slunk,akupun berundur
acupuncture,akupunktur
acupunctures,akupunktur
acquiesce,akur
accusative,akusatif
accusatives,akusatif
acoustic,akustik
acoustical,akustik
acoustically,akustik
acoustics,akustik
acute,akut
acutely,akut
acupressure,akutekanan
hairdos,ala
millennium,alaf
allergic,alah
allergenic,alahan
allergies,alahan
allergy,alahan
alachlor,alaklor
environmentally,alam
fretwork,alam
realm,alam
realms,alam
faerie,alam ghaib
dreamworld,alam khayal
dreamland,alam mimpi
environmental,alam sekitar
universe,alam semesta
universes,alam semesta
wildernesses,alam semulajadi
address,alamat
addresses,alamat
premonitions,alamat
superscription,alamat mel
naturalists,alamiah
beddings,alas
pedestals,alas
footgear,alas kaki
tablecloth,alas meja
tablecloths,alas meja
plinth,alas tiang
excuse,alasan
excuses,alasan
grounds,alasan
pretext,alasan
reasoned,alasan
gadget,alat
gadgets,alat
tool,alat
tools,alat
aids,alat bantuan
quencher,alat bomba
beeper,alat bunyi
headset,alat dengar
headsets,alat dengar
spares,alat ganti
weeder,alat hebrew rumput liar
idiophones,alat idiofon
doohickey,alat kecil
pager,alat kelui
pagers,alat kelui
cookware,alat memasak
enginery,alat mesin
virtuoso,alat musik
zithers,alat muzik yang diperbuat
rotisserie,alat panggang listrik
mincer,alat pecincang
flayer,alat pelapah
extinguisher,alat pemadam
hoover,alat pemanas
loupe,alat pembesar
hailers,alat pembesar suara
nutcracker,alat pemecah buah keras
guillotine,alat pemenggal kepala
wringer,alat pemerah
battering,alat pemukul
rotator,alat pemutar
intermedium,alat pendahuluan
slicer,alat pengamatan
hoising,alat pengangkat
hairdrier,alat pengering rambut
navvy,alat penggali tanah
ombrometer,alat pengukur hujan
pluviometer,alat pengukur hujan
lactometer,alat pengukur jumlah susu
anemograph,alat pengukur jurusan angin
anemoscope,alat pengukur jurusan angin
pedometer,alat pengukur langkah
inclinometer,alat pengukur sudut lerengan
weatherglass,alat pengukur tekanan udara
altimeter,alat pengukur tinggi
volumenometer,alat pengukur volume
wattmeter,alat pengukur watt
peeler,alat pengupas
piercer,alat penusuk
earmuffs,alat penutup telinga
rakers,alat penyapu
dusters,alat penyapu habuk
prober,alat penyelidik
respirator,alat pernafasan
respirators,alat pernafasan
coder,alat sandi
makeups,alat solek
prothesis,alat tiruan
stationeries,alat tulis
stationery,alat tulis
reamer,alat untuk membesarkan lubang
corer,alat untuk mengeluarkan biji
masher,alat untuk menumbuk
implements,alat-alat
playthings,alat-alat permainan
stationaries,alat-alat tulis
stationers,alat-alat tulis
appurtenances,alatan bersangkutan
autotransformer,alatubah auto
albatrosses,albatros
alba,album
albums,album
discography,album
alcaiceria,alcaicería
aldehyde,aldehid
aldehydes,aldehid
aldermen,alderman
allegory,alegori
allegorically,alegorinya
alleles,alel
allelic,alel
allelopathic,alelopati
allergen,alergen
allergens,alergen
alpha,alfa
algae,alga
algal,alga
algebraic,algebra
algebraical,algebra
algebraically,algebra
algebraist,algebra
algebraists,algebra
alginate,alginat
alginic,alginik
executioner,algojo
executioners,algojo
hangman,algojo
algorithm,algoritma
algorithmic,algoritma
algorithms,algoritma
aliases,alias
alibis,alibi
aliphatic,alifatik
movable,alih
moveable,alih
overtaken,alih
diverts,alihan
shuttling,alik
aliquot,alikuot
alimonies,alimoni
flows,aliran
stream,aliran
floodways,aliran air banjir
underflow,aliran bawah
bloodstream,aliran darah
dataflow,aliran data
upflow,aliran ke atas
outflow,aliran keluar
outflows,aliran keluar
outlay,aliran keluar
workflow,aliran kerja
workflows,aliran kerja
mudflows,aliran lumpur
inflow,aliran masuk
inflows,aliran masuk
recharge,aliran masuk
uptrend,aliran meningkat
downtrend,aliran menurun
counterflow,aliran songsang
airflow,aliran udara
airflows,aliran udara
alliteration,aliterasi
algebras,aljabar
alkaline,alkali
alkalis,alkali
alkaloids,alkaloid
alkane,alkana
alkanes,alkana
alkene,alkena
alkenes,alkena
alkyd,alkid
alkyl,alkil
alchemic,alkimia
alchemist,alkimia
alchemy,alkimia
bibles,alkitab
biblical,alkitabiah
biblically,alkitabiah
scriptural,alkitabiah
scripturally,alkitabiah
alcohol,alkohol
alcoholic,alkohol
alcoholism,alkohol
alcohols,alkohol
alcoholisms,alkoholisme
alkoxy,alkoksi
alkoxide,alkoksida
alkyne,alkuna
alkynes,alkuna
allomorph,allomorf
almanac,almanak
almanacs,almanak
closet,almari
closets,almari
cupboard,almari
cupboards,almari
dresser,almari
wardrobes,almari
wardrobe,almari pakaian
allophone,alofon
alloy,aloi
alloyed,aloi
alloys,aloi
allopathy,alopati
androgenetic,alopecia
allotrope,alotrop
allotropes,alotrop
allotropic,alotrop
alphas,alpha
alphameric,alphamerik
avocado,alpukat
alterative,alternatif
alternative,alternatif
alternatively,alternatif
alternatives,alternatif
altruistic,altruistik
pestle,alu
aluminate,aluminat
aluminates,aluminat
aluminum,aluminium
aluminosilicate,aluminosilikat
alumnus,alumni
undulations,alunan
groove,alur
grooves,alur
kerf,alur gergaji
keyway,alur kunci
spillway,alur limpah
spillways,alur limpah
ruts,aluran
rutting,aluran
alluvial,aluvium
alluvium,aluvium
charitable,amal
charity,amal
observances,amalan
practice,amalan
practices,amalan
practise,amalan
practises,amalan
gerrymandering,amalan pengarisansemula kawasan pilihanraya
acceptors,amalan perancang
legalisation,amalannya
legalization,amalannya
practicals,amali
peaceful,aman
shockproof,aman kejutan
trust,amanah
trusts,amanah
trustworthiness,amanah
alert,amaran
alerts,amaran
cautionary,amaran
cautioned,amaran
cautions,amaran
forewarned,amaran
forewarning,amaran
warning,amaran
warnings,amaran
bicentenary,amaran dua abad
bicentennial,amaran dua abad
quincentenary,amaran lima ratus
semicentennial,amaran setengah abad
tercentennial,amaran tiga ratus tahun
crucially,amat
immensely,amat
incredibly,amat
remarkably,amat
vitally,amat
inimical,amat benci
colossal,amat besar
huger,amat besar
hugest,amat besar
deplorable,amat dikesali
indispensable,amat diperlukan
dread,amat ditakuti
minutest,amat halus
firmest,amat kuat
superwide,amat lebar
distressful,amat mencemaskan
frustrates,amat menggusarkan
incredulous,amat tidak boleh dipercayai
amateurism,amatir
dabbler,amatir
baleful,amatlah buruk
begone,amatlah jauh
sizzler,amatlah panas
amateur,amatur
amateurish,amatur
amateurs,amatur
reinstatements,amaun pemulihan
brink,ambang
sill,ambang
threshold,ambang
thresholds,ambang
throes,ambang
verge,ambang
lintel,ambang pintu
amber,ambar
ambergris,ambar
unbridged,ambatan
ambient,ambien
retook,ambil semula
udder,ambing
amblyopia,ambliopia
ambulance,ambulans
ambulances,ambulans
ambulatory,ambulatori
amenity,ameniti
sanidine,amenities
amenorrhea,amenorea
americium,amerisium
amphetamines,amfetamin
amphibia,amfibia
amphibian,amfibia
amphibians,amfibia
amphibious,amfibia
amphibole,amfibol
amphiboles,amfibol
amphitheater,amfiteater
amphitheatre,amfiteater
amphoteric,amfoterik
amide,amida
amylase,amilase
amyloid,amiloid
amine,amina
amines,amina
amirs,amir
emir,amir
emirate,amiriah
emirates,amiriah
ammeters,ammeter
ammoniac,ammonia
ammonical,ammonia
ammonites,ammonit
amniotic,amnion
amniocentesis,amniosentesis
ameba,amoeba
amoebae,amoeba
ammon,amon
ammonite,amon
amorphous,amorfus
amps,amp
jellyfishes,ampai-ampai
lees,ampas
varia,ampat
emery,ampelas
sandpapers,ampelas
amperes,ampere
amphitheatres,amphiteater
amplitude,amplitud
amplitudes,amplitud
ampoule,ampul
ampoules,ampul
forgiveness,ampun
abscission,amputasi
amputations,amputasi
concision,amputasi
amuck,amuk
baresark,amuk
batty,amuk
rampancy,amuk
anabaptists,anabaptis
anabolic,anabolik
anabolism,anabolisme
anaerobic,anaerobik
anaphylaxis,anafilaksis
termite,anai-anai
termites,anai-anai
child,anak
son,anak
sons,anak
brooks,anak air
rivulet,anak air
godson,anak angkat
pup,anak anjing
puppies,anak anjing
puppy,anak anjing
fosterling,anak asuhan
chick,anak ayam
chickling,anak ayam
chicks,anak ayam
piglets,anak babi
hopper,anak belalang
seedling,anak benih
seedlings,anak benih
teener,anak berumur belasan tahun
whelp,anak binatang
oaf,anak bodoh
knolls,anak bukit
cheeper,anak burung
nestling,anak burung
poult,anak burung
squealer,anak burung
owlet,anak burung hantu
eaglet,anak burung helang
eyas,anak burung helang
offsprings,anak cucu
lassie,anak dara
virgins,anak dara
spinster,anak dara tua
protege,anak didik
proteges,anak didik
bumpkin,anak dusun
bastards,anak haram
gosling,anak helang
fry,anak ikan
subhead,anak judul
goatling,anak kambing
aircrew,anak kapal
tenderling,anak kecil
toddler,anak kecil
kitten,anak kucing
foal,anak kuda
filly,anak kuda betina
colt,anak kuda jantan
colts,anak kuda jantan
scallywag,anak kurang ajar
boyish,anak laki-laki
chappie,anak lelaki
tad,anak lelaki
cissy,anak lelaki yg termanja
calf,anak lembu
calfs,anak lembu
calfskin,anak lembu
calves,anak lembu
veal,anak lembu
clapper,anak loceng
cosset,anak mas
nurseling,anak mas
nursling,anak mas
stripling,anak muda
youngster,anak muda
brat,anak nakal
scapegrace,anak nakal
varmint,anak nakal
natives,anak negeri
piccaninny,anak negro
pickaninny,anak negro
wiggler,anak nyamuk
papoose,anak orang indian
tiller,anak padi
arrow,anak panah
arrows,anak panah
doll,anak patung
dolls,anak patung
godchild,anak pembaptisan
godchildren,anak pembaptisan
hatchlings,anak penyu
daughter,anak perempuan
daughters,anak perempuan
stepdaughter,anak perempuan
plantlet,anak pokok
plantlets,anak pokok
sapling,anak pokok
saplings,anak pokok
islander,anak pulau
earlock,anak rambut
lovelock,anak rambut
tendril,anak rambut
fawn,anak rusa
fawns,anak rusa
nephew,anak saudara
nephews,anak saudara
niece,anak saudara
nieces,anak saudara perempuan
schoolchild,anak sekolah
hobgoblin,anak setan
lionet,anak singa
firstborn,anak sulung
firstling,anak sulung
tributaries,anak sungai
tributary,anak sungai
beck,anak sungai kecil
rill,anak sungai kecil
runlet,anak sungai kecil
runnel,anak sungai kecil
spruit,anak sungai kecil
subsidiary,anak syarikat
rung,anak tangga
rungs,anak tangga
uvula,anak tekak
waif,anak terlantar
youngs,anak tersebut
pane,anak tetingkap
panes,anak tetingkap
stepchild,anak tiri
stepchildren,anak tiri
orphan,anak yatim
orphaning,anak yatim
waifs,anak yatim
prattler,anak yg
benjamin,anak yg paling dicintai
ragamuffin,anak yg tak terpelihara
kids,anak-anak
lambs,anak-anak domba
kittens,anak-anak itu
crew,anak-anak kapal
youngsters,anak-anak muda
creeks,anak-anak sungai
subsidiaries,anak-anak syarikat
orphans,anak-anak yatim
fillos,anak-anakku
filial,anak-beranak
devolves,anaknya itu adalah turun
anachronisms,anakronisme
analects,analek
analgesic,analgesik
analgesics,analgesik
analyses,analisis
analysis,analisis
analytic,analisis
analytical,analisis
analyzes,analisis
analyte,analit
analytes,analit
analytically,analitikal
analogs,analog
analogue,analog
analogues,analog
analogical,analogi
analogies,analogi
analogy,analogi
anachronistic,anarki
anarchic,anarki
anarchy,anarki
anarchist,anarkis
anarchists,anarkis
anarchism,anarkisme
anarchistic,anarkistik
anatomic,anatomi
anatomical,anatomi
anatomically,anatomi
anatomies,anatomi
anatomist,anatomi
anatomists,anatomi
anatomy,anatomi
communiques,ancaman
menace,ancaman
threat,ancaman
threats,ancaman
you,anda
your,anda
yours,anda
dwindles,anda akan mula berkurangan
hypothetic,andai-andai
assumption,andaian
assumptions,andaian
conjectural,andaian
conjectures,andaian
preconception,andaian
presumptions,andaian
presumptive,andaian
presupposition,andaian
presuppositions,andaian
supposition,andaian
suppositions,andaian
suppose,andaikan
supposing,andainya
anvil,andas
anvils,andas
andesite,andesit
andesitic,andesit
endive,andewi
androgens,androgen
andrology,andrologi
andropause,andropos
sling,anduh
slings,anduh
splint,anduh
contraption,aneh
eccentric,aneh
idiosyncratic,aneh
kooky,aneh
oddly,aneh
quirky,aneh
rummy,aneh
uncanny,aneh
wacky,aneh
weirder,aneh
weirdest,aneh
whimsical,aneh
charmingly,anehnya
technicolour,aneka warna
anecdotal,anekdot
anecdote,anekdot
anecdotes,anekdot
anaemia,anemia
anaemias,anemia
anaemic,anemia
anemias,anemia
anemic,anemia
anemometers,anemometer
anemones,anemone
anaesthesia,anestesia
anesthesia,anestesia
anaesthesiology,anestesiologi
anesthesiology,anestesiologi
anaesthetic,anestetik
anaesthetics,anestetik
anesthetic,anestetik
anesthetics,anestetik
anoestrus,anestrus
aneurysm,aneurisme
aneurysms,aneurisme
fantasise,angan
fantasize,angan
hogwash,angan
wishful,angan
chimera,angan-angan
phantasy,angan-angan
reverie,angan-angan
dod,angela
angelology,angelologi
deems,anggap
ascription,anggapan
notionally,anggapan
presumption,anggapan
fallacy,anggapan yang salah
approximate,anggaran
approximation,anggaran
approximations,anggaran
estimate,anggaran
estimated,anggaran
estimates,anggaran
estimation,anggaran
estimations,anggaran
bylaw,anggaran rumah tangga
limb,anggota badan
limbs,anggota badan
firefighters,anggota bomba
assemblyman,anggota dewan undangan negeri
toastmaster,anggota kelab
legionnaire,anggota legiun
leaguer,anggota liga
councilman,anggota majlis
chorist,anggota paduan suara
coalitionist,anggota parti silverfish
policeman,anggota polis
policewomen,anggota polis wanita
militiaman,anggota rifle
clansman,anggota sebuah suku
tribesman,anggota suku
orchidaceous,anggrek
noddle,angguk
nutation,angguk kepala
evocative,anggun
graceful,anggun
gracefully,anggun
graciously,anggun
pretentious,anggun
sleek,anggun
verve,anggun dengan
claret,anggur
grape,anggur
grapes,anggur
grapevines,anggur
vine,anggur
vines,anggur
beeswing,anggur tua
brained,angin
breeze,angin
gale,angin
mood,angin
wind,angin
winds,angin
zephyr,angin barat
southwester,angin barat daya
boreas,angin dr utara
evacuates,angin keluar
squalls,angin kencang
crosswinds,angin lintang
headwind,angin sakal
southeaster,angin tenggara
levanter,angin timur yg keras
northeaster,angin tumur laut
norther,angin utara
snorter,angin yg keras
westerlies,angin-angin barat
anginal,angina
angiogenic,angiogenik
angiographic,angiografi
angiography,angiografi
angiograms,angiogram
angioplasties,angioplasti
angioplasty,angioplasti
angiosperm,angiosperma
digit,angka
figures,angka
numeral,angka
numerals,angka
numeric,angka
dyad,angka dua
quaternion,angka empat
guesstimate,angka kira-kira
pentad,angka lima
spaceships,angkasa
spacesuits,angkasa
