English,Other
quoad,adapun
fennel,adas
anise,adas manis
aniseed,adas manis
custom,adat
mores,adat istiadat
addendums,addendum
adducts,adduct
adducted,adduksi
adduction,adduksi
adductor,adduktor
scene,adegan
scenes,adegan
gunfights,adegannya
addenda,adendum
adenine,adenin
adenoid,adenoide
adenocarcinoma,adenokarsinoma
adenocarcinomas,adenokarsinoma
adenomas,adenoma
adenomatous,adenomatosa
adenopathy,adenopati
adenosine,adenosin
adenoviruses,adenovirus
adepts,adepten
adhesion,adhesi
adhesions,adhesi
adiabatic,adiabatik
adiabatically,adiabatik
sirrah,adik
supernaturalist,adikodrati
addicting,adiktif
addictive,adiktif
conscionable,adil
equitable,adil
equitably,adil
fair,adil
impersonal,adil
justly,adil
righteous,adil
adynamic,adinamik
adipic,adipat
duchies,adipati
dukes,adipati
adipose,adiposa
adipocyte,adiposit
adiposity,adipositas
additives,aditif
additivity,aditivitas
adjoints,adjoin
adjudications,adjudikasi
adjusters,adjuster
adjuvants,adjuvant
admins,admin
administering,administrasi
administrate,administrasi
administration,administrasi
administrations,administrasi
administrates,administrateur
administrative,administratif
ministrative,administratif
administrators,administrator
adnexa,adneksa
adnexal,adneksa
batter,adonan
dough,adonan
doughs,adonan
adoption,adopsi
adoptions,adopsi
adoptionism,adopsionisme
adoptionists,adoptionis
adrenals,adrenal
adrenaline,adrenalin
adrenalines,adrenalin
adrenergic,adrenergik
adriamycin,adriamisin
adsorbate,adsorbat
adsorbents,adsorben
adsorbs,adsorbsi
adsorption,adsorpsi
adsorptions,adsorpsi
adsorptive,adsortif
gawd,aduh
oh,aduh
ooh,aduh
ouch,aduh
adduct,aduk
advection,adveksi
advective,adveksi
adventive,adventif
adventurist,adventurir
adverbials,adverbia
adverbs,adverbia
advertency,advertensi
advertorials,advertorial
advocacies,advokasi
advocating,advokasi
advocation,advokasi
aeons,aeon
aerators,aerator
aerenchyma,aerenkim
aerobe,aerob
aerobes,aerob
aerobatics,aerobatik
aerobically,aerobik
aerobics,aerobik
aerodynamics,aerodinamika
aerodynamic,aerodinamis
aerodynamically,aerodinamis
aeroelastic,aeroelastik
aeromagnetic,aeromagnetik
aeronautical,aeronautika
aeronautics,aeronautika
aerosolised,aerosol
aerosols,aerosol
aerosolization,aerosolisasi
afars,afar
aphasia,afasi
afebrile,afebris
affective,afektif
affectively,afektif
afferent,aferen
afferents,aferen
afghans,afghan
afghanis,afghani
affixation,afiksasi
affiliate,afiliasi
affiliates,afiliasi
affiliating,afiliasi
affiliation,afiliasi
affiliations,afiliasi
affinities,afinitas
affinity,afinitas
affirmation,afirmasi
affirmations,afirmasi
affirmatively,afirmatif
aflatoxin,aflatoksin
aflatoxins,aflatoksin
aphorisms,aforisme
affricate,afrikat
afterburners,afterburner
kinda,agak
quite,agak
rather,agak
somewhat,agak
sorta,agak
trifle,agak
salsuginous,agak asin
newish,agak baru
ponderable,agak berat
risque,agak bersifat cabul
biggish,agak besar
calvish,agak bodoh
oafish,agak bodoh
subglobose,agak bulat
coldish,agak dingin
smartish,agak kuat
widish,agak lebar
dampish,agak lembab
dampy,agak lembab
beery,agak mabuk
tipsy,agak mabuk
sweetish,agak manis
youngish,agak muda
scampish,agak nakal
warmish,agak panas
shortish,agak pendek
palish,agak pucat
whitey,agak putih
lightish,agak terang
declivitous,agak terjal
latish,agak terlambat
tallish,agak tinggi
oldish,agak tua
presumably,agaknya
faiths,agama
religion,agama
religions,agama
religiously,agama
mohammedanism,agama islam
religionist,agamawan
religionists,agamawan
agapeic,agape
gelatin,agar-agar
gelatine,agar-agar
agarose,agarosa
gnat,agas
gnats,agas
midge,agas
sandfly,agas
agates,agate
agency,agen
agent,agen
agents,agen
agendas,agenda
datebook,agenda
agenesia,agenesis
agentive,agentif
agentives,agentif
agita,agitasi
agitation,agitasi
agitational,agitasi
agitations,agitasi
agitative,agitatif
agitators,agitator
aglycon,aglikon
aglycone,aglikon
aglycones,aglikon
agglomerating,aglomerasi
agglomerations,aglomerasi
agglomerates,aglomerat
agnostics,agnostik
agnostic,agnostis
agnosticism,agnostisme
agonist,agonis
agonists,agonis
agonisingly,agonizingly
agranulocytosis,agranulositosis
agarics,agraris
agrarian,agraris
aggregations,agregasi
aggregational,agregasional
aggregate,agregat
aggregated,agregat
aggregately,agregat
aggregates,agregat
aggregative,agregatif
aggregators,agregator
aggress,agresi
aggression,agresi
aggressions,agresi
aggressive,agresif
aggressively,agresif
belligerence,agresif
combative,agresif
nonaggressive,agresif
aggressivity,agresivitas
aggressor,agresor
aggressors,agresor
agribusiness,agribisnis
agribusinesses,agribisnis
agrobusiness,agrobisnis
agroforestry,agroforestri
agroindustrial,agroindustri
agroindustries,agroindustri
agroindustry,agroindustri
agrochemical,agrokimia
agrochemicals,agrokimia
agronomic,agronomi
agronomists,agronomi
agronomy,agronomi
agronomically,agronomis
agrotourism,agrowisata
exalted,agung
grand,agung
lordly,agung
statuesque,agung
augusts,agusutus
ahs,ah
tut,ah
ahistoric,ahistoris
ahistorical,ahistoris
unhistorical,ahistoris
expert,ahli
expertly,ahli
experts,ahli
wizard,ahli
anagrammatists,ahli anagram
astronomer,ahli astronomi
linguist,ahli bahasa
bacteriologist,ahli bakteriologi
ethnologist,ahli bangsa-bangsa
sawbones,ahli bedah
surgeon,ahli bedah
surgeons,ahli bedah
neurosurgeon,ahli bedah saraf
neurosurgeons,ahli bedah saraf
ventriloquist,ahli bicara perut
biochemist,ahli biokimia
biochemists,ahli biokimia
biologist,ahli biologi
biologists,ahli biologi
agrobiologist,ahli biologi tanah
botanist,ahli botani
lunarian,ahli bulan
selenologist,ahli bulan
diagnostician,ahli diagnosa
dialectician,ahli dialektika
dietician,ahli diet
dieticians,ahli diet
dietist,ahli diet
dietitian,ahli diet
ecologist,ahli ekologi
ethicists,ahli etika
ethnographer,ahli etnografi
physiognomist,ahli firasat
physicist,ahli fisika
phonetician,ahli fonetik
geneticist,ahli genetika
geophysicists,ahli geofisika
geologist,ahli geologi
geologists,ahli geologi
dietitians,ahli gizi
nutritionists,ahli gizi
glaciologist,ahli gletser
vulcanologist,ahli gunung api
hypnotist,ahli hipnotisme
mesmerist,ahli hipnotisme
jurisconsult,ahli hukum
jurist,ahli hukum
jurists,ahli hukum
legists,ahli hukum
criminalist,ahli hukum pidana
woodsman,ahli hutan
ichthyologist,ahli ikan
theologician,ahli ilmu agama
algebraist,ahli ilmu aljabar
etymologist,ahli ilmu asal kata
geographer,ahli ilmu bumi
ornithologist,ahli ilmu burung
nutritionist,ahli ilmu gizi
zoologist,ahli ilmu hewan
arithmetician,ahli ilmu hisab
mycologist,ahli ilmu jamur
semantician,ahli ilmu semantik
semanticist,ahli ilmu semantik
entomologist,ahli ilmu serangga
agronomist,ahli ilmu tanah
metrician,ahli ilmu tentang meter
geometrician,ahli ilmu ukur
cardiologists,ahli jantung
optician,ahli kacamata
optometrist,ahli kacamata
caricaturist,ahli karikatur
sinologist,ahli kebudayaan cina
sinologue,ahli kebudayaan cina
beautician,ahli kecantikan
cosmetologist,ahli kecantikan
estheticians,ahli kecantikan
chemist,ahli kimia
classicist,ahli klasik
mathematician,ahli matematika
psalmist,ahli mazmur
renovator,ahli memperbarui sesuatu
casuist,ahli menentukan yg benar dan salah berdasarkan teori
taxidermist,ahli mengisi kulit binatang
scrivener,ahli menulis
meteorologist,ahli meteorologi
mineralogists,ahli mineral
musicologists,ahli musik
astrologer,ahli nujum
necromancer,ahli nujum
apothecary,ahli obat
oncologists,ahli onkologi
orthopaedist,ahli ortopedi
orthopedist,ahli ortopedi
pathologist,ahli patologi
sculptress,ahli patung wanita
virtuoso,ahli pemain alat musik
swordsman,ahli pemain anggar
cryptographer,ahli pembacaan sandi
perfumer,ahli pembikin wangi-wangian
pisciculturist,ahli pemeliharaan ikan
musicologist,ahli pengetahuan musik
mineralogist,ahli pengetahuan tentang mineral
physiotherapist,ahli pengobatan badan
anatomist,ahli pengurai tubuh manusia
apiarist,ahli pengusahaan lebah
alienist,ahli penyakit jiwa
podiatrist,ahli penyakit kaki
venereologist,ahli penyakit kelamin
otologist,ahli penyakit telinga
urologist,ahli penyakit-penyakit saluran kencing
canonist,ahli peraturan agama
rhetor,ahli pidato
rhetorician,ahli pidato
epigraphist,ahli prasasti
primatologist,ahli primata
primatologists,ahli primata
radiologists,ahli radiologi
rocketeer,ahli roket
neurologist,ahli saraf
neuropathist,ahli saraf
neuroscientists,ahli saraf
semioticians,ahli semiotik
tactician,ahli siasat
cybernetician,ahli sibernetika
cybernetist,ahli sibernetika
enchanter,ahli sihir
mage,ahli sihir
thaumaturge,ahli sihir
theurgist,ahli sihir
genealogist,ahli silsilah
roentgenologist,ahli sinar x
cytologists,ahli sitologi
statist,ahli statistik
statistician,ahli statistik
grammarian,ahli tatabahasa
scribes,ahli taurat
graphologist,ahli tulisan tangan
legist,ahli undang-undang
heirs,ahli waris
heiresses,ahli waris dari
heiress,ahli waris perempuan
zoologists,ahli zoologi
masterfully,ahlinya
disgrace,aib
dishonour,aib
ignominy,aib
stigma,aib
aquatic,air
water,air
brines,air asin
saltwater,air asin
freshet,air bah
verjuice,air buah yg belum masak
dishwater,air cucian
whey,air dadih
jetted,air deras
brine,air garam
rainwater,air hujan
orangeade,air jeruk
bouillon,air kaldu
limewater,air kapur
dejecta,air kecil
slop,air kotor
seawater,air laut
meltwaters,air lelehannya
wastewater,air limbah
wastewaters,air limbah
saliva,air liur
slabber,air ludah
fountain,air mancur
fountains,air mancur
geyser,air mancur panas
bathwater,air mandi
semen,air mani
eyewater,air mata
lachrymal,air mata
rears,air mata
teardrops,air mata
tears,air mata
rosewater,air mawar
chyme,air perut yg menghancurkan makanan
hydrargyrum,air raksa
mercury,air raksa
quicksilver,air raksa
refluence,air surut
groundwaters,air tanah
freshwater,air tawar
falls,air terjun
linn,air terjun
waterfall,air terjun
waterfalls,air terjun
splosh,air tersembur
airbags,airbag
airbrushes,airbrush
airbuses,airbus
airfoils,airfoil
dewatered,airnya
airstrips,airstrip
magically,ajaib
miraculous,ajaib
miraculously,ajaib
wondrously,ajaib
wunderkind,ajaib
enticings,ajakan
gospel,ajaran
teachings,ajaran
ditheism,ajaran agama megenai dua tuhan
epicureanism,ajaran epikur
epicurism,ajaran epikur
precisianism,ajaran formalisme
marker,ajir
adjutant,ajudan
adjutants,ajudan
aide,ajudan
veridicality,ajudan
adjudicative,ajudikatif
adjunctive,ajuvan
academies,akademi
academy,akademi
collegers,akademi
academic,akademik
academical,akademik
academician,akademikus
academically,akademis
demic,akademis
academe,akademisi
academes,akademisi
academia,akademisi
academicians,akademisi
academics,akademisi
academism,akademisme
nous,akal
wit,akal
commonsense,akal sehat
deceivingly,akalan
going,akan
will,akan
would,akan
gophers,akan menghubungkan
overspreads,akan menimpa
normalises,akan normal
radix,akar
root,akar
roots,akar
rootlet,akar kecil
taproot,akar tunggang
taproots,akar tunggang
acaricides,akarisida
acacia,akasia
acacias,akasia
akathisia,akatisia
end,akhir
ending,akhir
omega,akhir
weekend,akhir pekan
weekends,akhir pekan
yearend,akhir tahun
lately,akhir-akhir ini
endings,akhiran
flection,akhiran
suffix,akhiran
suffixes,akhiran
afterlife,akhirat
hereafter,akhirat
netherworld,akhirat
eventual,akhirnya
eventually,akhirnya
finally,akhirnya
lastly,akhirnya
ultimately,akhirnya
achromatic,akhromatis
accumulator,aki
intersperses,aki intersperses
consequent,akibat
ramifications,akibat
repercussions,akibat
corollary,akibat wajar
aftereffect,akibat yg datang kemudian
carnelian,akik
achiral,akiral
acclamation,aklamasi
acclamations,aklamasi
acclimation,aklimatisasi
acclimations,aklimatisasi
acclimatisation,aklimatisasi
acclimatization,aklimatisasi
accommodation,akomodasi
accommodations,akomodasi
accommodating,akomodatif
accommodative,akomodatif
accordion,akordeon
accordions,akordion
accordionist,akordionis
chummy,akrab
familiar,akrab
accreditation,akreditasi
accreditations,akreditasi
accrediting,akreditasi
accredits,akreditasi
accretionary,akresi
acrylamide,akrilamida
acrylamides,akrilamida
acrylates,akrilat
acrylic,akrilik
acrylics,akrilik
acrylonitrile,akrilonitril
acrobat,akrobat
acrobats,akrobat
equilibrist,akrobat
stuntman,akrobat
aerialist,akrobat udara
acrobatically,akrobatik
acrobatics,akrobatik
acrobatic,akrobatis
acrolein,akrolein
acromegaly,akromegali
acromion,akromion
acronym,akronim
acronyms,akronim
acrocentric,akrosentrik
acrosomal,akrosom
acrosome,akrosom
acrostic,akrostik
accrual,akrual
accruals,akrual
literates,aksarawan
accelerator,akselerator
accelerators,akselerator
accent,aksen
accenting,aksen
accentless,aksen
accents,aksen
brogue,aksen
accentuating,aksentuasi
acceptability,akseptabilitas
acceptances,akseptasi
acceptation,akseptasi
acceptor,akseptor
acceptors,akseptor
accedes,aksesi
acceding,aksesi
accessions,aksesi
accessibilities,aksesibilitas
accessibility,aksesibilitas
accessories,aksesoris
selloff,aksi jual
axial,aksial
axially,aksial
axiology,aksiologi
axiological,aksiologis
axiom,aksioma
axioms,aksioma
truisms,aksioma
axiomatization,aksiomasisasi
axiomatic,aksiomatis
axiomatical,aksiomatis
axon,akson
axons,akson
axonal,aksonal
actant,aktan
actants,aktan
active,aktif
actively,aktif
actives,aktif
relaunching,aktifkan kembali
actin,aktin
actinia,aktinia
actinide,aktinida
actinides,aktinida
actinic,aktinik
actinism,aktinisme
actinium,aktinium
actinoid,aktinoid
actinolite,aktinolit
assets,aktiva
activations,aktivasi
activators,aktivator
activist,aktivis
activists,aktivis
activism,aktivisme
activisms,aktivisme
actor,aktor
actors,aktor
stager,aktor
actress,aktris
actresses,aktris
actualisation,aktualisasi
actualising,aktualisasi
actualization,aktualisasi
actualizations,aktualisasi
actualizing,aktualisasi
actualised,aktualisasikan
actualities,aktualitas
actuality,aktualitas
timeliness,aktualitas
topicality,aktualitas
actuarial,aktuaria
actuarially,aktuaria
actuaries,aktuaris
actuary,aktuaris
actuation,aktuasi
actuator,aktuator
actuators,aktuator
aquacultural,akuakultur
aquaculture,akuakultur
aquarelle,akuarel
aquaria,akuarium
aquarium,akuarium
aquariums,akuarium
fishbowl,akuarium
aquifer,akuifer
aquifers,akuifer
aquiver,akuifer
acquisitions,akuisisi
acculturation,akulturasi
acculturative,akulturatif
accumulated,akumulasi
accumulation,akumulasi
accumulations,akumulasi
carryforwards,akumulasi
accumulative,akumulatif
accumulatively,akumulatif
accumulators,akumulator
accountable,akuntabel
accountably,akuntabel
accountability,akuntabilitas
countability,akuntabilitas
accountant,akuntan
accountants,akuntan
auditor,akuntan
accountancy,akuntansi
accounting,akuntansi
acupressure,akupresur
acupuncture,akupunktur
acupuncturist,akupunktur
acupuncturists,akupunktur
accuracies,akurasi
accurateness,akurasi
accurately,akurat
inaccurate,akurat
accusatively,akusatif
accusative,akusatip
acoustic,akustik
acoustical,akustik
acoustically,akustik
acoustics,akustik
acute,akut
acutely,akut
surahs,al quran
marbled,ala marmar
natural,alam
nature,alam
realm,alam
realms,alam
faerie,alam gaib
dreamland,alam mimpi
dreamworld,alam mimpi
universe,alam semesta
universes,alam semesta
address,alamat
addresses,alamat
target,alamat
superscription,alamat surat
artless,alamiah
sedge,alang
reed,alang-alang
whereunto,alangkah
alanine,alanin
kestrel,alap-alap
alarum,alarem
alarms,alarm
ironing,alas
pedestal,alas
footgear,alas kaki
footwear,alas kaki
mousemat,alas mouse
baseboard,alas tiang
plinth,alas tiang
excuse,alasan
excuses,alasan
premise,alasan
rationale,alasan
reason,alasan
reasons,alasan
runaround,alasan yang bukan-bukan
rationales,alasan-alasan
technicality,alasan-alasan teknis
appliance,alat
device,alat
gadget,alat
gizmo,alat
tool,alat
tools,alat
aqualung,alat bernafas untuk menyelam
shavers,alat cukur
accessaries,alat ekstra
annunciator,alat isyarat
doohickey,alat kecil
genitalia,alat kelamin
genitals,alat kelamin
nongenital,alat kelamin
prophylactics,alat kontrasepsi
pasteurizer,alat mempastir
evaporator,alat menguap
modulator,alat modulasi
pacemaker,alat pacu jantung
pacemakers,alat pacu jantung
rotisserie,alat panggang listrik
mincer,alat pecincang
lubricator,alat pelumas
extinguishers,alat pemadam
quencher,alat pemadam
snuffers,alat pemadam lilin
reheater,alat pemanas
broiler,alat pemanggang
auxiliaries,alat pembantu
purifier,alat pembersih
squeegee,alat pembersih yg terbuat dr karet
loupe,alat pembesar
perforator,alat pembuat lubang-lubang
nutcracker,alat pemecah buah keras
guillotine,alat pemenggal kepala
wringer,alat pemeras
winepress,alat pemeras anggur
gimmickry,alat pemikat
separator,alat pemisah
clipper,alat pemotong
cutlery,alat pemotong
rotator,alat pemutar
overdrives,alat penambah kecepatan
weeder,alat pencabut rumput liar
marigraphs,alat pencatat pasang surut
preventer,alat pencegah
pessary,alat pencegah kehamilan
earphone,alat pendengar
electrophone,alat pendengar listrik
cooler,alat pendingin
extractor,alat pengambilan sari
lifter,alat pengangkat
transporter,alat pengangkut
intermedium,alat pengantara
damper,alat pengatur api kompor
eliminator,alat pengeluaran mentega dr susu
siccative,alat pengering
digger,alat penggali
vibrator,alat penggetar
slicer,alat pengiris
hoover,alat pengisap debu
vaporiser,alat penguap
vaporizers,alat penguap
measurer,alat pengukur
photometer,alat pengukur cahaya untuk pemotretan
ombrometer,alat pengukur hujan
pluviometer,alat pengukur hujan
lactometer,alat pengukur jumlah susu
anemometer,alat pengukur jurusan angin
anemoscope,alat pengukur jurusan angin
pedometer,alat pengukur langkah
quadrat,alat pengukur sudut
inclinometer,alat pengukur sudut lerengan
weatherglass,alat pengukur tekanan udara
altigraph,alat pengukur tinggi
altimeter,alat pengukur tinggi
volumenometer,alat pengukur volume
wattmeter,alat pengukur watt
peeler,alat pengupas
piercer,alat penusuk
earmuffs,alat penutup telinga
igniter,alat penyala
rakers,alat penyapu
seeder,alat penyemai benih
stinger,alat penyengat
sprinkler,alat penyiram
improver,alat perbaiki
silencer,alat peredam bunyi
plaything,alat permainan
respirator,alat pernafasan
opposability,alat pertahanan diri
coupler,alat prerangkai
sterilizer,alat sterilisasi
fusil,alat tembak
loom,alat tenun
inkhorn,alat tulis
stationaries,alat tulis
stationeries,alat tulis
economizer,alat untuk memanasi
reamer,alat untuk membesarkan lubang
corer,alat untuk mengeluarkan biji
candlelighter,alat untuk menyalai lilin
contraption,alat yg aneh
wherewithal,alat yg diperlukan
sounder,alat yg membunyikan sesuatu
calorifier,alat yg mengeluarkan kehangatan
appurtenance,alat-alat
contraptions,alat-alat
kitchenware,alat-alat dapur
stationers,alat-alat tulis
albizia,albasia
albedos,albedo
albinism,albinisme
albinos,albino
albums,album
albumins,albumin
aldehyde,aldehida
aldehydes,aldehida
aldose,aldosa
aldosterone,aldosteron
aldosteronism,aldosteronisme
allegories,alegori
allegory,alegori
allegoric,alegoris
allegorical,alegoris
allegro,alegro
allel,alel
allele,alel
alleles,alel
allelopathy,alelopati
allergen,alergen
allergens,alergen
allergenicity,alergenitas
allergenic,alergi
allergies,alergi
allergist,alergi
allergists,alergi
allergy,alergi
sensitiser,alergi
allergic,alergik
alerts,alert
allethrin,aletrin
aleurone,aleuron
alpha,alfa
abc,alfabet
alphabet,alfabet
alphabetic,alfabetis
alphabetical,alfabetis
alphabetizing,alfabetis
alphanumeric,alfanumerik
algal,alga
alginate,alginat
alginates,alginat
alginic,alginat
executioner,algojo
executioners,algojo
hangman,algojo
headsman,algojo
algorithm,algoritma
algorithmically,algoritma
algorithms,algoritma
algorithmic,algoritmik
alliances,aliansi
aka,alias
aliases,alias
alibis,alibi
aliens,alien
aliphatic,alifatik
alligation,aligasi
requisitioned,alih
roundtrip,alik
allyl,alil
pi,alim
alimony,alimentasi
flow,aliran
flux,aliran
genre,aliran
ism,aliran
stream,aliran
watercourses,aliran air
bloodstream,aliran darah
bloodstreams,aliran darah
indraft,aliran masuk
indraught,aliran masuk
inrush,aliran masuk
airflow,aliran udara
airflows,aliran udara
airshed,aliran udara
airsheds,aliran-aliran udara
brow,alis
brows,alis
eyebrow,alis
eyebrows,alis
alicyclic,alisiklik
algebra,aljabar
algebraic,aljabar
algebras,aljabar
alkalescence,alkalescency
alkalies,alkali
alkalized,alkali
alkalimetry,alkalimetri
alkalinisation,alkalinisasi
alkalinity,alkalinitas
alkaloidal,alkaloid
alkaloids,alkaloid
alkalotic,alkalosis
alkane,alkana
alkanes,alkana
alchemists,alkemis
alkene,alkena
alkenes,alkena
alkyd,alkid
alkyl,alkil
alkyls,alkil
alkylation,alkilasi
alchemical,alkimia
alchemy,alkimia
alchemist,alkimis
alkines,alkine
bible,alkitab
bibles,alkitab
biblical,alkitab
biblically,alkitabiah
scripturally,alkitabiah
unbiblical,alkitabiah
unscriptural,alkitabiah
alcohol,alkohol
alcohols,alkohol
methylated,alkohol
alcoholics,alkoholik
alcoholism,alkoholisme
alkoxy,alkoksi
alkoxide,alkoksida
alkoxides,alkoksida
alkyne,alkuna
alkynes,alkuna
allelopathic,allelopati
allopaths,allopath
allostery,allosterynya
alluviums,alluvial
almanac,almanak
almanacs,almanak
demised,almarhum
lamented,almarhumi
allophane,alofan
allophone,alofon
allophones,alofon
allophonic,alofonik
allogeneic,alogenik
allocation,alokasi
allocations,alokasi
allocution,alokasi
appropriations,alokasi
alloxan,aloksan
allometry,alometri
allometric,alometrik
allomorph,alomorf
allosteric,alosterik
allotrope,alotrop
allotropes,alotrop
hornbook,alpabet
alps,alpen
alphas,alpha
avocado,alpukat
avocadoes,alpukat
avocados,alpukat
altarpiece,altar
altars,altar
alterity,alteritas
alternation,alternasi
alternates,alternatif
alternative,alternatif
alternatives,alternatif
alternators,alternator
altimeters,altimeter
altimetry,altimetri
altruist,altruis
altruism,altruisme
altruistic,altruistis
pestle,alu
pestles,alu
alums,alum
aluminas,alumina
aluminate,aluminat
aluminates,aluminat
aluminum,aluminium
aluminosilicate,aluminosilikat
alumnae,alumni
plaza,alun-alun
quad,alun-alun segi empat
furrow,alur
furrows,alur
groove,alur
grooves,alur
plot,alur
storylines,alur cerita
workflow,alur kerja
keyway,alur pasak
alluvial,aluvial
alluvials,aluvial
charities,amal
charity,amal
amalgams,amalgam
safe,aman
safely,aman
secure,aman
securely,aman
shockproof,aman kejutan
tonsil,amandel
tonsils,amandel
amendment,amandemen
amendments,amandemen
amantadines,amantadine
amaryllis,amarilis
notedly,amat
screamingly,amat
whacking,amat besar
minuscule,amat kecil
teensy,amat kecil
wee,amat kecil
petrified,amat ketakutan
zany,amat lucu
dreadfully,amat sangat
stagestruck,amat tertarik akan permainan sandiwara
amateur,amatir
amateurs,amatir
dabbler,amatir
shamateurism,amatirisme
dismayingly,amatlah
amazons,amazon
sill,ambang
threshold,ambang
verge,ambang
thresholds,ambang batas
windowsill,ambang jendela
doorsill,ambang pintu
doorstep,ambang pintu
lintel,ambang pintu
ambergris,ambar
haemorrhoid,ambeien
hemorrhoid,ambeien
ambient,ambien
ambiguously,ambigu
ambiguities,ambiguitas
sling,ambin
udder,ambing
udders,ambing
ambition,ambisi
ambitions,ambisi
ambitiousness,ambisi
ambitious,ambisius
ambitiously,ambisius
pushful,ambisius
pushy,ambisius
unambitious,ambisius
ambivalent,ambivalen
ambivalence,ambivalensi
ambivalences,ambivalensi
ambulance,ambulans
ambulances,ambulans
ambulate,ambulasi
ambulation,ambulasi
ameliorant,amelioran
ameliorants,amelioran
amenorrhea,amenore
amenorrheic,amenore
amenorrhoea,amenorea
americium,amerisium
amphetamine,amfetamin
amphetamines,amfetamin
amphibia,amfibi
amphibian,amfibi
amphibians,amfibi
amphibious,amfibi
seaplanes,amfibi
amphibolite,amfibolit
amphitheaters,amfiteater
amphoteric,amfoter
amide,amida
amides,amida
amygdala,amigdala
amygdaloidal,amigdaloidal
amice,amik
amyl,amil
amylase,amilase
amylases,amilase
amyloid,amiloid
amyloidosis,amiloidosis
amylolytic,amilolitik
amylopectin,amilopektin
amylose,amilosa
amylum,amilum
amen,amin
amens,amin
amine,amina
amines,amina
aminophenol,aminofenol
aminophylline,aminofilin
aminophenols,aminophenol
amirs,amir
emirs,amir
amirate,amirat
fishy,amis
ammonites,ammonita
amnesiac,amnesia
amnesiacs,amnesia
amnesic,amnesia
amnestied,amnesti
amnesties,amnesti
amnesty,amnesti
amniocentesis,amniosentesis
amniotes,amniota
amniotomy,amniotomi
immobilised,amobil
immobilized,amobil
ameba,amoeba
amoxicillin,amoksisilin
amoxicillins,amoksisilin
amoxycillin,amoksisilin
ammonite,amon
ammonia,amonia
ammoniacal,amonia
ammoniac,amoniak
ammoniation,amoniasi
ammonium,amonium
unscrupulous,amoral
amorality,amoralitas
amorphous,amorf
amortisation,amortisasi
amortise,amortisasi
amortization,amortisasi
amortizations,amortisasi
amortizing,amortisasi
amps,amp
bagasses,ampas
dregs,ampas
lees,ampas
oilcake,ampas
bagasse,ampas tebu
sandpaper,ampelas
ampere,amper
amperes,ampere
ammeters,amperemeter
