English,Other
abolition,zniesienie
abolitionist,zniesienia kary śmierci
abolitionists,abolicjonistów
abomb,bomba
abominable,ohydny
abominably,wstrętnie
abominate,nienawidzić
abomination,abominacja
abominations,obrzydliwości
aborder,granica
aboriginal,rodowity
aborigines,autochtoni
abort,przerwać
aborted,przerwana
aborting,przerywanie
abortion,poronienie
abortionist,osoba trudniąca się aborcją
abortionists,aborcji
abortions,aborcji
abortive,nieudany
aborts,przerywa
abound,obfitować
abounded,obfitował
abounding,obfitujący
abounds,obfituje
above,nad
abraded,przeszlifować
abrasion,przetarcie
abrasions,otarcia
abrasive,ścierny
abrasively,obrobionymi
abrasiveness,ścieralność
abrasives,materiały ścierne
abreast,na bieżąco
abridge,ograniczać
abridged,skrócona
abridgement,skrócenie
abridgment,okrojenie
abroad,za granicą
abrogate,unieważnić
abrogated,uchylona
abrogating,uchylająca
abrogation,uchylanie
abrupt,nagły
abruptly,nagle
abruptness,nagłość
abscess,ropień
abscesses,ropnie
abscissa,odcięta
abscissae,odciętych
abscissas,odciętych
abscond,zbiec
absconded,ucieczki
absconder,zbieg
absconding,ucieczki
absconds,ucieka
abseiling,zjazdy
abseils,zjazdach
absence,brak
absences,nieobecności
absent,nieobecny
absentee,nieobecny
absenteeism,absencja
absentees,nieobecnych
absently,w roztargnieniu
absentminded,bujający w obłokach
absentmindedly,roztargnieniem
absentmindedness,roztargnienie
absinthe,absynt
absolute,absolutny
absolutely,absolutnie
absoluteness,absolutność
absolutes,absoluty
absolution,rozgrzeszenie
absolutism,absolutyzm
absolutist,absolutysta
absolve,rozgrzeszać
absolved,zwolniony
absolves,rozgrzesza
absolving,zwalniając
absorb,absorbować
absorbed,wchłania
absorbency,chłonność
absorbent,chłonne
absorber,pochłaniacz
absorbers,amortyzatory
absorbing,pochłaniania
absorbs,absorbuje
absorption,absorpcja
absorptions,absorpcja
absorptive,chłonny
absorptivity,chłonność
abstain,wstrzymać się
abstained,wstrzymało się od głosu
abstainer,abstynent
abstainers,abstynenci
abstaining,wstrzymujących
abstains,wstrzymuje się
abstemious,wstrzemięźliwy
abstention,wstrzymanie się od głosu
abstentions,wstrzymujących
abstinence,abstynencja
abstinent,abstynencję
abstract,abstrakcyjny
abstracted,roztargniony
abstractedly,roztargnieniem
abstracting,abstrahując
abstraction,abstrakcja
abstractions,abstrakcje
abstractly,abstrakcyjnie
abstracts,streszczenia
abstrakte,abstrakcyjny
abstraktion,abstrakcja
abstruse,zawiły
absurdist,absurdalnym
absurdities,ambaje
absurdity,absurd
absurdly,absurdalnie
abundance,obfitość
abundances,obfitość
abundant,obfity
abundantly,obfitości
abus,autobus
abuse,nadużycie
abused,nadużywany
abuser,sprawca
abusers,nadużywających
abuses,nadużycia
abusing,nadużywa
abusive,obraźliwy
abusively,obelżywie
abut,przylegać
abutment,łącznik
abutments,łączniki
abutting,łączące
abuzz,pełno
abysmal,nędzny
abysmally,przepastnie
abyss,otchłań
abyssal,głębinowy
abysses,przepaście
abyssinia,abisynia
abyssinian,abisyński
abyssinians,abisyńczycy
acacia,akacja
acacias,akacje
academia,środowiska akademickiego
academic,akademicki
academical,akademicki
academically,akademicko
academician,akademik
academicians,akademików
academics,akademicy
academies,akademie
academy,akademia
acanthus,akant
acc,wg
accede,przystąpić
acceded,przystąpiła
acceding,przystępujące
accelerate,przyśpieszyć
accelerated,przyspieszone
accelerates,przyspiesza
accelerating,przyspieszenie
acceleration,przyśpieszenie
accelerations,przyspieszenia
accelerator,akcelerator
accelerators,akceleratory
accelerometer,akcelerometr
accelerometers,akcelerometry
accent,akcent
accented,akcentowany
accenting,akcentując
accents,akcenty
accentuate,akcentować
accentuated,zaakcentowana
accentuates,akcentuje
accentuating,akcentując
accentuation,akcentowanie
accept,zaakceptować
acceptability,dopuszczalność
acceptable,do przyjęcia
acceptably,zadowalająco
acceptance,akceptacja
acceptances,przyjęciach
acceptation,akceptacja
accepted,zaakceptowany
accepter,akceptant
accepting,akceptując
acceptor,akceptor
acceptors,akceptujące
accepts,akceptuje
acces,dostęp
access,dostęp
accessed,dostępne
accesses,dostęp
accessibility,dostępność
accessible,dostępny
accessing,dostępu
accession,przystąpienie
accessions,przystąpienia
accessories,akcesoria
accessory,akcesorium
accidence,fleksja
accident,wypadek
accidental,przypadkowy
accidentally,przypadkowo
accidents,wypadki
acclaim,oklaskiwać
acclaimed,uznany
acclaims,z uznaniem wita
acclamation,aklamacja
acclamations,aklamacje
acclimatisation,aklimatyzacja
acclimatise,aklimatyzować
acclimatised,aklimatyzacji
acclimatising,aklimatyzacji
acclivity,wzniesienie
accolade,akolada
accolades,wyróżnienia
accommodate,pomieścić
accommodated,zakwaterowane
accommodates,pomieścić
accommodating,usłużny
accommodation,noclegi
accommodations,noclegi
accompanied,towarzyszy
accompanies,towarzyszy
accompaniment,akompaniament
accompaniments,dodatkami
accompanist,akompaniator
accompany,towarzyszyć
accompanying,towarzyszący
accompli,dokonanym
accomplice,wspólnik
accomplices,wspólnicy
accomplish,wykonać
accomplished,osiągnąć
accomplishes,realizuje
accomplishing,realizacji
accomplishment,osiągnięcie
accomplishments,osiągnięcia
accord,porozumienie
accordance,zgodność
accordant,zgodny
accorded,przyznane
according,według
accordingly,odpowiednio
accordion,akordeon
accordionist,harmonista
accordions,akordeony
accords,akordy
accost,zaczepić
accosted,zaczepiony
accosts,zaczepia
account,konto
accountability,odpowiedzialność
accountable,odpowiedzialny
accountancy,księgowość
accountant,księgowa
accountants,księgowi
accounted,stanowiły
accounting,rachunkowości
accounts,konta
accra,akra
accredit,akredytować
accreditation,akredytacja
accredited,akredytowany
accrediting,akredytacyjny
accredits,akredytacji
accreted,zrośnięty
accretion,przyrost
accretions,naleciałości
accrual,memoriałowej
accruals,rozliczenia międzyokresowe
accrue,przypadać
accrued,naliczone
accrues,narastania
accruing,narosłe
accumulate,gromadzić
accumulated,skumulowane
accumulates,akumuluje
accumulating,gromadzenia
accumulation,akumulacja
accumulations,nagromadzenia
accumulative,akumulacyjne
accumulator,akumulator
accumulators,akumulatory
accuracies,dokładność
accuracy,dokładność
accurate,dokładny
accurately,dokładnie
accursed,przeklęty
accurst,feralny
accusation,oskarżenie
accusations,oskarżenia
accusative,biernik
accusatory,oskarżycielski
accuse,oskarżać
accused,oskarżony
accuser,oskarżyciel
accusers,oskarżyciele
accuses,oskarża
accusing,oskarżając
accusingly,oskarżycielsko
accustom,przyzwyczaić
accustomed,przyzwyczajony
accustoming,przyzwyczajając
ace,as
aceasta,această
acentric,niecentryczną
acerbic,cierpki
acerbity,zgryźliwość
aces,asy
acetal,acetalu
acetate,octan
acetates,octany
acetic,octowy
acetone,aceton
acetylene,acetylen
achaean,achajskim
achaeans,achajowie
achaia,achaja
ache,ból
ached,bolały
aches,bóle
achievable,osiągalny
achieve,osiągać
achieved,osiągnąć
achievement,osiągnięcie
achievements,osiągnięcia
achievers,osiągających
achieves,dokonuje
achieving,osiągnięcia
aching,ból
achingly,boleśnie
achromatic,achromatyczny
acid,kwas
acidic,kwaśny
acidification,zakwaszenie
acidified,zakwasza
acidify,zakwasić
acidifying,zakwaszenie
acidity,kwasowość
acidly,kwaśno
acidrain,kwaśny deszcz
acids,kwasy
acknowledge,uznać
acknowledged,przyznał
acknowledgement,potwierdzenie
acknowledgements,podziękowania
acknowledges,przyznaje
acknowledging,uznając
acknowledgment,potwierdzenie
acknowledgments,podziękowania
acme,kulminacja
acne,trądzik
acolyte,akolita
acolytes,akolitów
aconite,tojad
acorn,żołądź
acorns,żołędzie
acoustic,akustyczny
acoustical,akustyczny
acoustically,akustycznie
acoustics,akustyka
acp,akp
acquaint,zapoznać
acquaintance,znajomy
acquaintances,znajomi
acquaintanceship,znajomości
acquainted,zapoznali
acquainting,zapoznanie
acquaints,zapoznaje
acquiesce,przyzwalać
acquiesced,zgodził
acquiescence,przyzwolenie
acquiescent,przychylny
acquiescing,godzić
acquire,nabyć
acquired,nabyty
acquirement,nabycie
acquirer,nabywca
acquirers,nabywcy
acquires,nabywa
acquiring,nabywanie
acquis,dorobek
acquisition,nabycie
acquisitions,przejęcia
acquisitive,zachłanny
acquisitiveness,zachłanność
acquit,uniewinnić
acquittal,uniewinnienie
acquittals,uniewinnienia
acquittance,uiszczenie
acquitted,uniewinniony
acquitting,uniewinniający
acre,akr
acreage,areał
acres,akrów
acrid,gryzący
acrimonious,zjadliwy
acrimoniously,uszczypliwie
acrimony,żółć
acrobat,akrobata
acrobatic,akrobatyczny
acrobatics,akrobatyka
acrobats,akrobaci
acronym,akronim
acronyms,akronimy
acropolis,akropol
across,przez
acrostic,akrostych
acrylic,akryl
acrylics,akryle
act,akt
acted,działał
acting,działanie
actinides,aktynowców
action,akcja
actionable,zaskarżeniu
actions,działania
activate,aktywować
activated,aktywowane
activates,aktywuje
activating,aktywacji
activation,aktywacja
activations,aktywacje
activator,aktywator
activators,aktywatory
active,aktywny
actively,aktywnie
actives,czynne
activism,aktywizm
activist,aktywista
activists,aktywiści
activities,działania
activity,czynność
acton,działać na
actor,aktor
actors,aktorzy
actress,aktorka
actresses,aktorki
acts,akty
actual,rzeczywisty
actualisation,aktualizacja
actualise,aktualizować
actualised,uaktualnionej
actualities,aktualności
actuality,rzeczywistość
actually,tak właściwie
actuarial,aktuarialna
actuaries,aktuariuszy
actuary,specjalista od ubezpieczeń
actuate,wprawiać w ruch
actuated,uruchamiane
actuates,uruchamia
actuating,uruchamiający
actuation,uruchomienie
actuator,siłownik
actuators,siłowniki
actuel,stan cywilny
acuity,ostrość
acumen,bystrość
acupuncture,akupunktura
acupuncturist,specjalista od akupunktury
acupuncturists,akupunktury
acute,ostry
acutely,przenikliwie
acuteness,bystrość
acyclic,acykliczny
ad,ogłoszenie
adage,przysłowie
adamant,nieugięty
adamantly,stanowczo
adapt,dostosować
adaptability,zdolność adaptacji
adaptable,dający się przystosować
adaptation,adaptacja
adaptations,adaptacje
adapted,przystosowany
adapters,adaptery
adapting,przystosowanie
adaptive,adaptacyjne
adaptively,adaptacyjnie
adaptivity,adaptacyjność
adaptor,adapter
adaptors,adaptery
adapts,dostosowuje
add,dodaj
adda,dodać
added,dodane
addenda,załączniki
addendum,uzupełnienie
adder,żmija
adders,sumatory
addict,nałogowiec
addicted,uzależniony
addiction,nałóg
addictions,uzależnienia
addictive,wciągająca
addictiveness,uzależniające
addicts,uzależnionych
adding,dodawanie
addition,dodatek
additional,dodatkowy
additionally,do tego
additions,dodatki
additive,dodatek
additively,addytywnie
additives,dodatki
addle,zepsuć
address,adres
addressability,adresowalność
addressable,adresowalnych
addressed,skierowana
addressee,adresat
addressees,adresaci
addresses,adresy
addressing,adresowania
adds,dodaje
adduce,przytaczać
adduced,przedstawił
adduces,przytacza
adducing,przytaczając
adelaide,adelajda
adenine,adenina
adenoids,adenoidy
adenoma,gruczolak
adenomas,gruczolaki
adepts,adepci
adequacy,adekwatność
adequate,odpowiedni
adequately,odpowiednio
adhere,przylgnąć
adhered,przestrzegane
adherence,przyczepność
adherent,przylegający
adherents,zwolennicy
adherer,wyznawca
adherers,wyznawcy
adheres,przylega
adhering,przylegającą
adhesion,przyczepność
adhesions,zrosty
adhesive,klej
adhesiveness,przyczepność
adhesives,kleje
adhoc,ad hoc
adiabatic,adiabatyczne
adiabatically,adiabatycznego
adige,adyga
adipose,tłuszczowy
adit,sztolnia
adj,przym
adjacency,przyleganie
adjacent,przyległy
adjacently,przylegle
adjectival,przymiotnikowy
adjective,przymiotnik
adjectives,przymiotniki
adjoin,przyłączać
adjoined,przylega
adjoining,przylegający
adjoins,sąsiaduje
adjourn,odraczać
adjourned,odroczona
adjourning,odroczenia
adjournment,odroczenie
adjourns,zawiesza
adjudge,rozstrzygać
adjudged,uznano że
adjudicate,orzec
adjudicated,rozstrzygnięty
adjudicates,orzeka
adjudicating,orzekający
adjudication,wyrok
adjudications,werdyktów
adjudicator,arbiter
adjudicators,postępowania na
adjunct,adiunkt
adjuncts,adiunktów
adjure,zakląć
adjured,zaprzysiągł
adjust,dostosować
adjustable,nastawny
adjusted,skorygowana
adjuster,regulator
adjusting,dostosowując
adjustment,regulacja
adjustments,korekty
adjusts,dostosowuje
adjutant,adiutant
admin,administrator
administer,administrować
administered,podawać
administering,podawanie
administers,administruje
administrate,zarządzać
administrated,administrowana
administrating,administrowania
administration,administracja
administrations,administracje
administrative,administracyjny
administratively,administracyjnie
administrators,administratorzy
admirable,zachwycający
admirably,koncertowo
admiral,admirał
admirals,admirałów
admiralty,admiralicja
admiration,podziw
admire,podziwiać
admired,podziwianych
admirer,wielbiciel
admirers,wielbiciele
admires,podziwia
admiring,podziwiając
admiringly,podziwem
admissibility,dopuszczalność
admissible,dopuszczalny
admission,wstęp
admissions,przyjęć
admit,przyznać
admits,przyznaje
admittance,wstęp
admitted,przyznał
admittedly,wprawdzie
admitting,przyznając
admix,pomieszać
admixture,domieszka
admonish,upomnieć
admonished,upomniał
admonishes,napomina
admonishing,upominając
admonishment,napomnienie
admonition,napomnienie
admonitions,upomnienia
admonitory,upominawczym
ado,korowody
adolescence,adolescencja
adolescent,młodociany
adolescents,młodzież
adolphus,adolf
adopt,przyjąć
adopted,przyjęty
adopter,mssf
adopting,przyjęcie
adoption,przyjęcie
adoptions,adopcje
adoptive,przybrany
adopts,przyjmuje
adorable,godny podziwu
adorably,pieknie
adoration,adoracja
adore,adorować
adored,adorowany
adorer,czcicielem
adorers,czcicielami
adores,uwielbia
adoring,uwielbiając
adoringly,uwielbieniem
adorn,ozdobić
adorned,strojny
adorning,ozdabianie
adornment,przybranie
adornments,ozdoby
adorns,zdobi
adrenal,nadnerczy
adrenalin,adrenalina
adrenaline,adrenalina
adressee,słyszałaś
adrianople,adrianopol
adrift,dryfujący
adroit,zręczny
adroitly,udatnie
adroitness,zręczność
adsorb,adsorbować
adsorbed,adsorbowane
adsorption,adsorpcja
adulation,schlebianie
adulatory,pochlebczy
adult,dorosły
adulterate,fałszować
adulterated,zafałszowane
adulteration,fałszerstwo
adulterations,zafałszowania
adulterer,cudzołożnik
adulterers,cudzołożnicy
adulteress,cudzołożnica
adulteresses,cudzołożyły
adulteries,cudzołóstwa
adulterous,cudzołożny
adultery,cudzołóstwo
adulthood,dorosłość
adults,dorośli ludzie
adumbrate,zapowiadać
adumbrated,naszkicował
advance,awansować
advanced,zaawansowany
advancement,postęp
advancements,postęp
advances,postęp
advancing,postęp
advantage,przewaga
advantaged,uprzywilejowanych
advantageous,korzystny
advantageously,korzystnie
advantages,zalety
advent,nadejście
adventitious,niezwykły
advents,przyjścia
adventure,przygoda
adventurer,poszukiwacz przygód
adventurers,awanturnicy
adventures,przygody
adventuress,awanturnica
adventuring,przygód
adventurism,awanturnictwo
adventurous,ryzykowny
adventurously,awanturniczo
adverb,przysłówek
adverbial,przysłówkowy
adverbs,przysłówki
adversarial,kontradyktoryjności
adversaries,przeciwnicy
adversary,przeciwnik
adverse,niekorzystny
adversely,negatywnie
adversities,przeciwności
adversity,nieszczęście
advert,ogłoszenie
adverting,z reklamy
advertise,reklamować
advertised,reklamowane
advertisement,ogłoszenie
advertisements,ogłoszenia
advertiser,ogłoszeniodawca
advertisers,reklamodawcy
advertises,reklamuje
advertising,reklama
adverts,ogłoszeń
advice,rada
advices,porady
advisability,celowość
advisable,wskazany
advise,doradzać
advised,zaleca
advisedly,roztropnie
adviser,doradca
advisers,doradcy
advises,doradza
advising,doradztwo
advisor,doradca
advisory,doradczy
advocacy,rzecznictwo
advocate,adwokat
advocated,zalecał
advocates,zwolennicy
advocating,opowiadając
adze,topór
aegina,egina
aegis,egida
aegisthus,ajgistos
aemilius,emiliusz
æneas,eneasz
aeneid,eneidy
aeolian,eolskie
aeon,eon
aeons,eony
aerate,wietrzyć
aerated,napowietrzona
aerates,napowietrza
aerating,napowietrzania
aeration,napowietrzanie
aerial,antena
aerials,anteny
aerobatic,akrobatów
aerobatics,ewolucje
aerobe,tlenowiec
aerobes,tlenowe
aerobic,aerobik
aerobically,tlenowej
aerobics,aerobik
aerobraking,aerohamowania
aerodrome,lotnisko
aerodromes,lotnisk
aerodynamic,aerodynamiczny
aerodynamically,aerodynamicznie
aerodynamics,aerodynamika
aerofoil,skrzydło samolotu
aeronaut,aeronauta
aeronautic,aeronautyczny
aeronautical,lotniczej
aeronautics,aeronautyka
aeroplane,samolot
aeroplanes,samoloty
aerosols,aerozole
aerospace,lotniczy
aeschines,ajschines
aeschylus,ajschylos
aesculapius,eskulap
aesop,ezopa
aesthete,esteta
aesthetes,estetów
aesthetic,estetyczny
aesthetically,estetycznie
aestheticism,estetyzm
aesthetics,estetyka
aether,eter
afar,daleka
affability,uprzejmość
affable,uprzejmy
affably,uprzejmie
affair,romans sprawa
affairs,sprawy
affect,oddziaływać
affectation,sztuczność
affected,wpływ
affectedly,afektowanie
affecting,wpływający
affection,uczucie
affectionate,czuły
affectionately,pieszczotliwie
affections,uczucia
affective,afektywne
affects,ma wpływ
afferent,dośrodkowy
affianced,zaręczony
affidavit,oświadczenie złożone pod przysięgą
affidavits,oświadczeń
affiliated,afiliowany
affiliates,stowarzyszone
affiliating,stowarzyszenie
affiliation,afiliacja
affiliations,powiązania
affinities,powinowactwa
affinity,powinowactwo
affirm,potwierdzać
affirmation,afirmacja
affirmations,afirmacje
affirmative,twierdzący
affirmatively,afirmatywnie
affirmed,potwierdzone
affirming,potwierdzając
affirms,potwierdza
affix,przymocować
affixed,przymocowane
affixes,umieszcza
affixing,umieszczania
afflict,dotknąć
afflicted,dotknięty
afflicting,trapiący
affliction,nieszczęście
afflictions,uciski
afflicts,dotyka
affluence,dostatek
affluent,zamożny
affluents,dopływów
afflux,napływ
afford,pozwolić sobie
affordability,przystępność
affordable,niedrogie
afforded,zapewniono
affording,dające
affords,daje
afforestation,zalesienie
afforested,zalesione
affray,awantura
affront,afront
affronted,urażonego
affronts,zniewagi
afghan,afgańska
afghani,afgańska
afghanistan,afganistan
afghans,afgańczycy
afield,w polu
afire,ogień
aflame,rozpalony
afloat,na morzu
afoot,pieszo
afore,wyżej
aforementioned,wyżej wymieniony
aforesaid,wyżej wymieniony
aforethought,popełniony z premedytacją
aforetime,niegdyś
afraid,boi
afresh,na nowo
africa,afryka
african,afryki
africans,afrykanie
aft,na rufie
after,po
afterbirth,po urodzeniu
aftercare,opieka postpenitencjarna
aftereffects,po efektach
afterglow,poświata
afterlife,życie pozagrobowe
afterlives,życie doczesne
aftermath,następstwa
afternoon,popołudnie
afternoons,po południu
aftershave,płyn po goleniu
aftershocks,wstrząsy wtórne
aftertaste,posmak
afterthought,refleksja
afterthoughts,refleksje
afterward,potem
afterwards,potem
again,jeszcze raz
against,przeciwko
agape,agapa
agate,agat
agatha,agata
agave,agawa
agaves,agawy
age,wiek
aged,w wieku
ageing,starzenie się
ageings,przeterminowania
ageless,ponadczasowa
agencies,oddziały
agency,agencja
agendas,programy
agents,środki
ages,w wieku
agglomerated,aglomerowany
agglomerating,spiekania
agglomeration,aglomeracja
agglomerations,aglomeracje
agglutinative,zlepny
aggrandisement,koloryzowanie
aggrandize,powiększać
aggrandizement,koloryzowanie
aggravate,pogarszać
aggravated,pogarsza
aggravates,pogarsza
aggravating,obciążający
aggravation,pogorszenie
aggravations,zaostrzeń
aggregate,agregat
aggregated,zagregowane
aggregates,agregaty
aggregating,agregowanie
aggregation,skupisko
aggregations,agregacji
aggression,agresja
aggressions,agresji
aggressive,agresywny
aggressively,agresywnie
aggressiveness,agresywność
aggressor,agresor
aggressors,agresorami
aggrieved,pokrzywdzony
aghast,przerażony
agile,zwinny
agility,zwinność
aging,starzenie się
agio,ażio
agitate,mieszać
agitated,podniecony
agitatedly,nerwowo
agitating,wzruszający
agitation,agitacja
agitator,mieszadło
agitators,mieszadła
agitee,agitée
agleam,iskrzący się
aglow,płonący
agnes,agnieszka
agnostic,agnostyk
agnosticism,agnostycyzm
agnostics,agnostycy
ago,temu
agog,podniecony
agonies,męki
agonise,męczyć
agonised,agonized
agonising,bolesny
agonisingly,boleśnie
agonist,agonistą
agonists,agonistów
agonizing,bolesny
agony,agonia
agoraphobia,agorafobia
agoraphobic,agorafobię
agrarian,agrarny
agreables,agréables
agree,godzić się
agreeable,przyjemny
agreeableness,ugodowość
agreeably,przyjemnie
agreed,zgodził
agreeing,zgadzając
agreement,umowa
agreements,umowy
agrees,zgadza
agribusiness,agrobiznes
agricultural,rolny
agriculturalist,rolnik
agriculturalists,rolnicy
agriculturally,rolniczo
agriculture,rolnictwo
agriculturist,agronom
agriculturists,rolnicy
agrimony,rzepik
agrippa,agryppa
agrippina,agrypina
agrochemical,agrochemicznych
agrochemicals,agrochemicznych
agronomist,agronom
agronomists,agronomów
agronomy,agronomia
aground,na mieliźnie
ague,zimnica
ahab,achab
ahasuerus,aswerus
ahaz,achaz
ahead,przed siebie
ahem,hm
ahnlich,ähnlich
ahoy,ahoj
aid,pomoc
aide,adiutant
aided,wspomaganie
aiders,ratunkowego
aides,pomocnicy
aiding,pomocnictwo
aiguille,iglica
ail,chorować
ailed,dolegało
aileron,lotka
ailerons,lotki
ailing,schorowany
ailment,dolegliwość
ailments,dolegliwości
ails,dolega
aim,cel
aimed,na celu
aimer,celownik
aiming,dążąc
aimless,bezcelowy
aimlessly,bez celu
aimlessness,bezcelowość
aims,cele
air,powietrze
airbase,baza lotnicza
airborne,w powietrzu
airconditioned,klimatyzowany
airconditioner,klimatyzacja
airconditioning,klimatyzacja
aircraft,samolot
aircrew,załoga powietrzna
aircrews,załóg
aired,na antenie
airfield,lotnisko
airfields,lotnisk
airflow,przepływ powietrza
airforce,siły powietrzne
airframe,płatowiec
airframes,płatowce
airgun,wiatrówka
airily,beztrosko
airiness,niedbałość
airing,wietrzenie
airings,przewietrzenia
airlift,most lotniczy
airlifting,drogą powietrzną
airline,linie lotnicze
airliner,samolot
airliners,samoloty
airlines,linie lotnicze
airlock,śluza
airlocks,śluzy
airmail,poczta lotnicza
airman,lotnik
airmen,lotnicy
airplane,samolot
airport,lotnisko
airports,lotniska
airraid,atak bombowy
airs,plenery
airship,sterowiec
airships,sterowce
airspace,przestrzeni powietrznej
airstream,strumień powietrza
airstrip,lądowisko
airstrips,lądowisk
airtight,hermetyczny
airtime,bezprzewodowych
airway,dróg oddechowych
airways,linia
airworthiness,zdatności do lotu
airworthy,sprawny
airy,przewiewny
aisle,nawa boczna
aisles,nawy
ajar,uchylony
akimbo,pod boki
akin,pokrewny
aking,ostępy
alack,brak
alacrity,skwapliwość
alanine,alanina
alarmed,zaniepokojony
alarming,alarmujące
alarmingly,alarmująco
alarmism,panikarstwo
alarmist,alarmista
alarms,alarmy
alarum,budzik
alas,niestety
alb,alba
albanian,albański
albanians,albańczycy
albatross,albatros
albatrosses,albatrosy
albeit,aczkolwiek
albertine,albertyna
albinia,albinizm
albinism,bielactwo
albino,albinos
albumen,białko
albumin,albumina
albuminous,białkowy
albums,albumy
alcestis,alkestis
alchemical,alchemiczna
alchemist,alchemik
alchemists,alchemicy
alchemy,alchemia
alcibiades,alcybiadesa
alcinous,alkinoosa
alcohol,alkohol
alcoholic,alkoholik
alcoholics,alkoholików
alcoholism,alkoholizm
alcohols,alkohole
alcove,nisza
alcoves,wnęk
aldehyde,aldehyd
aldehydes,aldehydy
alder,olcha
alderman,radny miejski
aldermen,radni
alders,olchy
alehouse,piwiarnia
alembic,alembik
alert,czujny
alerted,zaalarmował
alerting,ostrzeganie
alertly,czujnie
alertness,czujność
alerts,alerty
alexanders,aleksandrów
alexandria,aleksandria
alexandrian,aleksandryjski
alexandrians,aleksandryjczycy
alexandrine,aleksandryn
alexandrovitch,aleksandrowicz
alexandrovna,aleksandrowna
alexei,aleksiej
alexia,aleksja
alexius,aleksy
alfalfa,lucerna
algae,glony
algal,glonów
algebraic,algebraiczny
algebraical,algebraiczny
algebraically,algebraicznie
algebraist,algebraik
algebras,algebry
algeria,algieria
algerian,algierczyk
algiers,algier
algorithm,algorytm
algorithmic,algorytmiczne
algorithmically,algorytmicznie
algorithms,algorytmy
alia,innymi
aliases,aliasy
alibis,alibi
alices,fiber
alien,obcy
alienate,zrazić
alienated,wyobcowana
alienates,alienuje
alienating,alienacji
alienation,alienacja
aliens,obcy
alight,wysiadać
alighted,wylądował
alighting,desant
align,wyrównać
aligned,wyrównane
aligning,justowanie
alignment,wyrównanie
alignments,wyrównania
aligns,wyrównuje
alike,podobnie
aliment,pokarm
alimentary,pokarmowy
aliments,pokarmy
alimony,alimenty
aliphatic,alifatyczny
aliquot,podwielokrotność
aliquots,porcje
alive,żywy
alkali,alkalia
alkalic,alkaliczną
alkalies,alkalia
alkaline,zasadowy
alkalinity,zasadowość
alkalis,ługi
alkaloids,alkaloidy
alkanes,alkany
alkyl,alkil
all,wszyscy
alla­,alla
allah,bóg
allay,uspokajać
allayed,rozwiane
alle,wszystkie
allegation,zarzut
allegations,zarzuty
allege,twierdzić
alleged,rzekomy
allegedly,rzekomo
alleges,twierdzi
allegiance,lojalność
allegiances,lojalność
alleging,opartego na
allegorical,alegoryczny
allegorically,alegorycznie
allegories,alegorie
allegory,alegoria
allele,allel
alleles,allele
allelic,allelicznym
allergen,alergen
allergens,alergeny
allergic,alergiczny
allergies,alergie
allergy,alergia
allerlei,różne
alleviate,łagodzić
alleviated,złagodzone
alleviates,łagodzi
alleviating,łagodzenia
alleviation,ulga
alleviations,odstępstw
alley,aleja
alleys,alejki
alleyway,boczna uliczka
alleyways,uliczki
alliance,sojusz
alliances,sojuszy
allied,sprzymierzony
allies,sojusznicy
alligator,aligator
alligators,aligatory
allis,wszystko jest
alliterate,aliterują
alliteration,aliteracja
alliterations,aliteracji
allocate,przeznaczyć
allocated,przydzielony
allocates,przydziela
allocating,alokacji
allocation,przydział
allocations,alokacje
allocator,podzielnik
