English,Other
premonition,aavistus
presentiment,aavistus
soupcon,aavistus
soupçon,aavistus
abbess,abbedissa
abyssinia,abessinia
abyssinian,abessinialainen
abijah,abian
abimelech,abimelek
ablation,ablaatio
ablative,ablatiivi
ablating,ablatoimiseksi
abortionists,abortin
abortions,abortteja
abortion,abortti
absinthe,absintti
abscissa,abskissa
abscissas,abskissa
abscissae,abskissana
absolutism,absolutismi
teetotal,absolutisti
teetotaller,absolutisti
absolute,absoluuttinen
absoluteness,absoluuttisuutta
unabsorbed,absorboitumaton
absorptivity,absorboituvuus
absorptions,absorptiot
abstract,abstrakti
abstrakte,abstrakti
abstraction,abstraktio
abstractly,abstraktisti
absurdist,absurdin
achete,acheté
adhoc,ad hoc
adamss,adamssin
adapter,adapteri
adaptor,adapteri
adapters,adapterit
adaptors,adapterit
adaptively,adaptiivisesti
adaptivity,adaptiivisuus
addicts,addiktit
additively,additiivisesti
adenine,adeniini
adenomas,adenoomia
adiabatic,adiabaattinen
adiabatically,adiabaattisesti
adjectives,adjektiiveja
adjective,adjektiivi
adjectival,adjektiivinen
adjutant,adjutantti
admetus,admetos
admittances,admittansseja
adoptions,adoptiot
adrenalin,adrenaliini
adrenaline,adrenaliini
epinephrine,adrenaliini
petition,adressi
adriatic,adrianmeri
adrianople,adrianopolin
adsorbed,adsorboitu
adsorb,adsorboivat
adsorption,adsorptio
advents,adventin
adverb,adverbi
adverbial,adverbiaali
adverbs,adverbit
aeneid,aeneis
aerobics,aerobic
aerobic,aerobinen
aerobically,aerobisesti
aerobe,aerobista
aerobes,aerobit
aerodynamic,aerodynaaminen
aerodynamically,aerodynaamisesti
aerodynamics,aerodynamiikka
aerosol,aerosoli
aerosols,aerosolit
aphasia,afasia
affective,affektiivinen
affixes,affiksen
affinities,affiniteetit
affinity,affiniteetti
afghans,afgaanit
afghanistan,afganistan
afghan,afganistanilainen
afghani,afganistanin
aphorisms,aforismeja
aphorism,aforismi
aphorist,aforistikko
aphoristic,aforistinen
africa,afrikka
african,afrikkalainen
africans,afrikkalaiset
agent,agentti
agglomerating,agglomeroimalla
aggregates,aggregaatit
aggregate,aggregaatti
aggregation,aggregaatti
aggregations,aggregoinneista
aggressive,aggressiivinen
aggressively,aggressiivisesti
aggressiveness,aggressiivisuus
aggression,aggressio
aggressions,aggressioiden
agitator,agitaattori
agnostic,agnostikko
agnostics,agnostikkoja
agnosticism,agnostisismi
agonises,agonisoi
agonist,agonisti
agonists,agonistit
agonisingly,agonizingly
agoraphobia,agorafobia
agrarian,agraarinen
lourd,agricole
agronomists,agronomeja
agronomist,agronomi
agronomy,agronomia
achab,ahab
ahaz,ahas
ahasuerus,ahasveroksen
constricted,ahdas
cramped,ahdas
poky,ahdas
straitened,ahdas
illiberal,ahdasmielinen
narrowminded,ahdasmielinen
parochialism,ahdasmielisyys
supercharged,ahdettu
brace,ahdin
supercharger,ahdin
exigency,ahdinko
neediness,ahdinko
plight,ahdinko
predicament,ahdinko
assail,ahdistaa
beset,ahdistaa
harry,ahdistaa
distressing,ahdistava
oppressive,ahdistava
crams,ahdistavat
assailing,ahdistelemassa
molester,ahdistelija
pursuer,ahdistelija
molest,ahdistella
molested,ahdisteltu
harassment,ahdistelu
hounding,ahdistelu
mobbed,ahdistelu
molestation,ahdistelu
molestations,ahdistelujen
haunted,ahdisti
distresses,ahdistuksiin
anguished,ahdistunut
anxious,ahdistunut
anguish,ahdistus
constriction,ahdistus
oppressiveness,ahdistus
toilers,ahertajien
achitophel,ahitofel
diligent,ahkera
hardworking,ahkera
industrious,ahkera
studious,ahkera
busily,ahkerasti
diligently,ahkerasti
diligence,ahkeruus
industriousness,ahkeruus
sledges,ahkiot
gobble,ahmaista
glutton,ahmatti
gourmand,ahmatti
gluttonous,ahmattimainen
guzzle,ahmia
greedily,ahnaasti
voraciously,ahnaasti
ravenous,ahnas
voracity,ahnaus
grasping,ahne
greedy,ahne
rapacious,ahne
avarice,ahneus
avidity,ahneus
cupidity,ahneus
greed,ahneus
rapacity,ahneus
covetousness,ahneutta
clearings,aholla
cram,ahtaa
overcrowd,ahtaa liian täyteen
stevedore,ahtaaja
troublous,ahtaita
stenosis,ahtauma
strictures,ahtaumat
narrowness,ahtaus
perch,ahven
perches,ahventa
ow,ai
fences,aidat
inclose,aidata
fenced,aidattu
walled,aidattuja
gated,aidatulla
truest,aidoin
genuinely,aidosti
previously,aiemmin
aegisthus,aigisthos
subject,aihe
topic,aihe
justly,aiheellisesti
topics,aiheet
gratuitous,aiheeton
uncalled,aiheeton
undeservedly,aiheettomasti
subjects,aiheista
clustered,aihekokonaisuuksien
inflicts,aiheutetaan
inflicted,aiheutettu
entail,aiheuttaa
induce,aiheuttaa
inflict,aiheuttaa
pose,aiheuttaa
poses,aiheuttaa
concuss,aiheuttaa aivotärähdys jklle
causing,aiheuttaen
causer,aiheuttaja
emitters,aiheuttajat
induced,aiheuttama
inflicting,aiheuttamalla
posed,aiheuttamiin
injuriously,aiheuttavasti
caused,aiheutti
incurred,aiheutuneet
entailing,aiheutuu
arising,aiheutuvat
occasioned,aiheutuvat
stemming,aiheutuvat
incurring,aiheutuvia
billets,aihiot
blanks,aihiot
period,aika
time,aika
accomplished,aikaan
timeconsuming,aikaavievä
timeframe,aikaikkuna
earlier,aikaisemmin
heretofore,aikaisemmin
epoch,aikakausi
era,aikakausi
eras,aikakausilta
epochs,aikakausina
magazines,aikakauslehdet
periodicals,aikakauslehdet
journal,aikakauslehti
magazine,aikakauslehti
periodical,aikakauslehti
annals,aikakirjat
chronicles,aikakirjat
contemporaries,aikalaisensa
timeout,aikalisä
tenses,aikamuodot
during,aikana
shibboleths,aikansa eläneitä
timeshare,aikaosuuksien
schedule,aikataulu
timescale,aikataulu
timetable,aikataulu
timescales,aikatauluja
timetabling,aikataulujen
schedules,aikataulut
timetables,aikataulut
timetabled,aikataulutetut
scheduling,aikataulutus
interval,aikaväli
spitefully,aikeessa
intentions,aikomukset
intents,aikomukset
intention,aikomus
envisages,aikoo
intends,aikoo
endorses,aikoo hyödyntää
intend,aikovat
intending,aikovat
adult,aikuinen
grownup,aikuinen
adults,aikuiset
grownups,aikuiset
ages,aikuisten
adulthood,aikuisuus
always,aina
whenever,aina kun
substance,aine
substantive,aineellisen
substantively,aineellisesti
metabolic,aineenvaihdunnallinen
metabolisms,aineenvaihdunnan
metabolise,aineenvaihdunta
metabolises,aineenvaihdunta
metabolism,aineenvaihdunta
agents,aineet
substances,aineet
disembodied,aineeton
immaterial,aineeton
incorporeal,aineeton
dematerialised,aineettomassa
intangible,aineettomat
intangibles,aineettomat hyödykkeet
ingredients,ainekset
makings,ainekset
constituent,aineosa
ingredient,ainesosa
dient,ainesosana
sole,ainoa
uniquely,ainoastaan
unrepeatable,ainutkertaisen
unique,ainutlaatuinen
exclusiveness,ainutlaatuisuus
uniqueness,ainutlaatuisuus
gonna,aio
oar,airo
oars,airot
harbinger,airut
herald,airut
cuckold,aisankannattaja
bedfellow,aisapari
yokes,aisat
aeschylus,aiskhylos
aesop,aisopos
sensed,aisti
sensory,aisti-
sensual,aistillinen
sensuous,aistillinen
sensuality,aistillisuus
sensuousness,aistillisuutta
senses,aistit
sentient,aistiva
fence,aita
hoarding,aita
hurdles,aitajuoksu
granaries,aitat
storehouses,aitat
corral,aitaus
inclosure,aitaus
authentic,aito
genuine,aito
hoardings,aitoihin
fencings,aitojen
authenticity,aitous
genuineness,aitous
verisimilitude,aitous
granary,aitta
storehouse,aitta
outstandingly,aivan erityisen
whatever,aivan sama
characterless,aivan tavallinen
unexceptional,aivan tavallinen
sneezes,aivastaa
sneezing,aivastelu
sneezed,aivasti
sneeze,aivastus
strokes,aivohalvauksia
apoplexy,aivohalvaus
cerebral,aivojen
meningitis,aivokalvontulehdus
brainpower,aivokapasiteetti
braindead,aivokuollut
cortical,aivokuoren
cortex,aivokuori
pituitary,aivolisäke
indoctrinating,aivopesee
brainwashed,aivopesty
brainwash,aivopestä
brainwashing,aivopesu
hemisphere,aivopuolisko
hemispheric,aivopuoliskon
brainstorming,aivoriihi
brainstorms,aivoriihiä
electroencephalogram,aivosähkökäyrä
brain,aivot
encephalitis,aivotulehdus
concussed,aivotärähdys
concussion,aivotärähdys
pullover,aja sivuun
drive,ajaa
run,ajaa
shaves,ajaa
pursuers,ajajia
intime,ajallaan
seasonably,ajallaan
temporal,ajallinen
temporally,ajallisesti
temporality,ajallisuus
unshaved,ajamaton
untravelled,ajamaton
overtime,ajan myötä
apprised,ajan tasalla
inopportune,ajankohtaan nähden sopimaton
timely,ajankohtainen
topical,ajankohtainen
scarring,ajankohtaista
topicality,ajankohtaisuus
chronometric,ajanmittauslaitteet
chronograph,ajanoton
timekeeper,ajanottaja
timekeepers,ajanottajaa
timekeeping,ajanotto
unrevised,ajantasaisteta
timeliness,ajantasaisuus
scheduler,ajastimella
timers,ajastimet
timer,ajastin
cogitate,ajatella
conceive,ajatella
think,ajatella
thinkable,ajateltavissa oleva
contemplated,ajateltu
timeless,ajaton
thinketh,ajattelee
thinks,ajattelee
giddy,ajattelematon
inconsiderate,ajattelematon
thoughtless,ajattelematon
thoughtlessly,ajattelemattomasti
thoughtlessness,ajattelemattomuudesta
conceives,ajattelevat että
thinker,ajattelija
thinkers,ajattelijat
cogitation,ajattelu
thinking,ajattelu
unswervingly,ajattelua
mindset,ajattelutapa
mentalities,ajattelutapoja
timelessness,ajattomuus
libertarian,ajatuksen- ja toiminnanvapautta kannattava
musings,ajatukset
reflections,ajatukset
thoughts,ajatukset
idea,ajatus
thought,ajatus
thinktank,ajatushautomo
dash,ajatusviiva
drifts,ajaudumme
drifted,ajautuivat
drifting,ajautuminen
drift,ajelehtia
flotsam,ajelehtiva hylkytavara
shaved,ajeltu
drivable,ajettavissa
driven,ajettu
driving,ajo
drove,ajoi
impelled,ajoi
timed,ajoitettu
mistime,ajoittaa väärin
intermittently,ajoittain
intermitted,ajoittainen
intermittent,ajoittainen
periodic,ajoittainen
undated,ajoittamaton
timings,ajoitukset
timing,ajoitus
schedulers,ajoitusohjelmat
vendettas,ajojahdit
manhunt,ajojahti
kerbside,ajokaistan reunasta
immobilisation,ajokieltoon
hound,ajokoira
roadworthy,ajokuntoinen
charioteer,ajomies
actuated,ajon
immobiliser,ajonestolaite
vehicle,ajoneuvo
vehicular,ajoneuvo-
vehicles,ajoneuvot
weighbridge,ajoneuvovaaka
vus,ajoneuvoyksikköjen
tachographs,ajopiirtureita
tachograph,ajopiirturi
driftwood,ajopuut
carriageway,ajorata
roadway,ajorata
carriageways,ajoratojen
carbuncle,ajospahka
driveways,ajoteitä
driveway,ajotie
headlamps,ajovalaisimet
headlamp,ajovalaisin
headlight,ajovalot
headlights,ajovalot
drivers,ajurit
acacia,akaasia
agate,akaatti
chaff,akanat
academician,akateemikko
academicians,akateemikot
academic,akateeminen
academical,akateeminen
academe,akateemisen
academically,akateemisesti
academy,akatemia
academies,akatemiat
achaeans,akhaialaisten
achilles,akhilleus
columbine,akileija
hag,akka
ponce,akka
acclimatisation,akklimatisaatio
accredit,akkreditoida
accreditation,akkreditointi
accumulator,akku
battery,akku
accumulative,akkumulatiivinen
accusative,akkusatiivi
acolyte,akoluutti
acrobats,akrobaatit
acrobat,akrobaatti
acrobatics,akrobatia
achromatic,akromaattinen
acronym,akronyymi
acropolis,akropolis
acrylic,akryyli
acrylics,akryylit
axis,akseli
axle,akseli
shaft,akseli
shafting,akselin
axes,akselit
axles,akselit
shafts,akselit
wheelbase,akseliväli
accent,aksentti
accents,aksentti
axial,aksiaalinen
axially,aksiaalisesti
axiomatically,aksiomaattisesti
axioms,aksioomat
acp,akt
actives,aktiiveja
active,aktiivinen
actively,aktiivisesti
actinides,aktinideja
activator,aktivaattori
activators,aktivaattorit
activism,aktivismi
activist,aktivisti
activists,aktivistit
activates,aktivoi
capitalises,aktivoi
reactivates,aktivoi
activate,aktivoida
reactivate,aktivoida
capitalised,aktivoidut
activating,aktivoimalla
reactivating,aktivoimalla
activations,aktivoinnit
activation,aktivointi
activated,aktivoitu
actualised,aktuaalistuvan
actuary,aktuaari
actuaries,aktuaarit
acupuncture,akupunktio
acupuncturists,akupunktuurin
acoustics,akustiikka
acoustic,akustinen
acoustically,akustisesti
acoustical,akustiset
accumulators,akut
batteries,akut
acutely,akuutisti
acute,akuutti
aquarium,akvaario
aquaria,akvaarioissa
aquariums,akvaarioissa
aquamarine,akvamariini
alabaster,alabasteri
minors,alaikäisten
tropospheric,alailmakehän
deponent,alaindeksi
subscript,alaindeksi
subscripts,alaindeksit
arching,alaista
ranging,alaista
subordinates,alaistensa
downstairs,alakerrassa
sectoral,alakohtaiset
subcommittee,alakomitean
subcommittees,alakomiteat
broody,alakuloinen
dejected,alakuloinen
dejection,alakuloisuus
subculture,alakulttuuri
subcultures,alakulttuurien
subcultural,alakulttuuriryhmissä
outnumbered,alakynnessä
subspecies,alalaji
mandibular,alaleuassa
mandible,alaleuka
subclass,alaluokka
subclasses,alaluokkien
underworld,alamaailma
underlings,alamaisensa
subserviency,alamaisuussuhteeseen
undersized,alamittainen
downhill,alamäkeä
downs,alamäkiä
opining,alan ammattikunnalle
alanine,alaniini
subheadings,alanimikkeiden
lowland,alanko
lowlands,alanko
netherlander,alankomaalainen
netherlands,alankomaat
subprogram,alaohjelma
subheading,alaotsikko
subtitle,alaotsikko
undersides,alapinnan
beneath,alapuolella
underparts,alapuoli
underside,alapuoli
subgroups,alaryhmiä
subgroup,alaryhmä
down,alas
anvils,alasimet
anvil,alasin
downward,alaspäin
downwardly,alaspäin
downwards,alaspäin
landmass,alasta
naked,alasti
nakedness,alastomuus
nudity,alastomuus
nude,alaston
nudes,alastonkuvat
sectors,alat
perpetually,alati
subtypes,alatyyppejä
subtype,alatyyppi
footnote,alaviite
footnotes,alaviitteet
subunit,alayksikön
subunits,alayksiköt
alb,alba
albanians,albaanit
albanian,albanialainen
albatross,albatrossi
albatrosses,albatrossien
albino,albiino
album,albumi
albumin,albumiini
albums,albumit
aldehyde,aldehydi
aldehydes,aldehydit
alexandrians,aleksandrialaisten
alexandrian,aleksandrian
alexandrovna,aleksandrovna
hereinafter,alempana
lower,alempi
nether,alempi
inferiors,alempiarvoisina
depreciating,alene
lowers,alenee
decline,aleneminen
descending,aleneva
demoted,alennettu
derated,alennettu
downgraded,alennettu
reduced,alennettu
discounts,alennukset
rebates,alennukset
discount,alennus
abasement,alennustila
downgrades,alensi
lowered,alensi
demote,alentaa
downgrading,alentamista
demeaning,alentava
lowering,alentava
debasing,alentavan
condescend,alentua
stoop,alentua
condescended,alentui
condescending,alentuva
condescension,alentuvaisuus
condescendingly,alentuvasti
patronisingly,alentuvasti
alpha,alfa
algebraic,algebran
algiers,alger
algerian,algerialainen
algorithm,algoritmi
algorithmic,algoritminen
algorithmically,algoritmisesti
algorithms,algoritmit
low,alhainen
bottoming,alhaisimmillaan
aliases,aliakset
underestimate,aliarvioida
underestimated,aliarvioida
underrate,aliarvioida
undervalue,aliarvioida
undervaluing,aliarvioiminen
underestimating,aliarvioimme
underestimation,aliarviointi
understating,aliarviointi
underestimates,aliarvioitu
underrated,aliarvioitu
undervalues,aliarvostaa
undervalued,aliarvostettu
haircuts,aliarvostus
subspace,aliavaruus
alibis,alibi
aliphatic,alifaattiset
subdirectory,alihakemisto
subcontracting,alihankinta
subcontracted,alihankintana
subcontractors,alihankkijat
subharmonic,aliharmonisen
subharmonics,aliharmonisia
underpricing,alihinnoittelu
supercooling,alijäähtymisen
supercooled,alijäähtynyttä
deficit,alijäämä
deficits,alijäämät
underdeveloped,alikehittynyt
sublayer,alikerros
corporal,alikersantti
underpass,alikulkutunneli
underloaded,alikuormitettu
undercooked,alikypsennetyt
subdividing,alilohkoihin jakamista
undermanned,alimiehitetty
underpowered,alimitoitettu
nethermost,alimmainen
lowest,alin
subroutine,aliohjelma
subprograms,aliohjelmat
subroutines,aliohjelmia
replications,aliotosten
rarefaction,alipaine-
underweight,alipainoinen
underpaid,alipalkattu
underfunded,alirahoitettu
substructures,alirakenteita
malnourishment,aliravitsemus
undernourishment,aliravitsemus
underfed,aliravittu
undernourished,aliravittu
malnourished,aliravittuja
subdue,alistaa
subordinating,alistamalla
subjection,alistaminen
subordination,alistamisen
subjugating,alistamista
subjugation,alistamista
subordinate,alisteinen
subjected,alistettiin
subjugated,alisti
acquiescing,alistua
subservience,alistuminen
resignedly,alistuneesti
resigned,alistunut
acquiescent,alistuva
submissive,alistuva
submissiveness,alistuvaisuutta
submissively,alistuvasti
underachievement,alisuoriutumista
subconsciously,alitajuisesti
subconscious,alitajunta
subconsciousness,alitajunta
undercut,alittaa
undercutting,alittavuus
besetting,alituinen
incessant,alituinen
constantly,alituisesti
underemployment,alityöllisyys
noncommissioned,aliupseerit
subcontract,aliurakka
subcontractor,aliurakoitsija
subtenants,alivuokralaista
underflow,alivuoto
begin,alkaa
begins,alkaa
commence,alkaa
commences,alkaa
starts,alkaa
recommences,alkaa uudelleen
alkanes,alkaanit
from,alkaen
onwards,alkaen
starters,alkajaisiksi
alkalies,alkalit
alkaloids,alkaloideja
alkaloid,alkaloidi
begun,alkanut
incipient,alkava
rudimentary,alkeellinen
beginnings,alkeet
rudiments,alkeet
elementary,alkeis-
alchemy,alkemia
alchemical,alkeminen
alchemist,alkemisti
alchemists,alkemistien
embryo,alkio
germ,alkio
embryos,alkioiden
embryonal,alkion
embryonic,alkion
alcohol,alkoholi
spirituous,alkoholipitoiset
alcoholism,alkoholismi
alcoholic,alkoholisti
alcoholics,alkoholistit
alcohols,alkoholit
began,alkoi
commenced,alkoi
started,alkoi
alcove,alkovi
alcoves,alkovia
beginning,alku
inception,alku
start,alku
aboriginal,alku-
elemental,alkuaine-
reinitialise,alkuasetukset uudelleen
natives,alkuasukkaat
protozoa,alkueläimet
protozoans,alkueläimet
protozoan,alkueläin
primitiveness,alkukantaisuus
appetiser,alkupala
canapes,alkupaloja
origin,alkuperä
origins,alkuperä
provenance,alkuperä
original,alkuperäinen
aborigines,alkuperäinen kasvisto ja eläimistö
originals,alkuperäiset
alliterative,alkusoinnullinen
alliteration,alkusointu
overture,alkusoitto
prelude,alkusoitto
reinitialised,alkutilaansa
instigator,alkuunpanija
originator,alkuunpanija
alkyl,alkyyli
alla­,alla
below,alla
underneath,alla
upset,allapäin
under,alle
allele,alleeli
allelic,alleeliset
alleles,alleelit
allegory,allegoria
allegorically,allegorisesti
signed,allekirjoitettu
signatory,allekirjoittaja
signer,allekirjoittaja
signers,allekirjoittajat
signatories,allekirjoittajien
unsigned,allekirjoittamaton
signing,allekirjoittamisesta
hereunto,allekirjoittaneet tämän sopimuksen
undersigned,allekirjoittanut
signatures,allekirjoitukset
signature,allekirjoitus
allergen,allergeeni
allergens,allergeenit
allergy,allergia
allergies,allergiat
allergic,allerginen
underlinings,alleviivauksia
underlining,alleviivaus
alligator,alligaattori
alligators,alligaattorit
reallocates,allokoi uudelleen
allocator,allokoija
allocators,allokoijiksi
allotropic,allotrooppista
allotrope,allotropia
almanacs,almanakat
almanac,almanakka
almoner,almujenjakaja
alms,almut
spheres,aloilla
initiative,aloite
gumption,aloitekyky
recommenced,aloitetaan uudelleen
initiated,aloitettu
discontinues,aloitetun
embark,aloittaa
initiate,aloittaa
startup,aloittaa
restart,aloittaa alusta
restartable,aloittaa uudelleen
initiator,aloittaja
embarking,aloittamassa
commencement,aloittamista
initiating,aloittamista
recommencing,aloittavat
initiatory,aloitteentekijän
initiatives,aloitteet
beginner,aloittelija
cowhand,aloittelija
neophyte,aloittelija
tyro,aloittelija
novices,aloittelijat
beginners,aloittelijoille
embarked,aloitti
scrummage,aloituskahakka
commencements,aloituslupaa
collaring,aloitusporauksen
alpaca,alpakka
alpacas,alpakka
alphas,alpha
alps,alpit
alpine,alppi-
ibex,alppikauris
ibexes,alppikaurista
chalet,alppimaja
rhododendron,alppiruusu
rhododendrons,alppiruusut
mandrake,alruuna
poolside,altaan
caging,altaaseenpanoilmoitukseen
basins,altaat
pools,altaat
reservoirs,altaiden
predisposed,altis
prone,altis
exposes,altistaa
predispose,altistaa
predisposes,altistaa
predisposing,altistavia
subjecting,altistetaan
altruist,altruisti
altars,alttareita
altar,alttari
altarpiece,alttaritaulu
susceptibility,alttius
vulnerability,alttius
alto,altto
violas,altto
violist,alttoviulun soittaja
area,alue
range,alue
region,alue
territory,alue
subsuming,alueeksi
regional,alueellinen
territorial,alueellinen
regionally,alueellisesti
territorially,alueellisesti
regionalisation,alueellistaminen
subregional,alueellisten
territoriality,alueellisuus
areas,alueet
divisions,alueet
ranges,alueet
regions,alueet
zones,alueet
territories,alueiden
primers,alukkeita
embarkation,alukseen
shipboard,aluksen
shipborne,aluksen
outset,aluksi
instigated,alulle
originators,alullepanijat
aluminium,alumiini
aluminum,alumiini
sandwiched,alumiinifoliota
alumina,alumiinioksidia
originally,alun perin
alum,aluna
ship,alus
vessel,alus
bedpan,alusastia
underclothing,alusasu
undergarment,alusasu
undergarments,alusasut
petticoat,alushame
underskirt,alushame
petticoats,alushameet
briefs,alushousut
knickers,alushousut
underpants,alushousut
understorey,aluskasvillisuuden
underbrush,aluskasvillisuus
undergrowth,aluskasvillisuus
doily,alusliina
underlay,aluspaperi
substructure,alusrakenne
chassis,alusta
initialise,alustaa
initialises,alustaa
reformat,alustaa
reformatting,alustamalla
substrate,alustan
underbody,alustan
underframe,alustan
reformatted,alustanut
platforms,alustat
introductory,alustava
prefatory,alustava
preliminary,alustava
preparatory,alustava
tentative,alustava
preliminarily,alustavasti
tentatively,alustavasti
ships,alusten
vessels,alusten
formatted,alustettu
initialised,alustettu
substrates,alustoille
initialisation,alustus
initialising,alustus
lingerie,alusvaatteet
underclothes,alusvaatteet
underwear,alusvaatteet
alveolar,alveolaarinen
amalekites,amalekilaiset
amalgam,amalgaami
amalgams,amalgaamit
amaziah,amasja
amazons,amatsonit
amateur,amatööri
amateurish,amatöörin
amateurs,amatöörit
ambivalence,ambivalenssi
ambivalent,ambivalentti
ambergris,ambra
ambulance,ambulanssi
ambulances,ambulanssit
amoebic,amebamainen
amoeba,ameeba
amenorrhoea,amenorrea
americanism,amerikanismi
americium,amerikium
america,amerikka
americas,amerikka
american,amerikkalainen
americans,amerikkalaiset
amethyst,ametisti
amphetamine,amfetamiini
amphetamines,amfetamiinit
amphibious,amfibinen
amphitheatres,amfiteattereista
amphitheater,amfiteatteri
amphitheatre,amfiteatteri
liaised,ami
amide,amidi
amines,amiineja
amine,amiini
fisted,amir
admiral,amiraali
vocations,ammateista
occupational,ammatillinen
professional,ammatillinen
vocational,ammatillinen
occupationally,ammatillisesti
vocationally,ammatillisesti
occupations,ammatit
professions,ammatit
metier,ammatti
occupation,ammatti
profession,ammatti
unfitness,ammattiin soveltumattomaksi
jargon,ammattikieli
polytechnic,ammattikorkeakoulu
polytechnics,ammattikorkeakoulut
pro,ammattilainen
professionals,ammattilaiset
pros,ammattilaiset
unions,ammattiliitot
professionalised,ammattimaiseksi
professionally,ammattimaisesti
professionalisation,ammattimaistaminen
unskilled,ammattitaidoton
craftsmanship,ammattitaito
professionalism,ammattitaito
workmanship,ammattitaito
proficient,ammattitaitoinen
workmanlike,ammattitaitoinen
unionism,ammattiyhdistysliike
ammonia,ammoniakki
gaping,ammottava
yawning,ammottava
shoot,ammu
moo,ammua
ammunition,ammukset
munition,ammukset
projectiles,ammukset
ammo,ammuksia
shooting,ammunta
projectile,ammus
gunfight,ammuskelu
amnesic,amnestisen
cupid,amor
amorphous,amorfinen
amorites,amorilaiset
ampere,ampeeri
amperes,ampeeria
amps,ampeeria
ammeter,ampeerimittari
ammeters,ampeerimittarit
wasp,ampiainen
wasps,ampiaiset
amplitude,amplitudi
amplitudes,amplitudit
merlin,ampuhaukka
splattered,ampui
gunned,ampuivat
shooter,ampuja
shooters,ampujat
snipers,ampujien
ampule,ampulli
ampoules,ampullit
ampules,ampullit
firearms,ampuma
embrasures,ampuma-aukot
marksmanship,ampumataito
shootings,ampumavälikohtaukset
gunning,ampuminen
amputation,amputaatio
amputations,amputaatiot
amputees,amputointipotilaiden
amputee,amputointipotilas
amputated,amputoitu
amulet,amuletti
americains,américains
anal,anaali-
anabolic,anaboliset
anaerobic,anaerobinen
anaerobically,anaerobisesti
anaphora,anaforia
anagrams,anagrammeja
anacreon,anakreon
anachronisms,anakronismeja
anachronism,anakronismi
anaxagoras,anaksagoras
analogy,analogia
analogies,analogiat
analogical,analoginen
analogue,analoginen
analogously,analogisesti
analogues,analogit
analyser,analysaattori
analysers,analysaattorit
analyse,analysoida
analyze,analysoida
analysed,analysoidaan
analyzed,analysoidaan
analysing,analysointi
analyzing,analysointi
analysable,analysoitavissa
analysis,analyysi
analyses,analyysit
analyst,analyytikko
analysts,analyytikot
analytic,analyyttinen
analytical,analyyttinen
analytically,analyyttisesti
anamorphic,anamorfinen
pineapples,ananakset
pineapple,ananas
anarchy,anarkia
anarchism,anarkismi
anarchist,anarkisti
anarchic,anarkistinen
anarchical,anarkistinen
anarchistic,anarkistinen
anarchists,anarkistit
usurp,anastaa
arrogate,anastaa itselleen
extortionists,anastajat
appropriated,anastanut
anatomist,anatomi
anatomy,anatomia
anatomic,anatominen
anatomical,anatominen
anatomically,anatomisesti
anatomists,anatomistit
andes,andit
androgynous,androgyyni
androids,androideja
anaemic,aneeminen
anemic,aneeminen
lamest,aneemisimmat
indulgences,aneet
anecdote,anekdootti
begged,aneli
wouldst,anella
anaemia,anemia
